eptatretus_burgeri ENSEBUG00000002457
serinus_canaria ENSSCAG00000014418
junco_hyemalis ENSJHYG00000008241
zonotrichia_albicollis ENSZALG00000009118
ficedula_albicollis ENSFALG00000011438
parus_major ENSPMJG00000013904
cyanistes_caeruleus ENSCCEG00000009908
manacus_vitellinus ENSMVIG00005010594
lepidothrix_coronata ENSLCOG00000011619
melopsittacus_undulatus ENSMUNG00000011415
calidris_pugnax ENSCPUG00000005207
calidris_pygmaea ENSCPGG00000010055
numida_meleagris ENSNMEG00000011984
numida_meleagris ENSNMEG00000012059
meleagris_gallopavo ENSMGAG00000002734
gallus_gallus ENSGALG00000008195
coturnix_japonica ENSCJPG00005015877
anser_brachyrhynchus ENSABRG00000012031
anas_platyrhynchos_platyrhynchos ENSAPLG00000010863
apteryx_rowi ENSARWG00000011243
apteryx_owenii ENSAOWG00000016286
apteryx_haastii ENSAHAG00000015759
dromaius_novaehollandiae ENSDNVG00000001596
nothoprocta_perdicaria ENSNPEG00000016083
crocodylus_porosus ENSCPRG00005012090
gopherus_agassizii ENSGAGG00000007435
chelonoidis_abingdonii ENSCABG00000020484
chrysemys_picta_bellii ENSCPBG00000023552
pelodiscus_sinensis ENSPSIG00000016164
ornithorhynchus_anatinus ENSOANG00000020915
pogona_vitticeps ENSPVIG00000013310
xenopus_tropicalis ENSXETG00000022446
latimeria_chalumnae ENSLACG00000017412
paramormyrops_kingsleyae ENSPKIG00000022064
scleropages_formosus ENSSFOG00015006859
monopterus_albus ENSMALG00000020339
mastacembelus_armatus ENSMAMG00000022063
anabas_testudineus ENSATEG00000012206
labrus_bergylta ENSLBEG00000007428
seriola_dumerili ENSSDUG00000019684
seriola_lalandi_dorsalis ENSSLDG00000016665
scophthalmus_maximus ENSSMAG00000019664
amphiprion_ocellaris ENSAOCG00000001906
amphiprion_percula ENSAPEG00000000781
stegastes_partitus ENSSPAG00000021073
cynoglossus_semilaevis ENSCSEG00000000462
mola_mola ENSMMOG00000007396
astatotilapia_calliptera ENSACLG00000025700
maylandia_zebra ENSMZEG00005019994
haplochromis_burtoni ENSHBUG00000006627
pundamilia_nyererei ENSPNYG00000009923
neolamprologus_brichardi ENSNBRG00000011708
amphilophus_citrinellus ENSACIG00000011330
tetraodon_nigroviridis ENSTNIG00000007444
fundulus_heteroclitus ENSFHEG00000007415
cyprinodon_variegatus ENSCVAG00000011237
xiphophorus_maculatus ENSXMAG00000015471
gambusia_affinis ENSGAFG00000012369
poecilia_formosa ENSPFOG00000006938
poecilia_latipinna ENSPLAG00000015873
poecilia_reticulata ENSPREG00000001951
poecilia_mexicana ENSPMEG00000011224
xiphophorus_couchianus ENSXCOG00000013419
kryptolebias_marmoratus ENSKMAG00000016651
oryzias_latipes ENSORLG00020014381
oryzias_latipes_asm223469v1 ENSORLG00015019815
oryzias_latipes ENSORLG00000003818
oryzias_melastigma ENSOMEG00000013481
hippocampus_comes ENSHCOG00000014383
periophthalmus_magnuspinnatus ENSPMGG00000002980
esox_lucius ENSELUG00000003630
pygocentrus_nattereri ENSPNAG00000011598
astyanax_mexicanus ENSAMXG00000002150
ictalurus_punctatus ENSIPUG00000018431
danio_rerio ENSDARG00000009046
lepisosteus_oculatus ENSLOCG00000015611
ciona_savignyi ENSCSAVG00000009228
ciona_intestinalis ENSCING00000019559
caenorhabditis_elegans_strain_n2 WBGene00010898
