parus_major ENSPMJG00000002238
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019689
mus_pahari MGP_PahariEiJ_G0016065
rattus_norvegicus ENSRNOG00000033837
meriones_unguiculatus ENSMUGG00000019810
peromyscus_maniculatus_bairdii ENSPEMG00000022860
microtus_ochrogaster ENSMOCG00000000711
cricetulus_griseus_crigri ENSCGRG00000016803
cricetulus_griseus_crigri-picr ENSCGRG00015003823
cricetulus_griseus_chok1gshd ENSCGRG00001007635
mesocricetus_auratus ENSMAUG00000000132
nannospalax_galili ENSNGAG00000009797
jaculus_jaculus ENSJJAG00000006219
heterocephalus_glaber_female ENSHGLG00000003675
heterocephalus_glaber_male ENSHGLG00100015642
fukomys_damarensis ENSFDAG00000016693
cavia_porcellus ENSCPOG00000002852
cavia_aperea ENSCAPG00000000207
octodon_degus ENSODEG00000001612
chinchilla_lanigera ENSCLAG00000008482
urocitellus_parryii ENSUPAG00010003782
marmota_marmota_marmota ENSMMMG00000003936
ictidomys_tridecemlineatus ENSSTOG00000003932
spermophilus_dauricus ENSSDAG00000017957
oryctolagus_cuniculus ENSOCUG00000004461
ochotona_princeps ENSOPRG00000007576
tursiops_truncatus ENSTTRG00000016118
sus_scrofa ENSSSCG00000020845
bos_taurus ENSBTAG00000018234
bos_taurus ENSBTAG00000051934
bos_mutus ENSBMUG00000015939
bison_bison_bison ENSBBBG00000006930
capra_hircus ENSCHIG00000011369
ovis_aries ENSOARG00000012712
vicugna_pacos ENSVPAG00000005062
ursus_maritimus ENSUMAG00000016366
ursus_americanus ENSUAMG00000004767
ailuropoda_melanoleuca ENSAMEG00000013460
neovison_vison ENSNVIG00000004751
mustela_putorius_furo ENSMPUG00000015252
canis_lupus_dingo ENSCAFG00020019498
canis_lupus_familiaris ENSCAFG00000018973
vulpes_vulpes ENSVVUG00000000062
panthera_pardus ENSPPRG00000001687
panthera_tigris_altaica ENSPTIG00000013588
felis_catus ENSFCAG00000029402
equus_asinus_asinus ENSEASG00005007157
equus_caballus ENSECAG00000016167
pteropus_vampyrus ENSPVAG00000004517
myotis_lucifugus ENSMLUG00000013831
erinaceus_europaeus ENSEEUG00000001808
sorex_araneus ENSSARG00000004415
loxodonta_africana ENSLAFG00000018440
procavia_capensis ENSPCAG00000015230
echinops_telfairi ENSETEG00000016480
choloepus_hoffmanni ENSCHOG00000004854
dasypus_novemcinctus ENSDNOG00000004777
spermophilus_dauricus ENSSDAG00000018004
meriones_unguiculatus ENSMUGG00000005741
ursus_americanus ENSUAMG00000002763
equus_caballus ENSECAG00000034275
gopherus_agassizii ENSGAGG00000013653
gopherus_agassizii ENSGAGG00000003417
chelonoidis_abingdonii ENSCABG00000019624
ornithorhynchus_anatinus ENSOANG00000002505
xenopus_tropicalis ENSXETG00000020131
latimeria_chalumnae ENSLACG00000006533
