apteryx_haastii ENSAHAG00000005277
dipodomys_ordii ENSDORG00000015181
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018708
mus_spicilegus ENSMSIG00000010741
mus_musculus ENSMUSG00000021048
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017861
mus_pahari MGP_PahariEiJ_G0029618
rattus_norvegicus ENSRNOG00000005602
rattus_norvegicus ENSRNOG00000017740
meriones_unguiculatus ENSMUGG00000002157
cricetulus_griseus_crigri ENSCGRG00000016875
cricetulus_griseus_chok1gshd ENSCGRG00001013340
cricetulus_griseus_crigri-picr ENSCGRG00015027761
mesocricetus_auratus ENSMAUG00000010351
peromyscus_maniculatus_bairdii ENSPEMG00000003064
microtus_ochrogaster ENSMOCG00000019387
nannospalax_galili ENSNGAG00000019115
jaculus_jaculus ENSJJAG00000019407
microcebus_murinus ENSMICG00000037833
microcebus_murinus ENSMICG00000031188
microcebus_murinus ENSMICG00000043332
microcebus_murinus ENSMICG00000026589
microcebus_murinus ENSMICG00000013011
microcebus_murinus ENSMICG00000047884
propithecus_coquereli ENSPCOG00000002615
prolemur_simus ENSPSMG00000022032
otolemur_garnettii ENSOGAG00000005248
homo_sapiens ENSG00000100714
pan_paniscus ENSPPAG00000008795
pongo_abelii ENSPPYG00000005898
theropithecus_gelada ENSTGEG00000016602
chlorocebus_sabaeus ENSCSAG00000013809
piliocolobus_tephrosceles ENSPTEG00000036406
pan_troglodytes ENSPTRG00000006435
gorilla_gorilla ENSGGOG00000005251
macaca_fascicularis ENSMFAG00000036930
macaca_nemestrina ENSMNEG00000034264
macaca_mulatta ENSMMUG00000001319
papio_anubis ENSPANG00000019914
mandrillus_leucophaeus ENSMLEG00000028622
cercocebus_atys ENSCATG00000014701
nomascus_leucogenys ENSNLEG00000014183
rhinopithecus_roxellana ENSRROG00000045161
rhinopithecus_bieti ENSRBIG00000030966
colobus_angolensis_palliatus ENSCANG00000042818
saimiri_boliviensis_boliviensis ENSSBOG00000031349
callithrix_jacchus ENSCJAG00000019526
aotus_nancymaae ENSANAG00000027028
pan_troglodytes ENSPTRG00000043211
pan_paniscus ENSPPAG00000029850
gorilla_gorilla ENSGGOG00000043341
rhinopithecus_roxellana ENSRROG00000037393
rhinopithecus_bieti ENSRBIG00000040085
colobus_angolensis_palliatus ENSCANG00000041456
macaca_fascicularis ENSMFAG00000044796
macaca_mulatta ENSMMUG00000049034
mandrillus_leucophaeus ENSMLEG00000013326
cercocebus_atys ENSCATG00000038193
papio_anubis ENSPANG00000029635
cebus_capucinus ENSCCAG00000022359
pteropus_vampyrus ENSPVAG00000017579
myotis_lucifugus ENSMLUG00000016539
ursus_maritimus ENSUMAG00000013479
ursus_americanus ENSUAMG00000020105
ailuropoda_melanoleuca ENSAMEG00000003781
neovison_vison ENSNVIG00000007998
mustela_putorius_furo ENSMPUG00000006707
canis_lupus_familiaris ENSCAFG00000015967
canis_lupus_dingo ENSCAFG00020007183
vulpes_vulpes ENSVVUG00000014241
vulpes_vulpes ENSVVUG00000027966
panthera_tigris_altaica ENSPTIG00000003935
panthera_pardus ENSPPRG00000012996
felis_catus ENSFCAG00000007812
bos_mutus ENSBMUG00000013353
bos_taurus ENSBTAG00000009641
bison_bison_bison ENSBBBG00000022812
capra_hircus ENSCHIG00000001482
ovis_aries ENSOARG00000021150
tursiops_truncatus ENSTTRG00000000524
sus_scrofa ENSSSCG00000002269
vicugna_pacos ENSVPAG00000004872
equus_caballus ENSECAG00000015580
equus_asinus_asinus ENSEASG00005007427
erinaceus_europaeus ENSEEUG00000002268
sorex_araneus ENSSARG00000011913
equus_asinus_asinus ENSEASG00005017698
canis_lupus_dingo ENSCAFG00020022773
spermophilus_dauricus ENSSDAG00000009451
ornithorhynchus_anatinus ENSOANG00000001645
ornithorhynchus_anatinus ENSOANG00000031249
ornithorhynchus_anatinus ENSOANG00000029129
ornithorhynchus_anatinus ENSOANG00000022154
xenopus_tropicalis ENSXETG00000022511
latimeria_chalumnae ENSLACG00000016521
paramormyrops_kingsleyae ENSPKIG00000004633
scleropages_formosus ENSSFOG00015015515
labrus_bergylta ENSLBEG00000025532
gasterosteus_aculeatus ENSGACG00000006428
takifugu_rubripes ENSTRUG00000012569
tetraodon_nigroviridis ENSTNIG00000017465
mola_mola ENSMMOG00000002116
anabas_testudineus ENSATEG00000005024
scophthalmus_maximus ENSSMAG00000007042
cynoglossus_semilaevis ENSCSEG00000000186
seriola_dumerili ENSSDUG00000010571
seriola_lalandi_dorsalis ENSSLDG00000003198
mastacembelus_armatus ENSMAMG00000008222
amphiprion_percula ENSAPEG00000021549
amphiprion_ocellaris ENSAOCG00000018463
acanthochromis_polyacanthus ENSAPOG00000011222
stegastes_partitus ENSSPAG00000020673
xiphophorus_maculatus ENSXMAG00000006477
xiphophorus_couchianus ENSXCOG00000011102
gambusia_affinis ENSGAFG00000017597
poecilia_mexicana ENSPMEG00000005969
poecilia_formosa ENSPFOG00000008760
poecilia_latipinna ENSPLAG00000011194
poecilia_reticulata ENSPREG00000021866
fundulus_heteroclitus ENSFHEG00000017372
cyprinodon_variegatus ENSCVAG00000013073
kryptolebias_marmoratus ENSKMAG00000015045
oryzias_latipes ENSORLG00020003160
oryzias_latipes_asm223469v1 ENSORLG00015017530
oryzias_latipes ENSORLG00000017115
oryzias_melastigma ENSOMEG00000017496
acanthochromis_polyacanthus ENSAPOG00000012155
maylandia_zebra ENSMZEG00005027037
astatotilapia_calliptera ENSACLG00000003547
pundamilia_nyererei ENSPNYG00000001344
haplochromis_burtoni ENSHBUG00000015690
neolamprologus_brichardi ENSNBRG00000000541
oreochromis_niloticus ENSONIG00000012191
amphilophus_citrinellus ENSACIG00000015115
monopterus_albus ENSMALG00000005754
hippocampus_comes ENSHCOG00000014386
gadus_morhua ENSGMOG00000011649
esox_lucius ENSELUG00000004053
pygocentrus_nattereri ENSPNAG00000021371
astyanax_mexicanus ENSAMXG00000012590
ictalurus_punctatus ENSIPUG00000020058
danio_rerio ENSDARG00000040492
gasterosteus_aculeatus ENSGACG00000013769
tetraodon_nigroviridis ENSTNIG00000004791
gambusia_affinis ENSGAFG00000009121
xiphophorus_maculatus ENSXMAG00000009631
fundulus_heteroclitus ENSFHEG00000010969
kryptolebias_marmoratus ENSKMAG00000021329
neolamprologus_brichardi ENSNBRG00000003720
poecilia_latipinna ENSPLAG00000018980
xiphophorus_couchianus ENSXCOG00000019725
poecilia_formosa ENSPFOG00000016183
oryzias_latipes ENSORLG00020006844
oryzias_latipes ENSORLG00000015721
oryzias_melastigma ENSOMEG00000013739
cyprinodon_variegatus ENSCVAG00000001458
acanthochromis_polyacanthus ENSAPOG00000023559
mola_mola ENSMMOG00000018142
seriola_lalandi_dorsalis ENSSLDG00000011735
seriola_dumerili ENSSDUG00000016035
anabas_testudineus ENSATEG00000005435
amphiprion_ocellaris ENSAOCG00000014458
amphiprion_ocellaris ENSAOCG00000012228
amphiprion_percula ENSAPEG00000018040
hippocampus_comes ENSHCOG00000007109
astatotilapia_calliptera ENSACLG00000015949
gadus_morhua ENSGMOG00000006123
esox_lucius ENSELUG00000016650
pygocentrus_nattereri ENSPNAG00000010057
astyanax_mexicanus ENSAMXG00000007257
ictalurus_punctatus ENSIPUG00000018739
danio_rerio ENSDARG00000018266
paramormyrops_kingsleyae ENSPKIG00000016178
periophthalmus_magnuspinnatus ENSPMGG00000011349
periophthalmus_magnuspinnatus ENSPMGG00000011347
oryzias_latipes ENSORLG00000028883
lepisosteus_oculatus ENSLOCG00000012891
eptatretus_burgeri ENSEBUG00000000321
