ciona_intestinalis ENSCING00000019861
octodon_degus ENSODEG00000008424
octodon_degus ENSODEG00000020500
octodon_degus ENSODEG00000018856
octodon_degus ENSODEG00000019882
octodon_degus ENSODEG00000018773
heterocephalus_glaber ENSHGLG00100018858
heterocephalus_glaber ENSHGLG00000006067
fukomys_damarensis ENSFDAG00000013806
marmota_marmota ENSMMMG00000016345
urocitellus_parryii ENSUPAG00010015802
spermophilus_dauricus ENSSDAG00000020018
ictidomys_tridecemlineatus ENSSTOG00000020757
carlito_syrichta ENSTSYG00000036259
propithecus_coquereli ENSPCOG00000025501
rhinopithecus_bieti ENSRBIG00000039737
rhinopithecus_roxellana ENSRROG00000035832
piliocolobus_tephrosceles ENSPTEG00000000230
colobus_angolensis ENSCANG00000029528
macaca_mulatta ENSMMUG00000051941
macaca_fascicularis ENSMFAG00000029980
mandrillus_leucophaeus ENSMLEG00000039284
theropithecus_gelada ENSTGEG00000025154
papio_anubis ENSPANG00000006351
theropithecus_gelada ENSTGEG00000019763
papio_anubis ENSPANG00000032662
macaca_nemestrina ENSMNEG00000041577
cercocebus_atys ENSCATG00000038607
chlorocebus_sabaeus ENSCSAG00000013694
gorilla_gorilla ENSGGOG00000039037
homo_sapiens ENSG00000164405
pan_troglodytes ENSPTRG00000049854
pan_troglodytes ENSPTRG00000047175
pan_paniscus ENSPPAG00000028056
pongo_abelii ENSPPYG00000015773
nomascus_leucogenys ENSNLEG00000012867
saimiri_boliviensis ENSSBOG00000030933
cebus_capucinus ENSCCAG00000034496
callithrix_jacchus ENSCJAG00000013303
aotus_nancymaae ENSANAG00000036737
pan_troglodytes ENSPTRG00000050900
theropithecus_gelada ENSTGEG00000009780
aotus_nancymaae ENSANAG00000032767
otolemur_garnettii ENSOGAG00000009436
propithecus_coquereli ENSPCOG00000021192
propithecus_coquereli ENSPCOG00000027435
microcebus_murinus ENSMICG00000041653
prolemur_simus ENSPSMG00000023529
sorex_araneus ENSSARG00000014047
erinaceus_europaeus ENSEEUG00000011184
equus_asinus ENSEASG00005018355
ochotona_princeps ENSOPRG00000014509
dasypus_novemcinctus ENSDNOG00000014819
dasypus_novemcinctus ENSDNOG00000049433
choloepus_hoffmanni ENSCHOG00000011044
vombatus_ursinus ENSVURG00010005598
phascolarctos_cinereus ENSPCIG00000000300
notamacropus_eugenii ENSMEUG00000003448
sarcophilus_harrisii ENSSHAG00000012944
monodelphis_domestica ENSMODG00000013849
monodelphis_domestica ENSMODG00000046369
ornithorhynchus_anatinus ENSOANG00000029067
xenopus_tropicalis ENSXETG00000006508
caenorhabditis_elegans WBGene00009739
caenorhabditis_elegans WBGene00019937
drosophila_melanogaster FBgn0036728
eptatretus_burgeri ENSEBUG00000015266
saccharomyces_cerevisiae YJL166W
