caenorhabditis_elegans_strain_n2 WBGene00017014
microtus_ochrogaster ENSMOCG00000009907
peromyscus_maniculatus_bairdii ENSPEMG00000015020
rattus_norvegicus ENSRNOG00000001758
rattus_norvegicus ENSRNOG00000000630
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021568
mus_musculus ENSMUSG00000014075
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020672
mus_spicilegus ENSMSIG00000000888
mus_pahari MGP_PahariEiJ_G0016375
meriones_unguiculatus ENSMUGG00000026964
meriones_unguiculatus ENSMUGG00000026991
nannospalax_galili ENSNGAG00000000485
jaculus_jaculus ENSJJAG00000017402
castor_canadensis ENSCCNG00000008821
urocitellus_parryii ENSUPAG00010001140
ictidomys_tridecemlineatus ENSSTOG00000025298
spermophilus_dauricus ENSSDAG00000006507
marmota_marmota_marmota ENSMMMG00000009960
oryctolagus_cuniculus ENSOCUG00000024562
ochotona_princeps ENSOPRG00000018373
pan_paniscus ENSPPAG00000031700
homo_sapiens ENSG00000213123
piliocolobus_tephrosceles ENSPTEG00000000743
chlorocebus_sabaeus ENSCSAG00000008588
macaca_fascicularis ENSMFAG00000033045
macaca_nemestrina ENSMNEG00000012808
theropithecus_gelada ENSTGEG00000027023
cercocebus_atys ENSCATG00000008923
papio_anubis ENSPANG00000008851
rhinopithecus_roxellana ENSRROG00000036540
rhinopithecus_bieti ENSRBIG00000027694
gorilla_gorilla ENSGGOG00000013275
homo_sapiens ENSG00000272741
pongo_abelii ENSPPYG00000014438
aotus_nancymaae ENSANAG00000023451
cebus_capucinus ENSCCAG00000038066
mandrillus_leucophaeus ENSMLEG00000037354
papio_anubis ENSPANG00000032586
colobus_angolensis_palliatus ENSCANG00000033875
nomascus_leucogenys ENSNLEG00000001457
saimiri_boliviensis_boliviensis ENSSBOG00000035009
pan_troglodytes ENSPTRG00000015777
dipodomys_ordii ENSDORG00000002928
choloepus_hoffmanni ENSCHOG00000012543
dasypus_novemcinctus ENSDNOG00000031908
procavia_capensis ENSPCAG00000000870
cavia_aperea ENSCAPG00000013246
cavia_porcellus ENSCPOG00000038938
chinchilla_lanigera ENSCLAG00000014593
octodon_degus ENSODEG00000012040
heterocephalus_glaber_male ENSHGLG00100019032
heterocephalus_glaber_female ENSHGLG00000012816
fukomys_damarensis ENSFDAG00000007771
sarcophilus_harrisii ENSSHAG00000001462
notamacropus_eugenii ENSMEUG00000008691
xenopus_tropicalis ENSXETG00000033152
latimeria_chalumnae ENSLACG00000010422
scleropages_formosus ENSSFOG00015014400
scleropages_formosus ENSSFOG00015014415
paramormyrops_kingsleyae ENSPKIG00000022729
takifugu_rubripes ENSTRUG00000017381
takifugu_rubripes ENSTRUG00000023249
oryzias_latipes ENSORLG00020017533
oryzias_latipes_asm223469v1 ENSORLG00015013330
oryzias_latipes ENSORLG00000028000
oryzias_melastigma ENSOMEG00000021312
poecilia_formosa ENSPFOG00000023725
poecilia_mexicana ENSPMEG00000018319
poecilia_latipinna ENSPLAG00000020348
poecilia_reticulata ENSPREG00000007133
xiphophorus_couchianus ENSXCOG00000003473
xiphophorus_maculatus ENSXMAG00000022027
gambusia_affinis ENSGAFG00000015472
fundulus_heteroclitus ENSFHEG00000008445
cyprinodon_variegatus ENSCVAG00000014493
maylandia_zebra ENSMZEG00005017549
astatotilapia_calliptera ENSACLG00000026375
pundamilia_nyererei ENSPNYG00000021099
haplochromis_burtoni ENSHBUG00000006530
oreochromis_niloticus ENSONIG00000012488
amphiprion_percula ENSAPEG00000002337
amphiprion_ocellaris ENSAOCG00000021556
acanthochromis_polyacanthus ENSAPOG00000007087
stegastes_partitus ENSSPAG00000011859
mola_mola ENSMMOG00000008813
mola_mola ENSMMOG00000008798
scophthalmus_maximus ENSSMAG00000001208
labrus_bergylta ENSLBEG00000025324
anabas_testudineus ENSATEG00000012910
mastacembelus_armatus ENSMAMG00000001666
kryptolebias_marmoratus ENSKMAG00000008654
seriola_lalandi_dorsalis ENSSLDG00000012248
cynoglossus_semilaevis ENSCSEG00000015662
tetraodon_nigroviridis ENSTNIG00000012176
hippocampus_comes ENSHCOG00000010625
amphilophus_citrinellus ENSACIG00000013383
monopterus_albus ENSMALG00000015419
periophthalmus_magnuspinnatus ENSPMGG00000004589
esox_lucius ENSELUG00000005329
danio_rerio ENSDARG00000054255
ictalurus_punctatus ENSIPUG00000023497
lepisosteus_oculatus ENSLOCG00000008576
ciona_savignyi ENSCSAVG00000008330
ciona_intestinalis ENSCING00000007871
astyanax_mexicanus ENSAMXG00000029542
