pygocentrus_nattereri ENSPNAG00000005653
numida_meleagris ENSNMEG00000012287
anser_brachyrhynchus ENSABRG00000007716
anas_platyrhynchos_platyrhynchos ENSAPLG00000013135
calidris_pygmaea ENSCPGG00000009287
calidris_pugnax ENSCPUG00000004720
melopsittacus_undulatus ENSMUNG00000001948
parus_major ENSPMJG00000012596
ficedula_albicollis ENSFALG00000009976
serinus_canaria ENSSCAG00000002768
taeniopygia_guttata ENSTGUG00000006564
junco_hyemalis ENSJHYG00000007293
zonotrichia_albicollis ENSZALG00000009759
manacus_vitellinus ENSMVIG00005004925
cyanistes_caeruleus ENSCCEG00000009916
lonchura_striata_domestica ENSLSDG00000016105
lepidothrix_coronata ENSLCOG00000014525
crocodylus_porosus ENSCPRG00005007616
chelonoidis_abingdonii ENSCABG00000016488
gopherus_agassizii ENSGAGG00000023009
chrysemys_picta_bellii ENSCPBG00000001125
pelodiscus_sinensis ENSPSIG00000005861
pogona_vitticeps ENSPVIG00000000251
anolis_carolinensis ENSACAG00000003442
notechis_scutatus ENSNSUG00000004290
salvator_merianae ENSSMRG00000016103
sphenodon_punctatus ENSSPUG00000012074
phascolarctos_cinereus ENSPCIG00000035519
notamacropus_eugenii ENSMEUG00000016426
sarcophilus_harrisii ENSSHAG00000006355
monodelphis_domestica ENSMODG00000017603
loxodonta_africana ENSLAFG00000010116
procavia_capensis ENSPCAG00000004855
dasypus_novemcinctus ENSDNOG00000034251
propithecus_coquereli ENSPCOG00000025525
prolemur_simus ENSPSMG00000001131
otolemur_garnettii ENSOGAG00000034626
saimiri_boliviensis_boliviensis ENSSBOG00000012891
cebus_capucinus ENSCCAG00000030487
aotus_nancymaae ENSANAG00000024790
homo_sapiens ENSG00000111490
pan_troglodytes ENSPTRG00000005177
pongo_abelii ENSPPYG00000004732
nomascus_leucogenys ENSNLEG00000034648
piliocolobus_tephrosceles ENSPTEG00000024458
colobus_angolensis_palliatus ENSCANG00000040273
rhinopithecus_bieti ENSRBIG00000028277
rhinopithecus_roxellana ENSRROG00000040499
theropithecus_gelada ENSTGEG00000020811
cercocebus_atys ENSCATG00000044149
mandrillus_leucophaeus ENSMLEG00000034846
macaca_fascicularis ENSMFAG00000046028
macaca_nemestrina ENSMNEG00000016791
macaca_mulatta ENSMMUG00000003180
chlorocebus_sabaeus ENSCSAG00000004418
papio_anubis ENSPANG00000014191
gorilla_gorilla ENSGGOG00000002987
pan_paniscus ENSPPAG00000043716
callithrix_jacchus ENSCJAG00000014651
tupaia_belangeri ENSTBEG00000003409
heterocephalus_glaber_female ENSHGLG00000013049
heterocephalus_glaber_male ENSHGLG00100000689
fukomys_damarensis ENSFDAG00000016481
octodon_degus ENSODEG00000006065
chinchilla_lanigera ENSCLAG00000009735
cavia_porcellus ENSCPOG00000008046
cavia_aperea ENSCAPG00000011417
urocitellus_parryii ENSUPAG00010008028
ictidomys_tridecemlineatus ENSSTOG00000013976
marmota_marmota_marmota ENSMMMG00000009473
spermophilus_dauricus ENSSDAG00000006893
castor_canadensis ENSCCNG00000016913
dipodomys_ordii ENSDORG00000003244
mus_musculus ENSMUSG00000052302
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016679
mus_spicilegus ENSMSIG00000020500
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015854
mus_pahari MGP_PahariEiJ_G0031232
rattus_norvegicus ENSRNOG00000023951
meriones_unguiculatus ENSMUGG00000010405
microtus_ochrogaster ENSMOCG00000019426
peromyscus_maniculatus_bairdii ENSPEMG00000015099
cricetulus_griseus_chok1gshd ENSCGRG00001019436
cricetulus_griseus_crigri-picr ENSCGRG00015003170
cricetulus_griseus_crigri ENSCGRG00000014154
mesocricetus_auratus ENSMAUG00000018120
nannospalax_galili ENSNGAG00000021613
jaculus_jaculus ENSJJAG00000020775
pteropus_vampyrus ENSPVAG00000008222
erinaceus_europaeus ENSEEUG00000012464
canis_lupus_dingo ENSCAFG00020018697
canis_lupus_familiaris ENSCAFG00000000361
vulpes_vulpes ENSVVUG00000011918
ursus_maritimus ENSUMAG00000020420
ailuropoda_melanoleuca ENSAMEG00000018151
ursus_americanus ENSUAMG00000021947
mustela_putorius_furo ENSMPUG00000017525
neovison_vison ENSNVIG00000008956
panthera_pardus ENSPPRG00000003043
panthera_tigris_altaica ENSPTIG00000011239
felis_catus ENSFCAG00000029543
capra_hircus ENSCHIG00000011352
ovis_aries ENSOARG00000003221
bos_taurus ENSBTAG00000011352
bos_mutus ENSBMUG00000024682
bison_bison_bison ENSBBBG00000012542
tursiops_truncatus ENSTTRG00000001603
sus_scrofa ENSSSCG00000023788
vicugna_pacos ENSVPAG00000004248
equus_asinus_asinus ENSEASG00005007905
equus_caballus ENSECAG00000024798
microcebus_murinus ENSMICG00000027290
oryctolagus_cuniculus ENSOCUG00000010319
sorex_araneus ENSSARG00000002915
carlito_syrichta ENSTSYG00000007219
echinops_telfairi ENSETEG00000016386
myotis_lucifugus ENSMLUG00000007373
ornithorhynchus_anatinus ENSOANG00000009918
xenopus_tropicalis ENSXETG00000030378
latimeria_chalumnae ENSLACG00000012169
eptatretus_burgeri ENSEBUG00000007577
ciona_savignyi ENSCSAVG00000004074
