anser_brachyrhynchus ENSABRG00000014411
seriola_lalandi_dorsalis ENSSLDG00000004526
scophthalmus_maximus ENSSMAG00000019127
monopterus_albus ENSMALG00000008387
mastacembelus_armatus ENSMAMG00000005241
anabas_testudineus ENSATEG00000007363
labrus_bergylta ENSLBEG00000028461
amphiprion_percula ENSAPEG00000014075
amphiprion_ocellaris ENSAOCG00000019026
acanthochromis_polyacanthus ENSAPOG00000007284
stegastes_partitus ENSSPAG00000011194
astatotilapia_calliptera ENSACLG00000004167
maylandia_zebra ENSMZEG00005015468
pundamilia_nyererei ENSPNYG00000006082
haplochromis_burtoni ENSHBUG00000003974
oreochromis_niloticus ENSONIG00000009795
xiphophorus_maculatus ENSXMAG00000019580
gambusia_affinis ENSGAFG00000016792
poecilia_formosa ENSPFOG00000020326
poecilia_latipinna ENSPLAG00000018132
poecilia_mexicana ENSPMEG00000023518
poecilia_reticulata ENSPREG00000008307
cyprinodon_variegatus ENSCVAG00000003064
fundulus_heteroclitus ENSFHEG00000007088
kryptolebias_marmoratus ENSKMAG00000001045
oryzias_latipes_asm223469v1 ENSORLG00015022160
oryzias_latipes ENSORLG00000011603
oryzias_latipes ENSORLG00020001608
oryzias_melastigma ENSOMEG00000015204
hippocampus_comes ENSHCOG00000012230
takifugu_rubripes ENSTRUG00000001221
tetraodon_nigroviridis ENSTNIG00000006775
gasterosteus_aculeatus ENSGACG00000019008
cynoglossus_semilaevis ENSCSEG00000012190
esox_lucius ENSELUG00000000336
ictalurus_punctatus ENSIPUG00000010442
astyanax_mexicanus ENSAMXG00000025839
danio_rerio ENSDARG00000024306
lepisosteus_oculatus ENSLOCG00000017908
