calidris_pugnax ENSCPUG00000001602
cavia_aperea ENSCAPG00000010911
cavia_porcellus ENSCPOG00000001350
chinchilla_lanigera ENSCLAG00000007827
octodon_degus ENSODEG00000008056
heterocephalus_glaber_male ENSHGLG00100018525
heterocephalus_glaber_female ENSHGLG00000005560
fukomys_damarensis ENSFDAG00000014719
oryctolagus_cuniculus ENSOCUG00000010692
ochotona_princeps ENSOPRG00000011902
carlito_syrichta ENSTSYG00000001138
dasypus_novemcinctus ENSDNOG00000006838
choloepus_hoffmanni ENSCHOG00000013641
loxodonta_africana ENSLAFG00000006661
procavia_capensis ENSPCAG00000001821
echinops_telfairi ENSETEG00000017299
phascolarctos_cinereus ENSPCIG00000029131
notamacropus_eugenii ENSMEUG00000004882
sarcophilus_harrisii ENSSHAG00000015272
monodelphis_domestica ENSMODG00000015586
ornithorhynchus_anatinus ENSOANG00000005682
xenopus_tropicalis ENSXETG00000010187
latimeria_chalumnae ENSLACG00000003654
scleropages_formosus ENSSFOG00015004511
paramormyrops_kingsleyae ENSPKIG00000022653
mastacembelus_armatus ENSMAMG00000014356
monopterus_albus ENSMALG00000004729
anabas_testudineus ENSATEG00000011022
seriola_dumerili ENSSDUG00000018696
seriola_lalandi_dorsalis ENSSLDG00000015896
scophthalmus_maximus ENSSMAG00000015138
amphiprion_ocellaris ENSAOCG00000001064
amphiprion_percula ENSAPEG00000023285
acanthochromis_polyacanthus ENSAPOG00000013680
stegastes_partitus ENSSPAG00000013766
maylandia_zebra ENSMZEG00005009484
haplochromis_burtoni ENSHBUG00000012653
pundamilia_nyererei ENSPNYG00000000378
astatotilapia_calliptera ENSACLG00000025868
neolamprologus_brichardi ENSNBRG00000011380
oreochromis_niloticus ENSONIG00000019547
amphilophus_citrinellus ENSACIG00000011052
labrus_bergylta ENSLBEG00000023050
gasterosteus_aculeatus ENSGACG00000012914
mola_mola ENSMMOG00000004909
hippocampus_comes ENSHCOG00000008427
cynoglossus_semilaevis ENSCSEG00000002838
takifugu_rubripes ENSTRUG00000006172
tetraodon_nigroviridis ENSTNIG00000018772
gambusia_affinis ENSGAFG00000019515
xiphophorus_maculatus ENSXMAG00000018428
poecilia_formosa ENSPFOG00000011047
poecilia_mexicana ENSPMEG00000008547
poecilia_latipinna ENSPLAG00000010728
poecilia_reticulata ENSPREG00000004782
fundulus_heteroclitus ENSFHEG00000009307
cyprinodon_variegatus ENSCVAG00000003504
kryptolebias_marmoratus ENSKMAG00000003888
oryzias_latipes ENSORLG00000018207
oryzias_latipes_asm223469v1 ENSORLG00015005566
oryzias_melastigma ENSOMEG00000009584
periophthalmus_magnuspinnatus ENSPMGG00000005860
gadus_morhua ENSGMOG00000001973
esox_lucius ENSELUG00000015185
astyanax_mexicanus ENSAMXG00000011823
pygocentrus_nattereri ENSPNAG00000011464
ictalurus_punctatus ENSIPUG00000010213
danio_rerio ENSDARG00000019877
lepisosteus_oculatus ENSLOCG00000017165
eptatretus_burgeri ENSEBUG00000008134
ciona_intestinalis ENSCING00000006080
drosophila_melanogaster FBgn0025640
drosophila_melanogaster FBgn0032424
caenorhabditis_elegans_strain_n2 WBGene00008548
saccharomyces_cerevisiae YCR036W
