pogona_vitticeps ENSPVIG00000020598
papio_anubis ENSPANG00000015349
gorilla_gorilla ENSGGOG00000026599
cebus_capucinus ENSCCAG00000028432
saimiri_boliviensis_boliviensis ENSSBOG00000033201
carlito_syrichta ENSTSYG00000005179
microcebus_murinus ENSMICG00000033339
prolemur_simus ENSPSMG00000013938
propithecus_coquereli ENSPCOG00000010811
otolemur_garnettii ENSOGAG00000002846
castor_canadensis ENSCCNG00000016626
dipodomys_ordii ENSDORG00000010363
microtus_ochrogaster ENSMOCG00000004262
peromyscus_maniculatus_bairdii ENSPEMG00000024056
cricetulus_griseus_chok1gshd ENSCGRG00001009588
cricetulus_griseus_crigri ENSCGRG00000008619
cricetulus_griseus_crigri-picr ENSCGRG00015017703
mus_musculus ENSMUSG00000028126
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026269
mus_spicilegus ENSMSIG00000004412
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025325
mus_pahari MGP_PahariEiJ_G0026769
rattus_norvegicus ENSRNOG00000021068
meriones_unguiculatus ENSMUGG00000005011
nannospalax_galili ENSNGAG00000001294
jaculus_jaculus ENSJJAG00000023767
ictidomys_tridecemlineatus ENSSTOG00000000599
marmota_marmota_marmota ENSMMMG00000018855
spermophilus_dauricus ENSSDAG00000022893
urocitellus_parryii ENSUPAG00010004093
octodon_degus ENSODEG00000011117
chinchilla_lanigera ENSCLAG00000000473
cavia_porcellus ENSCPOG00000002193
cavia_aperea ENSCAPG00000017874
heterocephalus_glaber_female ENSHGLG00000009191
heterocephalus_glaber_male ENSHGLG00100012556
heterocephalus_glaber_male ENSHGLG00100003274
heterocephalus_glaber_female ENSHGLG00000003632
fukomys_damarensis ENSFDAG00000017576
oryctolagus_cuniculus ENSOCUG00000015242
ochotona_princeps ENSOPRG00000014163
tupaia_belangeri ENSTBEG00000016758
bos_mutus ENSBMUG00000024305
bos_taurus ENSBTAG00000006099
bison_bison_bison ENSBBBG00000013247
ovis_aries ENSOARG00000020960
capra_hircus ENSCHIG00000023785
tursiops_truncatus ENSTTRG00000007016
sus_scrofa ENSSSCG00000030547
vicugna_pacos ENSVPAG00000011642
myotis_lucifugus ENSMLUG00000015171
ursus_americanus ENSUAMG00000027303
ailuropoda_melanoleuca ENSAMEG00000000750
mustela_putorius_furo ENSMPUG00000003887
neovison_vison ENSNVIG00000015442
canis_lupus_familiaris ENSCAFG00000012554
canis_lupus_dingo ENSCAFG00020012928
vulpes_vulpes ENSVVUG00000012763
panthera_pardus ENSPPRG00000006756
panthera_tigris_altaica ENSPTIG00000015750
felis_catus ENSFCAG00000005563
erinaceus_europaeus ENSEEUG00000004265
sorex_araneus ENSSARG00000009372
pteropus_vampyrus ENSPVAG00000011670
ursus_maritimus ENSUMAG00000002546
equus_caballus ENSECAG00000008201
equus_asinus_asinus ENSEASG00005002129
procavia_capensis ENSPCAG00000003223
echinops_telfairi ENSETEG00000003931
loxodonta_africana ENSLAFG00000013425
choloepus_hoffmanni ENSCHOG00000012350
ornithorhynchus_anatinus ENSOANG00000032183
xenopus_tropicalis ENSXETG00000019412
latimeria_chalumnae ENSLACG00000007582
scophthalmus_maximus ENSSMAG00000003911
cynoglossus_semilaevis ENSCSEG00000007140
mastacembelus_armatus ENSMAMG00000016488
monopterus_albus ENSMALG00000019439
astatotilapia_calliptera ENSACLG00000010283
pundamilia_nyererei ENSPNYG00000009908
haplochromis_burtoni ENSHBUG00000021166
neolamprologus_brichardi ENSNBRG00000015643
oreochromis_niloticus ENSONIG00000019753
stegastes_partitus ENSSPAG00000021643
poecilia_formosa ENSPFOG00000023949
poecilia_mexicana ENSPMEG00000019865
xiphophorus_maculatus ENSXMAG00000015212
poecilia_reticulata ENSPREG00000020072
fundulus_heteroclitus ENSFHEG00000011322
kryptolebias_marmoratus ENSKMAG00000010870
periophthalmus_magnuspinnatus ENSPMGG00000001888
oryzias_melastigma ENSOMEG00000008123
oryzias_latipes_asm223469v1 ENSORLG00015009277
hippocampus_comes ENSHCOG00000002475
gadus_morhua ENSGMOG00000017691
esox_lucius ENSELUG00000009097
astyanax_mexicanus ENSAMXG00000034297
pygocentrus_nattereri ENSPNAG00000007665
ictalurus_punctatus ENSIPUG00000010194
paramormyrops_kingsleyae ENSPKIG00000015995
scleropages_formosus ENSSFOG00015021054
paramormyrops_kingsleyae ENSPKIG00000012861
tetraodon_nigroviridis ENSTNIG00000018345
takifugu_rubripes ENSTRUG00000003020
mola_mola ENSMMOG00000003555
labrus_bergylta ENSLBEG00000005835
poecilia_formosa ENSPFOG00000023667
poecilia_latipinna ENSPLAG00000004769
poecilia_mexicana ENSPMEG00000011286
poecilia_reticulata ENSPREG00000016572
xiphophorus_maculatus ENSXMAG00000007023
xiphophorus_couchianus ENSXCOG00000019585
gambusia_affinis ENSGAFG00000015069
cyprinodon_variegatus ENSCVAG00000001898
fundulus_heteroclitus ENSFHEG00000018677
kryptolebias_marmoratus ENSKMAG00000003193
oryzias_latipes_asm223469v1 ENSORLG00015016832
oryzias_latipes ENSORLG00000030427
oryzias_latipes ENSORLG00020010844
oryzias_melastigma ENSOMEG00000006274
amphiprion_ocellaris ENSAOCG00000008993
amphiprion_percula ENSAPEG00000002961
acanthochromis_polyacanthus ENSAPOG00000023814
stegastes_partitus ENSSPAG00000003070
haplochromis_burtoni ENSHBUG00000004688
pundamilia_nyererei ENSPNYG00000005720
maylandia_zebra ENSMZEG00005022427
astatotilapia_calliptera ENSACLG00000017787
neolamprologus_brichardi ENSNBRG00000005819
oreochromis_niloticus ENSONIG00000006226
amphilophus_citrinellus ENSACIG00000011070
seriola_dumerili ENSSDUG00000002238
seriola_lalandi_dorsalis ENSSLDG00000015549
scophthalmus_maximus ENSSMAG00000017483
monopterus_albus ENSMALG00000003111
mastacembelus_armatus ENSMAMG00000013410
anabas_testudineus ENSATEG00000023914
hippocampus_comes ENSHCOG00000007342
cynoglossus_semilaevis ENSCSEG00000001913
periophthalmus_magnuspinnatus ENSPMGG00000008698
gasterosteus_aculeatus ENSGACG00000012182
gadus_morhua ENSGMOG00000007986
esox_lucius ENSELUG00000011001
pygocentrus_nattereri ENSPNAG00000020519
astyanax_mexicanus ENSAMXG00000000234
ictalurus_punctatus ENSIPUG00000009063
danio_rerio ENSDARG00000024642
lepisosteus_oculatus ENSLOCG00000007396
petromyzon_marinus ENSPMAG00000006767
ciona_intestinalis ENSCING00000009558
ciona_savignyi ENSCSAVG00000005684
drosophila_melanogaster FBgn0034789
drosophila_melanogaster FBgn0016984
caenorhabditis_elegans_strain_n2 WBGene00004087
