chrysemys_picta_bellii ENSCPBG00000004039
propithecus_coquereli ENSPCOG00000018110
microcebus_murinus ENSMICG00000042293
prolemur_simus ENSPSMG00000018532
otolemur_garnettii ENSOGAG00000003999
ovis_aries ENSOARG00000009391
capra_hircus ENSCHIG00000010108
bos_taurus ENSBTAG00000016828
bos_mutus ENSBMUG00000008952
bison_bison_bison ENSBBBG00000000871
tursiops_truncatus ENSTTRG00000004309
sus_scrofa ENSSSCG00000001507
vicugna_pacos ENSVPAG00000000088
ursus_maritimus ENSUMAG00000012349
ursus_americanus ENSUAMG00000026951
ailuropoda_melanoleuca ENSAMEG00000001518
mustela_putorius_furo ENSMPUG00000002383
neovison_vison ENSNVIG00000012929
canis_lupus_dingo ENSCAFG00020003337
canis_lupus_familiaris ENSCAFG00000000972
vulpes_vulpes ENSVVUG00000025586
panthera_pardus ENSPPRG00000003578
panthera_tigris_altaica ENSPTIG00000005317
felis_catus ENSFCAG00000004017
felis_catus ENSFCAG00000043390
pteropus_vampyrus ENSPVAG00000001912
myotis_lucifugus ENSMLUG00000007536
equus_asinus_asinus ENSEASG00005020847
equus_caballus ENSECAG00000015448
erinaceus_europaeus ENSEEUG00000011037
choloepus_hoffmanni ENSCHOG00000013126
loxodonta_africana ENSLAFG00000032520
procavia_capensis ENSPCAG00000006167
echinops_telfairi ENSETEG00000002944
notamacropus_eugenii ENSMEUG00000016780
sarcophilus_harrisii ENSSHAG00000007353
monodelphis_domestica ENSMODG00000014159
latimeria_chalumnae ENSLACG00000009159
xenopus_tropicalis ENSXETG00000020402
poecilia_formosa ENSPFOG00000001875
poecilia_latipinna ENSPLAG00000009334
poecilia_mexicana ENSPMEG00000013510
poecilia_reticulata ENSPREG00000002583
xiphophorus_maculatus ENSXMAG00000016846
xiphophorus_couchianus ENSXCOG00000013511
gambusia_affinis ENSGAFG00000019372
fundulus_heteroclitus ENSFHEG00000010842
cyprinodon_variegatus ENSCVAG00000000798
kryptolebias_marmoratus ENSKMAG00000021543
oryzias_latipes ENSORLG00020010721
oryzias_latipes_asm223469v1 ENSORLG00015022799
oryzias_latipes ENSORLG00000006820
oryzias_melastigma ENSOMEG00000001069
astatotilapia_calliptera ENSACLG00000020250
astatotilapia_calliptera ENSACLG00000006675
maylandia_zebra ENSMZEG00005025962
haplochromis_burtoni ENSHBUG00000011934
pundamilia_nyererei ENSPNYG00000019363
neolamprologus_brichardi ENSNBRG00000019042
oreochromis_niloticus ENSONIG00000008403
amphilophus_citrinellus ENSACIG00000006490
amphiprion_percula ENSAPEG00000014653
amphiprion_ocellaris ENSAOCG00000007067
acanthochromis_polyacanthus ENSAPOG00000019500
acanthochromis_polyacanthus ENSAPOG00000010184
stegastes_partitus ENSSPAG00000020728
anabas_testudineus ENSATEG00000023943
monopterus_albus ENSMALG00000009136
seriola_dumerili ENSSDUG00000008099
seriola_lalandi_dorsalis ENSSLDG00000019359
mastacembelus_armatus ENSMAMG00000014125
scophthalmus_maximus ENSSMAG00000017420
tetraodon_nigroviridis ENSTNIG00000002357
takifugu_rubripes ENSTRUG00000003327
mola_mola ENSMMOG00000013671
gasterosteus_aculeatus ENSGACG00000001843
gasterosteus_aculeatus ENSGACG00000000134
gasterosteus_aculeatus ENSGACG00000000152
gasterosteus_aculeatus ENSGACG00000014716
gasterosteus_aculeatus ENSGACG00000000910
gasterosteus_aculeatus ENSGACG00000000125
gasterosteus_aculeatus ENSGACG00000000117
labrus_bergylta ENSLBEG00000028246
labrus_bergylta ENSLBEG00000020069
labrus_bergylta ENSLBEG00000026125
labrus_bergylta ENSLBEG00000017944
labrus_bergylta ENSLBEG00000015214
labrus_bergylta ENSLBEG00000014275
labrus_bergylta ENSLBEG00000006263
cynoglossus_semilaevis ENSCSEG00000019222
hippocampus_comes ENSHCOG00000001704
periophthalmus_magnuspinnatus ENSPMGG00000024059
gadus_morhua ENSGMOG00000012873
esox_lucius ENSELUG00000020334
pygocentrus_nattereri ENSPNAG00000010653
astyanax_mexicanus ENSAMXG00000014158
ictalurus_punctatus ENSIPUG00000002618
danio_rerio ENSDARG00000079402
danio_rerio ENSDARG00000045011
paramormyrops_kingsleyae ENSPKIG00000019918
scleropages_formosus ENSSFOG00015009924
