gallus_gallus ENSGALG00000002189
microcebus_murinus ENSMICG00000011078
propithecus_coquereli ENSPCOG00000022932
prolemur_simus ENSPSMG00000003000
castor_canadensis ENSCCNG00000008502
dipodomys_ordii ENSDORG00000003256
mus_spicilegus ENSMSIG00000007126
mus_musculus ENSMUSG00000032382
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033514
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032375
mus_pahari MGP_PahariEiJ_G0015240
rattus_norvegicus ENSRNOG00000017029
meriones_unguiculatus ENSMUGG00000007612
peromyscus_maniculatus_bairdii ENSPEMG00000021765
microtus_ochrogaster ENSMOCG00000001495
cricetulus_griseus_crigri ENSCGRG00000014702
cricetulus_griseus_crigri-picr ENSCGRG00015020883
cricetulus_griseus_chok1gshd ENSCGRG00001019877
mesocricetus_auratus ENSMAUG00000017060
nannospalax_galili ENSNGAG00000008529
jaculus_jaculus ENSJJAG00000004729
cavia_porcellus ENSCPOG00000000253
cavia_aperea ENSCAPG00000012026
octodon_degus ENSODEG00000016535
chinchilla_lanigera ENSCLAG00000008927
heterocephalus_glaber_female ENSHGLG00000015096
heterocephalus_glaber_male ENSHGLG00100018504
fukomys_damarensis ENSFDAG00000000103
urocitellus_parryii ENSUPAG00010020313
ictidomys_tridecemlineatus ENSSTOG00000005324
marmota_marmota_marmota ENSMMMG00000009009
spermophilus_dauricus ENSSDAG00000023701
tupaia_belangeri ENSTBEG00000002877
pteropus_vampyrus ENSPVAG00000016870
myotis_lucifugus ENSMLUG00000015949
ursus_americanus ENSUAMG00000004274
ursus_maritimus ENSUMAG00000012667
ailuropoda_melanoleuca ENSAMEG00000002465
mustela_putorius_furo ENSMPUG00000000602
neovison_vison ENSNVIG00000018288
canis_lupus_familiaris ENSCAFG00000017041
canis_lupus_dingo ENSCAFG00020009326
vulpes_vulpes ENSVVUG00000013655
panthera_pardus ENSPPRG00000008151
panthera_tigris_altaica ENSPTIG00000000317
felis_catus ENSFCAG00000004179
equus_asinus_asinus ENSEASG00005006579
equus_caballus ENSECAG00000019019
capra_hircus ENSCHIG00000021997
ovis_aries ENSOARG00000020755
bos_mutus ENSBMUG00000004277
bos_taurus ENSBTAG00000002014
bison_bison_bison ENSBBBG00000010491
tursiops_truncatus ENSTTRG00000013278
sus_scrofa ENSSSCG00000004556
sus_scrofa ENSSSCG00000039383
vicugna_pacos ENSVPAG00000004335
choloepus_hoffmanni ENSCHOG00000000707
dasypus_novemcinctus ENSDNOG00000019013
echinops_telfairi ENSETEG00000007331
procavia_capensis ENSPCAG00000012062
loxodonta_africana ENSLAFG00000018693
oryctolagus_cuniculus ENSOCUG00000005449
ochotona_princeps ENSOPRG00000015240
erinaceus_europaeus ENSEEUG00000005828
sorex_araneus ENSSARG00000004945
phascolarctos_cinereus ENSPCIG00000029454
notamacropus_eugenii ENSMEUG00000002228
monodelphis_domestica ENSMODG00000010898
sarcophilus_harrisii ENSSHAG00000018508
ornithorhynchus_anatinus ENSOANG00000020925
xenopus_tropicalis ENSXETG00000010653
latimeria_chalumnae ENSLACG00000015898
hippocampus_comes ENSHCOG00000007437
periophthalmus_magnuspinnatus ENSPMGG00000016837
takifugu_rubripes ENSTRUG00000015869
tetraodon_nigroviridis ENSTNIG00000008449
mola_mola ENSMMOG00000001400
gasterosteus_aculeatus ENSGACG00000007291
anabas_testudineus ENSATEG00000021166
anabas_testudineus ENSATEG00000021236
cyprinodon_variegatus ENSCVAG00000010755
fundulus_heteroclitus ENSFHEG00000017951
xiphophorus_maculatus ENSXMAG00000001948
xiphophorus_couchianus ENSXCOG00000020854
poecilia_formosa ENSPFOG00000014684
poecilia_mexicana ENSPMEG00000010295
poecilia_latipinna ENSPLAG00000002188
poecilia_reticulata ENSPREG00000012964
gambusia_affinis ENSGAFG00000005165
kryptolebias_marmoratus ENSKMAG00000015995
oryzias_latipes ENSORLG00020020805
oryzias_latipes ENSORLG00000001970
oryzias_latipes_asm223469v1 ENSORLG00015013964
oryzias_melastigma ENSOMEG00000005175
maylandia_zebra ENSMZEG00005010979
haplochromis_burtoni ENSHBUG00000000176
pundamilia_nyererei ENSPNYG00000009088
astatotilapia_calliptera ENSACLG00000024609
neolamprologus_brichardi ENSNBRG00000017616
oreochromis_niloticus ENSONIG00000012833
amphilophus_citrinellus ENSACIG00000012610
amphiprion_ocellaris ENSAOCG00000007532
amphiprion_percula ENSAPEG00000009204
acanthochromis_polyacanthus ENSAPOG00000001607
stegastes_partitus ENSSPAG00000000806
cynoglossus_semilaevis ENSCSEG00000003074
labrus_bergylta ENSLBEG00000020317
seriola_lalandi_dorsalis ENSSLDG00000001797
seriola_dumerili ENSSDUG00000023488
scophthalmus_maximus ENSSMAG00000005731
monopterus_albus ENSMALG00000015373
mastacembelus_armatus ENSMAMG00000023090
gadus_morhua ENSGMOG00000009164
esox_lucius ENSELUG00000024151
astyanax_mexicanus ENSAMXG00000042524
pygocentrus_nattereri ENSPNAG00000027822
ictalurus_punctatus ENSIPUG00000013546
danio_rerio ENSDARG00000071031
amphiprion_ocellaris ENSAOCG00000000814
amphiprion_percula ENSAPEG00000003163
acanthochromis_polyacanthus ENSAPOG00000018293
stegastes_partitus ENSSPAG00000016825
fundulus_heteroclitus ENSFHEG00000014859
cyprinodon_variegatus ENSCVAG00000005027
poecilia_latipinna ENSPLAG00000008993
poecilia_formosa ENSPFOG00000015913
poecilia_mexicana ENSPMEG00000008059
poecilia_reticulata ENSPREG00000006158
xiphophorus_couchianus ENSXCOG00000018186
xiphophorus_maculatus ENSXMAG00000010130
gambusia_affinis ENSGAFG00000003115
oryzias_latipes ENSORLG00020001120
oryzias_latipes ENSORLG00000001567
oryzias_latipes_asm223469v1 ENSORLG00015022863
oryzias_melastigma ENSOMEG00000006738
mastacembelus_armatus ENSMAMG00000013982
monopterus_albus ENSMALG00000014444
anabas_testudineus ENSATEG00000019960
seriola_dumerili ENSSDUG00000000660
seriola_lalandi_dorsalis ENSSLDG00000000783
labrus_bergylta ENSLBEG00000017460
hippocampus_comes ENSHCOG00000018245
scophthalmus_maximus ENSSMAG00000009901
gasterosteus_aculeatus ENSGACG00000017034
tetraodon_nigroviridis ENSTNIG00000009575
tetraodon_nigroviridis ENSTNIG00000002264
takifugu_rubripes ENSTRUG00000016594
mola_mola ENSMMOG00000002258
cynoglossus_semilaevis ENSCSEG00000008730
maylandia_zebra ENSMZEG00005013653
astatotilapia_calliptera ENSACLG00000012871
haplochromis_burtoni ENSHBUG00000019933
pundamilia_nyererei ENSPNYG00000010896
neolamprologus_brichardi ENSNBRG00000020133
oreochromis_niloticus ENSONIG00000005744
amphilophus_citrinellus ENSACIG00000013628
kryptolebias_marmoratus ENSKMAG00000001733
periophthalmus_magnuspinnatus ENSPMGG00000003010
gadus_morhua ENSGMOG00000008480
esox_lucius ENSELUG00000021970
pygocentrus_nattereri ENSPNAG00000025625
pygocentrus_nattereri ENSPNAG00000025606
astyanax_mexicanus ENSAMXG00000037031
danio_rerio ENSDARG00000103529
scleropages_formosus ENSSFOG00015021940
paramormyrops_kingsleyae ENSPKIG00000023348
scleropages_formosus ENSSFOG00015010255
paramormyrops_kingsleyae ENSPKIG00000012253
lepisosteus_oculatus ENSLOCG00000015004
calidris_pygmaea ENSCPGG00000013057
petromyzon_marinus ENSPMAG00000003283
eptatretus_burgeri ENSEBUG00000016069
