gallus_gallus ENSGALG00000010129
amphilophus_citrinellus ENSACIG00000013540
periophthalmus_magnuspinnatus ENSPMGG00000015171
tetraodon_nigroviridis ENSTNIG00000015250
takifugu_rubripes ENSTRUG00000001633
seriola_dumerili ENSSDUG00000019309
seriola_lalandi_dorsalis ENSSLDG00000013119
hippocampus_comes ENSHCOG00000009361
gasterosteus_aculeatus ENSGACG00000013777
mola_mola ENSMMOG00000018942
labrus_bergylta ENSLBEG00000017629
mastacembelus_armatus ENSMAMG00000012021
anabas_testudineus ENSATEG00000012246
amphiprion_ocellaris ENSAOCG00000016580
amphiprion_percula ENSAPEG00000008118
acanthochromis_polyacanthus ENSAPOG00000016356
stegastes_partitus ENSSPAG00000000865
gadus_morhua ENSGMOG00000012624
esox_lucius ENSELUG00000011731
pygocentrus_nattereri ENSPNAG00000003043
astyanax_mexicanus ENSAMXG00000002125
ictalurus_punctatus ENSIPUG00000018304
danio_rerio ENSDARG00000038754
scleropages_formosus ENSSFOG00015019333
paramormyrops_kingsleyae ENSPKIG00000023913
lepisosteus_oculatus ENSLOCG00000002457
amphilophus_citrinellus ENSACIG00000005231
latimeria_chalumnae ENSLACG00000003507
xenopus_tropicalis ENSXETG00000013590
paramormyrops_kingsleyae ENSPKIG00000001320
paramormyrops_kingsleyae ENSPKIG00000001344
eptatretus_burgeri ENSEBUG00000005841
petromyzon_marinus ENSPMAG00000009338
