apteryx_rowi ENSARWG00000000270
ovis_aries ENSOARG00000019921
sorex_araneus ENSSARG00000008302
erinaceus_europaeus ENSEEUG00000001986
vulpes_vulpes ENSVVUG00000022827
marmota_marmota_marmota ENSMMMG00000016535
jaculus_jaculus ENSJJAG00000022316
rhinopithecus_bieti ENSRBIG00000042401
colobus_angolensis_palliatus ENSCANG00000034914
cebus_capucinus ENSCCAG00000030494
saimiri_boliviensis_boliviensis ENSSBOG00000034185
cavia_aperea ENSCAPG00000014514
canis_lupus_familiaris ENSCAFG00000008419
propithecus_coquereli ENSPCOG00000025037
macaca_nemestrina ENSMNEG00000006388
colobus_angolensis_palliatus ENSCANG00000017393
macaca_fascicularis ENSMFAG00000036193
fukomys_damarensis ENSFDAG00000008587
bison_bison_bison ENSBBBG00000024093
bos_mutus ENSBMUG00000010943
capra_hircus ENSCHIG00000001100
tursiops_truncatus ENSTTRG00000012025
sus_scrofa ENSSSCG00000015831
rhinopithecus_bieti ENSRBIG00000031423
rhinopithecus_roxellana ENSRROG00000039225
nomascus_leucogenys ENSNLEG00000033043
sus_scrofa ENSSSCG00000040322
callithrix_jacchus ENSCJAG00000022570
cricetulus_griseus_crigri ENSCGRG00000007468
mus_spicilegus ENSMSIG00000027227
phascolarctos_cinereus ENSPCIG00000010565
pan_paniscus ENSPPAG00000027644
pan_troglodytes ENSPTRG00000051643
gorilla_gorilla ENSGGOG00000026144
chlorocebus_sabaeus ENSCSAG00000019444
cebus_capucinus ENSCCAG00000021205
oryctolagus_cuniculus ENSOCUG00000023470
bison_bison_bison ENSBBBG00000013544
echinops_telfairi ENSETEG00000002479
cricetulus_griseus_chok1gshd ENSCGRG00001003431
cricetulus_griseus_crigri ENSCGRG00000018712
microtus_ochrogaster ENSMOCG00000002691
castor_canadensis ENSCCNG00000018870
theropithecus_gelada ENSTGEG00000010680
bos_taurus ENSBTAG00000049543
bos_taurus ENSBTAG00000027213
ovis_aries ENSOARG00000005453
heterocephalus_glaber_male ENSHGLG00100006471
heterocephalus_glaber_female ENSHGLG00000012269
panthera_tigris_altaica ENSPTIG00000005442
panthera_pardus ENSPPRG00000013138
ursus_americanus ENSUAMG00000014226
pteropus_vampyrus ENSPVAG00000002763
nomascus_leucogenys ENSNLEG00000008650
cercocebus_atys ENSCATG00000028533
prolemur_simus ENSPSMG00000010495
dipodomys_ordii ENSDORG00000024646
castor_canadensis ENSCCNG00000002080
microtus_ochrogaster ENSMOCG00000005661
mesocricetus_auratus ENSMAUG00000020124
mus_musculus ENSMUSG00000037805
nannospalax_galili ENSNGAG00000021389
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022231
cavia_porcellus ENSCPOG00000005577
callithrix_jacchus ENSCJAG00000042194
saimiri_boliviensis_boliviensis ENSSBOG00000027649
piliocolobus_tephrosceles ENSPTEG00000014276
ictidomys_tridecemlineatus ENSSTOG00000023366
urocitellus_parryii ENSUPAG00010015209
cricetulus_griseus_chok1gshd ENSCGRG00001023784
cricetulus_griseus_crigri ENSCGRG00000017008
piliocolobus_tephrosceles ENSPTEG00000011007
capra_hircus ENSCHIG00000011279
octodon_degus ENSODEG00000006754
loxodonta_africana ENSLAFG00000002431
peromyscus_maniculatus_bairdii ENSPEMG00000013589
cricetulus_griseus_crigri-picr ENSCGRG00015015218
meriones_unguiculatus ENSMUGG00000019673
rattus_norvegicus ENSRNOG00000011484
oryctolagus_cuniculus ENSOCUG00000006620
pan_troglodytes ENSPTRG00000018085
gorilla_gorilla ENSGGOG00000028140
theropithecus_gelada ENSTGEG00000029514
cebus_capucinus ENSCCAG00000032525
bison_bison_bison ENSBBBG00000013708
bos_taurus ENSBTAG00000019494
sus_scrofa ENSSSCG00000001543
felis_catus ENSFCAG00000012904
canis_lupus_dingo ENSCAFG00020009447
procavia_capensis ENSPCAG00000010169
mandrillus_leucophaeus ENSMLEG00000043266
cebus_capucinus ENSCCAG00000019760
microcebus_murinus ENSMICG00000012458
marmota_marmota_marmota ENSMMMG00000024331
chinchilla_lanigera ENSCLAG00000013481
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021318
mus_spicilegus ENSMSIG00000008210
mus_pahari MGP_PahariEiJ_G0023636
ovis_aries ENSOARG00000016758
octodon_degus ENSODEG00000012655
octodon_degus ENSODEG00000000130
microtus_ochrogaster ENSMOCG00000002742
oryctolagus_cuniculus ENSOCUG00000017290
microcebus_murinus ENSMICG00000035226
sus_scrofa ENSSSCG00000036088
sus_scrofa ENSSSCG00000033380
loxodonta_africana ENSLAFG00000031157
ovis_aries ENSOARG00000014150
ovis_aries ENSOARG00000016632
ovis_aries ENSOARG00000009039
capra_hircus ENSCHIG00000006454
tursiops_truncatus ENSTTRG00000009431
capra_hircus ENSCHIG00000010255
neovison_vison ENSNVIG00000011502
macaca_mulatta ENSMMUG00000015907
aotus_nancymaae ENSANAG00000034960
octodon_degus ENSODEG00000016699
cricetulus_griseus_chok1gshd ENSCGRG00001023791
callithrix_jacchus ENSCJAG00000023039
aotus_nancymaae ENSANAG00000029682
colobus_angolensis_palliatus ENSCANG00000038238
propithecus_coquereli ENSPCOG00000023793
ailuropoda_melanoleuca ENSAMEG00000000670
canis_lupus_familiaris ENSCAFG00000001318
equus_asinus_asinus ENSEASG00005021204
rhinopithecus_bieti ENSRBIG00000037569
rhinopithecus_roxellana ENSRROG00000028381
jaculus_jaculus ENSJJAG00000004898
spermophilus_dauricus ENSSDAG00000016664
jaculus_jaculus ENSJJAG00000014896
fukomys_damarensis ENSFDAG00000003774
ochotona_princeps ENSOPRG00000007771
piliocolobus_tephrosceles ENSPTEG00000033047
rhinopithecus_bieti ENSRBIG00000029111
saimiri_boliviensis_boliviensis ENSSBOG00000021224
carlito_syrichta ENSTSYG00000011491
oryctolagus_cuniculus ENSOCUG00000004065
rattus_norvegicus ENSRNOG00000000505
macaca_fascicularis ENSMFAG00000040600
macaca_nemestrina ENSMNEG00000040176
papio_anubis ENSPANG00000033155
piliocolobus_tephrosceles ENSPTEG00000031122
homo_sapiens ENSG00000198755
pan_paniscus ENSPPAG00000011712
capra_hircus ENSCHIG00000025943
dasypus_novemcinctus ENSDNOG00000046031
chlorocebus_sabaeus ENSCSAG00000009972
bos_mutus ENSBMUG00000002376
echinops_telfairi ENSETEG00000013325
cebus_capucinus ENSCCAG00000016701
microtus_ochrogaster ENSMOCG00000003045
rhinopithecus_bieti ENSRBIG00000038970
rhinopithecus_roxellana ENSRROG00000033854
ovis_aries ENSOARG00000016977
monodelphis_domestica ENSMODG00000000002
ovis_aries ENSOARG00000011986
myotis_lucifugus ENSMLUG00000000080
phascolarctos_cinereus ENSPCIG00000021251
notamacropus_eugenii ENSMEUG00000005760
monodelphis_domestica ENSMODG00000013766
sarcophilus_harrisii ENSSHAG00000002047
ornithorhynchus_anatinus ENSOANG00000014574
serinus_canaria ENSSCAG00000015835
zonotrichia_albicollis ENSZALG00000009889
manacus_vitellinus ENSMVIG00005018749
melopsittacus_undulatus ENSMUNG00000006890
apteryx_owenii ENSAOWG00000005217
crocodylus_porosus ENSCPRG00005014319
gopherus_agassizii ENSGAGG00000017684
octodon_degus ENSODEG00000001846
prolemur_simus ENSPSMG00000006763
ailuropoda_melanoleuca ENSAMEG00000011148
canis_lupus_familiaris ENSCAFG00000017363
capra_hircus ENSCHIG00000008026
bos_mutus ENSBMUG00000006651
ailuropoda_melanoleuca ENSAMEG00000016887
rattus_norvegicus ENSRNOG00000039192
cebus_capucinus ENSCCAG00000007931
colobus_angolensis_palliatus ENSCANG00000032806
gorilla_gorilla ENSGGOG00000036539
gorilla_gorilla ENSGGOG00000037844
gorilla_gorilla ENSGGOG00000039494
pan_troglodytes ENSPTRG00000049285
nomascus_leucogenys ENSNLEG00000031873
macaca_fascicularis ENSMFAG00000043977
macaca_nemestrina ENSMNEG00000036397
mandrillus_leucophaeus ENSMLEG00000033823
cercocebus_atys ENSCATG00000030907
macaca_mulatta ENSMMUG00000003964
papio_anubis ENSPANG00000014199
rhinopithecus_bieti ENSRBIG00000040593
chrysemys_picta_bellii ENSCPBG00000017861
gopherus_agassizii ENSGAGG00000002772
vulpes_vulpes ENSVVUG00000028915
anas_platyrhynchos_platyrhynchos ENSAPLG00000019946
xenopus_tropicalis ENSXETG00000012374
latimeria_chalumnae ENSLACG00000015995
latimeria_chalumnae ENSLACG00000000747
mastacembelus_armatus ENSMAMG00000011005
periophthalmus_magnuspinnatus ENSPMGG00000023816
takifugu_rubripes ENSTRUG00000016168
tetraodon_nigroviridis ENSTNIG00000001264
cynoglossus_semilaevis ENSCSEG00000001886
haplochromis_burtoni ENSHBUG00000022799
pundamilia_nyererei ENSPNYG00000022401
astatotilapia_calliptera ENSACLG00000002350
maylandia_zebra ENSMZEG00005002010
neolamprologus_brichardi ENSNBRG00000010890
oreochromis_niloticus ENSONIG00000011864
amphilophus_citrinellus ENSACIG00000002041
amphiprion_ocellaris ENSAOCG00000013690
amphiprion_percula ENSAPEG00000019421
acanthochromis_polyacanthus ENSAPOG00000006206
stegastes_partitus ENSSPAG00000006785
mola_mola ENSMMOG00000004339
labrus_bergylta ENSLBEG00000014935
seriola_dumerili ENSSDUG00000010399
seriola_lalandi_dorsalis ENSSLDG00000004242
scophthalmus_maximus ENSSMAG00000019351
anabas_testudineus ENSATEG00000020485
monopterus_albus ENSMALG00000018817
xiphophorus_couchianus ENSXCOG00000006355
xiphophorus_maculatus ENSXMAG00000027435
gambusia_affinis ENSGAFG00000003992
poecilia_formosa ENSPFOG00000013715
poecilia_formosa ENSPFOG00000013688
poecilia_latipinna ENSPLAG00000013411
poecilia_mexicana ENSPMEG00000014152
poecilia_reticulata ENSPREG00000022666
fundulus_heteroclitus ENSFHEG00000004562
cyprinodon_variegatus ENSCVAG00000005717
kryptolebias_marmoratus ENSKMAG00000007076
oryzias_latipes ENSORLG00000006600
oryzias_latipes ENSORLG00020001025
oryzias_latipes_asm223469v1 ENSORLG00015002503
oryzias_melastigma ENSOMEG00000020096
hippocampus_comes ENSHCOG00000008437
esox_lucius ENSELUG00000011426
esox_lucius ENSELUG00000007032
gadus_morhua ENSGMOG00000008210
scleropages_formosus ENSSFOG00015022494
pygocentrus_nattereri ENSPNAG00000017943
astyanax_mexicanus ENSAMXG00000032692
ictalurus_punctatus ENSIPUG00000000731
danio_rerio ENSDARG00000042905
paramormyrops_kingsleyae ENSPKIG00000016374
lepisosteus_oculatus ENSLOCG00000011638
lepisosteus_oculatus ENSLOCG00000000533
petromyzon_marinus ENSPMAG00000008233
eptatretus_burgeri ENSEBUG00000005855
ciona_savignyi ENSCSAVG00000005309
ciona_intestinalis ENSCING00000000891
drosophila_melanogaster FBgn0036213
