pogona_vitticeps ENSPVIG00000022703
mustela_putorius_furo ENSMPUG00000013279
ursus_maritimus ENSUMAG00000024267
ursus_americanus ENSUAMG00000016731
ailuropoda_melanoleuca ENSAMEG00000013467
canis_lupus_familiaris ENSCAFG00000004646
panthera_tigris_altaica ENSPTIG00000011751
panthera_pardus ENSPPRG00000005917
felis_catus ENSFCAG00000009974
equus_asinus_asinus ENSEASG00005003997
equus_caballus ENSECAG00000011503
canis_lupus_dingo ENSCAFG00020016748
vulpes_vulpes ENSVVUG00000007661
macaca_fascicularis ENSMFAG00000032524
macaca_mulatta ENSMMUG00000016623
macaca_nemestrina ENSMNEG00000027161
papio_anubis ENSPANG00000000351
mandrillus_leucophaeus ENSMLEG00000037882
cercocebus_atys ENSCATG00000038518
theropithecus_gelada ENSTGEG00000028465
chlorocebus_sabaeus ENSCSAG00000001210
colobus_angolensis_palliatus ENSCANG00000033251
piliocolobus_tephrosceles ENSPTEG00000036269
rhinopithecus_roxellana ENSRROG00000042497
rhinopithecus_bieti ENSRBIG00000044164
pan_paniscus ENSPPAG00000035867
pan_troglodytes ENSPTRG00000000668
homo_sapiens ENSG00000126088
gorilla_gorilla ENSGGOG00000001530
gorilla_gorilla ENSGGOG00000022097
pongo_abelii ENSPPYG00000001419
nomascus_leucogenys ENSNLEG00000014268
saimiri_boliviensis_boliviensis ENSSBOG00000020292
cebus_capucinus ENSCCAG00000027139
callithrix_jacchus ENSCJAG00000004492
aotus_nancymaae ENSANAG00000034795
carlito_syrichta ENSTSYG00000008291
propithecus_coquereli ENSPCOG00000003474
propithecus_coquereli ENSPCOG00000014595
prolemur_simus ENSPSMG00000003390
microcebus_murinus ENSMICG00000046574
otolemur_garnettii ENSOGAG00000009677
tupaia_belangeri ENSTBEG00000015928
nannospalax_galili ENSNGAG00000004619
nannospalax_galili ENSNGAG00000024373
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027318
mus_spicilegus ENSMSIG00000014179
mus_musculus ENSMUSG00000028684
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026346
mus_pahari MGP_PahariEiJ_G0028678
rattus_norvegicus ENSRNOG00000018211
meriones_unguiculatus ENSMUGG00000023238
cricetulus_griseus_chok1gshd ENSCGRG00001010355
cricetulus_griseus_crigri-picr ENSCGRG00015025148
cricetulus_griseus_crigri ENSCGRG00000003001
mesocricetus_auratus ENSMAUG00000015786
microtus_ochrogaster ENSMOCG00000015112
peromyscus_maniculatus_bairdii ENSPEMG00000021743
jaculus_jaculus ENSJJAG00000006308
urocitellus_parryii ENSUPAG00010020860
spermophilus_dauricus ENSSDAG00000023591
ictidomys_tridecemlineatus ENSSTOG00000006505
marmota_marmota_marmota ENSMMMG00000019336
chinchilla_lanigera ENSCLAG00000006254
octodon_degus ENSODEG00000009217
cavia_porcellus ENSCPOG00000024542
cavia_aperea ENSCAPG00000009443
fukomys_damarensis ENSFDAG00000013553
fukomys_damarensis ENSFDAG00000014150
heterocephalus_glaber_female ENSHGLG00000008064
heterocephalus_glaber_male ENSHGLG00100007306
castor_canadensis ENSCCNG00000003186
dipodomys_ordii ENSDORG00000010564
oryctolagus_cuniculus ENSOCUG00000004167
ochotona_princeps ENSOPRG00000004153
loxodonta_africana ENSLAFG00000000922
echinops_telfairi ENSETEG00000000954
dasypus_novemcinctus ENSDNOG00000012988
sorex_araneus ENSSARG00000012989
latimeria_chalumnae ENSLACG00000010783
mastacembelus_armatus ENSMAMG00000015427
monopterus_albus ENSMALG00000009815
anabas_testudineus ENSATEG00000009146
gasterosteus_aculeatus ENSGACG00000014377
seriola_lalandi_dorsalis ENSSLDG00000021698
seriola_dumerili ENSSDUG00000013106
amphiprion_ocellaris ENSAOCG00000005012
amphiprion_percula ENSAPEG00000005749
acanthochromis_polyacanthus ENSAPOG00000020792
stegastes_partitus ENSSPAG00000002216
maylandia_zebra ENSMZEG00005014370
astatotilapia_calliptera ENSACLG00000021590
haplochromis_burtoni ENSHBUG00000011972
pundamilia_nyererei ENSPNYG00000020125
neolamprologus_brichardi ENSNBRG00000019316
oreochromis_niloticus ENSONIG00000009037
amphilophus_citrinellus ENSACIG00000003785
mola_mola ENSMMOG00000020885
labrus_bergylta ENSLBEG00000010691
fundulus_heteroclitus ENSFHEG00000022161
cyprinodon_variegatus ENSCVAG00000006475
poecilia_formosa ENSPFOG00000013979
poecilia_mexicana ENSPMEG00000018740
poecilia_latipinna ENSPLAG00000012852
poecilia_reticulata ENSPREG00000000988
xiphophorus_maculatus ENSXMAG00000011160
xiphophorus_couchianus ENSXCOG00000007790
gambusia_affinis ENSGAFG00000013901
kryptolebias_marmoratus ENSKMAG00000021030
oryzias_latipes ENSORLG00000012680
oryzias_latipes_asm223469v1 ENSORLG00015000810
oryzias_latipes ENSORLG00020006295
oryzias_melastigma ENSOMEG00000014283
scophthalmus_maximus ENSSMAG00000015474
cynoglossus_semilaevis ENSCSEG00000021286
takifugu_rubripes ENSTRUG00000003592
tetraodon_nigroviridis ENSTNIG00000017610
hippocampus_comes ENSHCOG00000016254
periophthalmus_magnuspinnatus ENSPMGG00000020406
gadus_morhua ENSGMOG00000004723
esox_lucius ENSELUG00000012459
pygocentrus_nattereri ENSPNAG00000022207
astyanax_mexicanus ENSAMXG00000034296
ictalurus_punctatus ENSIPUG00000002647
danio_rerio ENSDARG00000006818
scleropages_formosus ENSSFOG00015021250
paramormyrops_kingsleyae ENSPKIG00000010701
lepisosteus_oculatus ENSLOCG00000002977
xenopus_tropicalis ENSXETG00000003506
petromyzon_marinus ENSPMAG00000002721
eptatretus_burgeri ENSEBUG00000001572
ciona_savignyi ENSCSAVG00000004143
ciona_intestinalis ENSCING00000001784
drosophila_melanogaster FBgn0033428
saccharomyces_cerevisiae YDR047W
