gallus_gallus ENSGALG00000022991
rhinopithecus_bieti ENSRBIG00000030320
macaca_fascicularis ENSMFAG00000011035
macaca_mulatta ENSMMUG00000014356
macaca_nemestrina ENSMNEG00000031227
theropithecus_gelada ENSTGEG00000010858
theropithecus_gelada ENSTGEG00000010382
theropithecus_gelada ENSTGEG00000018017
colobus_angolensis_palliatus ENSCANG00000042397
theropithecus_gelada ENSTGEG00000028388
cercocebus_atys ENSCATG00000032458
papio_anubis ENSPANG00000032807
mandrillus_leucophaeus ENSMLEG00000026596
macaca_nemestrina ENSMNEG00000045287
macaca_fascicularis ENSMFAG00000033269
macaca_mulatta ENSMMUG00000006680
chlorocebus_sabaeus ENSCSAG00000016669
piliocolobus_tephrosceles ENSPTEG00000027546
callithrix_jacchus ENSCJAG00000043421
cebus_capucinus ENSCCAG00000037080
saimiri_boliviensis_boliviensis ENSSBOG00000022950
aotus_nancymaae ENSANAG00000027622
carlito_syrichta ENSTSYG00000011637
carlito_syrichta ENSTSYG00000030039
propithecus_coquereli ENSPCOG00000020751
microcebus_murinus ENSMICG00000017222
panthera_pardus ENSPPRG00000018812
choloepus_hoffmanni ENSCHOG00000001504
ursus_maritimus ENSUMAG00000004164
ursus_americanus ENSUAMG00000009098
ailuropoda_melanoleuca ENSAMEG00000018092
neovison_vison ENSNVIG00000013500
felis_catus ENSFCAG00000046718
erinaceus_europaeus ENSEEUG00000014544
canis_lupus_familiaris ENSCAFG00000016395
canis_lupus_dingo ENSCAFG00020027299
vulpes_vulpes ENSVVUG00000013812
sorex_araneus ENSSARG00000003112
equus_asinus_asinus ENSEASG00005008024
myotis_lucifugus ENSMLUG00000000713
tursiops_truncatus ENSTTRG00000012323
sus_scrofa ENSSSCG00000040571
bison_bison_bison ENSBBBG00000015008
bos_taurus ENSBTAG00000003897
capra_hircus ENSCHIG00000009886
bos_mutus ENSBMUG00000009243
bos_mutus ENSBMUG00000014432
bison_bison_bison ENSBBBG00000006490
bison_bison_bison ENSBBBG00000015261
bos_mutus ENSBMUG00000021418
bos_taurus ENSBTAG00000052848
bison_bison_bison ENSBBBG00000018520
bos_taurus ENSBTAG00000045729
bison_bison_bison ENSBBBG00000025000
capra_hircus ENSCHIG00000026046
ovis_aries ENSOARG00000008049
dasypus_novemcinctus ENSDNOG00000043946
loxodonta_africana ENSLAFG00000007091
echinops_telfairi ENSETEG00000013401
procavia_capensis ENSPCAG00000010532
phascolarctos_cinereus ENSPCIG00000020488
phascolarctos_cinereus ENSPCIG00000036884
notamacropus_eugenii ENSMEUG00000002680
monodelphis_domestica ENSMODG00000000137
tupaia_belangeri ENSTBEG00000015052
ornithorhynchus_anatinus ENSOANG00000022210
pygocentrus_nattereri ENSPNAG00000001820
ictalurus_punctatus ENSIPUG00000002330
danio_rerio ENSDARG00000112670
esox_lucius ENSELUG00000011042
oryzias_latipes ENSORLG00020008562
oryzias_latipes ENSORLG00000024014
oryzias_latipes_asm223469v1 ENSORLG00015005446
oryzias_melastigma ENSOMEG00000013502
cynoglossus_semilaevis ENSCSEG00000004579
takifugu_rubripes ENSTRUG00000025116
amphiprion_ocellaris ENSAOCG00000020801
amphiprion_percula ENSAPEG00000006206
acanthochromis_polyacanthus ENSAPOG00000005347
stegastes_partitus ENSSPAG00000013946
poecilia_mexicana ENSPMEG00000016903
poecilia_latipinna ENSPLAG00000002952
poecilia_reticulata ENSPREG00000011198
xiphophorus_maculatus ENSXMAG00000026331
xiphophorus_couchianus ENSXCOG00000001013
cyprinodon_variegatus ENSCVAG00000006955
fundulus_heteroclitus ENSFHEG00000016834
kryptolebias_marmoratus ENSKMAG00000019171
neolamprologus_brichardi ENSNBRG00000000899
pundamilia_nyererei ENSPNYG00000021286
amphilophus_citrinellus ENSACIG00000019500
seriola_lalandi_dorsalis ENSSLDG00000002742
seriola_dumerili ENSSDUG00000005618
scophthalmus_maximus ENSSMAG00000006724
labrus_bergylta ENSLBEG00000028879
labrus_bergylta ENSLBEG00000028464
anabas_testudineus ENSATEG00000000682
hippocampus_comes ENSHCOG00000010007
periophthalmus_magnuspinnatus ENSPMGG00000008194
astyanax_mexicanus ENSAMXG00000031387
lepisosteus_oculatus ENSLOCG00000009742
