apteryx_rowi ENSARWG00000003864
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019874
mus_spicilegus ENSMSIG00000008049
mus_musculus ENSMUSG00000039357
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018996
mus_pahari MGP_PahariEiJ_G0030010
rattus_norvegicus ENSRNOG00000009274
meriones_unguiculatus ENSMUGG00000019947
cricetulus_griseus_crigri-picr ENSCGRG00015016756
cricetulus_griseus_chok1gshd ENSCGRG00001018775
cricetulus_griseus_crigri ENSCGRG00000002841
mesocricetus_auratus ENSMAUG00000021926
microtus_ochrogaster ENSMOCG00000016573
peromyscus_maniculatus_bairdii ENSPEMG00000022601
nannospalax_galili ENSNGAG00000020267
jaculus_jaculus ENSJJAG00000014414
castor_canadensis ENSCCNG00000015503
cavia_porcellus ENSCPOG00000003400
octodon_degus ENSODEG00000015479
chinchilla_lanigera ENSCLAG00000009545
heterocephalus_glaber_female ENSHGLG00000014614
heterocephalus_glaber_male ENSHGLG00100008356
fukomys_damarensis ENSFDAG00000017011
urocitellus_parryii ENSUPAG00010010553
ictidomys_tridecemlineatus ENSSTOG00000010435
spermophilus_dauricus ENSSDAG00000011925
marmota_marmota_marmota ENSMMMG00000023478
ochotona_princeps ENSOPRG00000006279
bos_taurus ENSBTAG00000002792
bos_mutus ENSBMUG00000011957
bison_bison_bison ENSBBBG00000005438
ovis_aries ENSOARG00000008100
capra_hircus ENSCHIG00000000250
tursiops_truncatus ENSTTRG00000012074
sus_scrofa ENSSSCG00000035523
sorex_araneus ENSSARG00000002210
ursus_americanus ENSUAMG00000015134
ailuropoda_melanoleuca ENSAMEG00000016785
neovison_vison ENSNVIG00000009230
mustela_putorius_furo ENSMPUG00000003477
canis_lupus_familiaris ENSCAFG00000014872
canis_lupus_dingo ENSCAFG00020020733
vulpes_vulpes ENSVVUG00000023196
panthera_pardus ENSPPRG00000011359
panthera_tigris_altaica ENSPTIG00000010079
felis_catus ENSFCAG00000010958
pteropus_vampyrus ENSPVAG00000010338
myotis_lucifugus ENSMLUG00000012762
equus_asinus_asinus ENSEASG00005018913
equus_caballus ENSECAG00000006300
vicugna_pacos ENSVPAG00000008026
loxodonta_africana ENSLAFG00000022417
procavia_capensis ENSPCAG00000002921
echinops_telfairi ENSETEG00000018901
dasypus_novemcinctus ENSDNOG00000002957
phascolarctos_cinereus ENSPCIG00000028700
notamacropus_eugenii ENSMEUG00000015371
sarcophilus_harrisii ENSSHAG00000007380
monodelphis_domestica ENSMODG00000000355
ornithorhynchus_anatinus ENSOANG00000003491
xenopus_tropicalis ENSXETG00000015541
latimeria_chalumnae ENSLACG00000002875
paramormyrops_kingsleyae ENSPKIG00000014605
scleropages_formosus ENSSFOG00015010501
takifugu_rubripes ENSTRUG00000009171
tetraodon_nigroviridis ENSTNIG00000008974
mola_mola ENSMMOG00000008668
gasterosteus_aculeatus ENSGACG00000018289
labrus_bergylta ENSLBEG00000011693
seriola_lalandi_dorsalis ENSSLDG00000009332
seriola_dumerili ENSSDUG00000007566
scophthalmus_maximus ENSSMAG00000006664
monopterus_albus ENSMALG00000007709
mastacembelus_armatus ENSMAMG00000009921
anabas_testudineus ENSATEG00000004526
amphiprion_percula ENSAPEG00000014171
amphiprion_ocellaris ENSAOCG00000022802
acanthochromis_polyacanthus ENSAPOG00000007275
stegastes_partitus ENSSPAG00000009822
astatotilapia_calliptera ENSACLG00000004814
maylandia_zebra ENSMZEG00005010400
haplochromis_burtoni ENSHBUG00000001600
pundamilia_nyererei ENSPNYG00000000234
neolamprologus_brichardi ENSNBRG00000013922
oreochromis_niloticus ENSONIG00000017837
amphilophus_citrinellus ENSACIG00000007659
xiphophorus_maculatus ENSXMAG00000009550
xiphophorus_couchianus ENSXCOG00000009092
gambusia_affinis ENSGAFG00000004063
poecilia_formosa ENSPFOG00000012850
poecilia_formosa ENSPFOG00000012929
poecilia_mexicana ENSPMEG00000013744
poecilia_mexicana ENSPMEG00000024397
poecilia_latipinna ENSPLAG00000011869
poecilia_reticulata ENSPREG00000006989
cyprinodon_variegatus ENSCVAG00000021802
fundulus_heteroclitus ENSFHEG00000009418
kryptolebias_marmoratus ENSKMAG00000019975
oryzias_latipes ENSORLG00000006402
oryzias_latipes_asm223469v1 ENSORLG00015004245
oryzias_latipes ENSORLG00020009186
oryzias_melastigma ENSOMEG00000008306
cynoglossus_semilaevis ENSCSEG00000014454
periophthalmus_magnuspinnatus ENSPMGG00000002497
hippocampus_comes ENSHCOG00000000135
gadus_morhua ENSGMOG00000006389
esox_lucius ENSELUG00000004392
pygocentrus_nattereri ENSPNAG00000018166
astyanax_mexicanus ENSAMXG00000029401
ictalurus_punctatus ENSIPUG00000016572
danio_rerio ENSDARG00000102402
lepisosteus_oculatus ENSLOCG00000000619
petromyzon_marinus ENSPMAG00000007058
eptatretus_burgeri ENSEBUG00000016023
ciona_intestinalis ENSCING00000020817
ciona_savignyi ENSCSAVG00000002389
