ciona_savignyi ENSCSAVG00000009696
apteryx_owenii ENSAOWG00000009062
apteryx_haastii ENSAHAG00000003937
apteryx_rowi ENSARWG00000004930
dromaius_novaehollandiae ENSDNVG00000003709
nothoprocta_perdicaria ENSNPEG00000012200
crocodylus_porosus ENSCPRG00005000754
gopherus_agassizii ENSGAGG00000009255
chelonoidis_abingdonii ENSCABG00000006752
chrysemys_picta_bellii ENSCPBG00000020549
pelodiscus_sinensis ENSPSIG00000007345
anolis_carolinensis ENSACAG00000010968
pogona_vitticeps ENSPVIG00000016815
notechis_scutatus ENSNSUG00000013199
salvator_merianae ENSSMRG00000001376
sphenodon_punctatus ENSSPUG00000008336
xenopus_tropicalis ENSXETG00000014204
latimeria_chalumnae ENSLACG00000018194
pygocentrus_nattereri ENSPNAG00000000636
astyanax_mexicanus ENSAMXG00000043545
ictalurus_punctatus ENSIPUG00000024646
danio_rerio ENSDARG00000031915
scophthalmus_maximus ENSSMAG00000000873
cynoglossus_semilaevis ENSCSEG00000004787
xiphophorus_maculatus ENSXMAG00000003064
xiphophorus_couchianus ENSXCOG00000013264
gambusia_affinis ENSGAFG00000009562
poecilia_formosa ENSPFOG00000013397
poecilia_mexicana ENSPMEG00000005979
poecilia_latipinna ENSPLAG00000009173
poecilia_reticulata ENSPREG00000017414
fundulus_heteroclitus ENSFHEG00000022015
cyprinodon_variegatus ENSCVAG00000015054
takifugu_rubripes ENSTRUG00000025302
tetraodon_nigroviridis ENSTNIG00000008642
gasterosteus_aculeatus ENSGACG00000008460
amphiprion_ocellaris ENSAOCG00000021864
amphiprion_percula ENSAPEG00000011731
acanthochromis_polyacanthus ENSAPOG00000017524
stegastes_partitus ENSSPAG00000009334
pundamilia_nyererei ENSPNYG00000011776
maylandia_zebra ENSMZEG00005027618
astatotilapia_calliptera ENSACLG00000012794
haplochromis_burtoni ENSHBUG00000021427
neolamprologus_brichardi ENSNBRG00000019011
oreochromis_niloticus ENSONIG00000018498
oryzias_latipes ENSORLG00000006864
oryzias_latipes_asm223469v1 ENSORLG00015010442
oryzias_latipes ENSORLG00020005228
oryzias_melastigma ENSOMEG00000004826
kryptolebias_marmoratus ENSKMAG00000017551
seriola_dumerili ENSSDUG00000010664
seriola_lalandi_dorsalis ENSSLDG00000025566
labrus_bergylta ENSLBEG00000000744
mastacembelus_armatus ENSMAMG00000021347
amphilophus_citrinellus ENSACIG00000020129
monopterus_albus ENSMALG00000005605
mola_mola ENSMMOG00000010375
anabas_testudineus ENSATEG00000003322
periophthalmus_magnuspinnatus ENSPMGG00000015578
hippocampus_comes ENSHCOG00000003121
gadus_morhua ENSGMOG00000012566
esox_lucius ENSELUG00000024069
paramormyrops_kingsleyae ENSPKIG00000018875
scleropages_formosus ENSSFOG00015006396
lepisosteus_oculatus ENSLOCG00000005437
eptatretus_burgeri ENSEBUG00000010457
eptatretus_burgeri ENSEBUG00000016522
petromyzon_marinus ENSPMAG00000005930
