paramormyrops_kingsleyae ENSPKIG00000018783
phascolarctos_cinereus ENSPCIG00000014559
notamacropus_eugenii ENSMEUG00000013611
sarcophilus_harrisii ENSSHAG00000012707
monodelphis_domestica ENSMODG00000015320
castor_canadensis ENSCCNG00000013041
dipodomys_ordii ENSDORG00000014609
peromyscus_maniculatus_bairdii ENSPEMG00000023351
microtus_ochrogaster ENSMOCG00000017123
cricetulus_griseus_crigri-picr ENSCGRG00015019642
cricetulus_griseus_crigri ENSCGRG00000009355
cricetulus_griseus_chok1gshd ENSCGRG00001019956
mesocricetus_auratus ENSMAUG00000001293
mus_musculus ENSMUSG00000036131
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034217
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033059
mus_pahari MGP_PahariEiJ_G0031604
rattus_norvegicus ENSRNOG00000024762
nannospalax_galili ENSNGAG00000014277
jaculus_jaculus ENSJJAG00000016076
cavia_porcellus ENSCPOG00000002715
cavia_aperea ENSCAPG00000008166
chinchilla_lanigera ENSCLAG00000001386
octodon_degus ENSODEG00000012373
heterocephalus_glaber_female ENSHGLG00000004804
heterocephalus_glaber_male ENSHGLG00100009907
fukomys_damarensis ENSFDAG00000002965
spermophilus_dauricus ENSSDAG00000012571
ictidomys_tridecemlineatus ENSSTOG00000001735
marmota_marmota_marmota ENSMMMG00000003489
oryctolagus_cuniculus ENSOCUG00000025878
macaca_fascicularis ENSMFAG00000036359
macaca_mulatta ENSMMUG00000003479
macaca_nemestrina ENSMNEG00000031502
mandrillus_leucophaeus ENSMLEG00000031582
cercocebus_atys ENSCATG00000043804
theropithecus_gelada ENSTGEG00000023912
papio_anubis ENSPANG00000010662
chlorocebus_sabaeus ENSCSAG00000007834
piliocolobus_tephrosceles ENSPTEG00000032730
colobus_angolensis_palliatus ENSCANG00000038403
rhinopithecus_roxellana ENSRROG00000043115
rhinopithecus_bieti ENSRBIG00000038281
pan_troglodytes ENSPTRG00000051911
pan_troglodytes ENSPTRG00000022278
pan_paniscus ENSPPAG00000020202
homo_sapiens ENSG00000165694
gorilla_gorilla ENSGGOG00000008350
pongo_abelii ENSPPYG00000020723
nomascus_leucogenys ENSNLEG00000001688
cebus_capucinus ENSCCAG00000022039
saimiri_boliviensis_boliviensis ENSSBOG00000022250
callithrix_jacchus ENSCJAG00000014601
aotus_nancymaae ENSANAG00000001063
carlito_syrichta ENSTSYG00000013880
propithecus_coquereli ENSPCOG00000023816
prolemur_simus ENSPSMG00000011143
microcebus_murinus ENSMICG00000009072
otolemur_garnettii ENSOGAG00000002622
tupaia_belangeri ENSTBEG00000008123
pteropus_vampyrus ENSPVAG00000009680
myotis_lucifugus ENSMLUG00000001477
sorex_araneus ENSSARG00000005763
erinaceus_europaeus ENSEEUG00000007900
ursus_maritimus ENSUMAG00000012011
ursus_americanus ENSUAMG00000013740
ailuropoda_melanoleuca ENSAMEG00000011227
mustela_putorius_furo ENSMPUG00000002173
neovison_vison ENSNVIG00000002594
canis_lupus_dingo ENSCAFG00020000739
canis_lupus_familiaris ENSCAFG00000018829
vulpes_vulpes ENSVVUG00000013913
panthera_pardus ENSPPRG00000010188
panthera_tigris_altaica ENSPTIG00000019471
felis_catus ENSFCAG00000029922
equus_asinus_asinus ENSEASG00005000311
equus_caballus ENSECAG00000017988
bos_mutus ENSBMUG00000010444
bos_taurus ENSBTAG00000007344
bison_bison_bison ENSBBBG00000005628
capra_hircus ENSCHIG00000025596
ovis_aries ENSOARG00000012534
tursiops_truncatus ENSTTRG00000006443
sus_scrofa ENSSSCG00000023618
vicugna_pacos ENSVPAG00000004739
choloepus_hoffmanni ENSCHOG00000003885
dasypus_novemcinctus ENSDNOG00000015467
procavia_capensis ENSPCAG00000015379
echinops_telfairi ENSETEG00000008651
loxodonta_africana ENSLAFG00000012032
ornithorhynchus_anatinus ENSOANG00000011700
xenopus_tropicalis ENSXETG00000005416
