latimeria_chalumnae ENSLACG00000018792
homo_sapiens ENSG00000132740
gorilla_gorilla ENSGGOG00000012131
pongo_abelii ENSPPYG00000002965
nomascus_leucogenys ENSNLEG00000006609
piliocolobus_tephrosceles ENSPTEG00000009879
colobus_angolensis ENSCANG00000043714
rhinopithecus_roxellana ENSRROG00000045646
rhinopithecus_bieti ENSRBIG00000044249
mandrillus_leucophaeus ENSMLEG00000043529
theropithecus_gelada ENSTGEG00000001375
macaca_fascicularis ENSMFAG00000043909
macaca_mulatta ENSMMUG00000010128
papio_anubis ENSPANG00000023650
cercocebus_atys ENSCATG00000031229
macaca_nemestrina ENSMNEG00000043511
chlorocebus_sabaeus ENSCSAG00000009185
cebus_capucinus ENSCCAG00000027106
saimiri_boliviensis ENSSBOG00000021342
callithrix_jacchus ENSCJAG00000015887
aotus_nancymaae ENSANAG00000027309
tupaia_belangeri ENSTBEG00000017260
propithecus_coquereli ENSPCOG00000018759
microcebus_murinus ENSMICG00000043944
otolemur_garnettii ENSOGAG00000011671
castor_canadensis ENSCCNG00000006396
dipodomys_ordii ENSDORG00000026350
mus_spretus MGP_SPRETEiJ_G0014700
mus_musculus ENSMUSG00000024831
mus_spicilegus ENSMSIG00000014147
mus_caroli MGP_CAROLIEiJ_G0022463
mus_pahari MGP_PahariEiJ_G0013960
rattus_norvegicus ENSRNOG00000013456
meriones_unguiculatus ENSMUGG00000021194
cricetulus_griseus ENSCGRG00001019126
cricetulus_griseus ENSCGRG00015020524
cricetulus_griseus ENSCGRG00000009642
mesocricetus_auratus ENSMAUG00000019893
peromyscus_maniculatus ENSPEMG00000017775
microtus_ochrogaster ENSMOCG00000018939
nannospalax_galili ENSNGAG00000006566
jaculus_jaculus ENSJJAG00000022964
urocitellus_parryii ENSUPAG00010007174
ictidomys_tridecemlineatus ENSSTOG00000003792
marmota_marmota ENSMMMG00000001381
chinchilla_lanigera ENSCLAG00000015500
octodon_degus ENSODEG00000017354
cavia_porcellus ENSCPOG00000007063
cavia_aperea ENSCAPG00000001471
heterocephalus_glaber ENSHGLG00100009290
heterocephalus_glaber ENSHGLG00000006468
fukomys_damarensis ENSFDAG00000005011
ochotona_princeps ENSOPRG00000011904
dasypus_novemcinctus ENSDNOG00000002334
loxodonta_africana ENSLAFG00000022445
procavia_capensis ENSPCAG00000003490
echinops_telfairi ENSETEG00000003178
vombatus_ursinus ENSVURG00010024593
phascolarctos_cinereus ENSPCIG00000011064
notamacropus_eugenii ENSMEUG00000003462
sarcophilus_harrisii ENSSHAG00000001585
monodelphis_domestica ENSMODG00000004040
ornithorhynchus_anatinus ENSOANG00000008915
gopherus_agassizii ENSGAGG00000020312
chelonoidis_abingdonii ENSCABG00000007288
chrysemys_picta ENSCPBG00000008799
pelodiscus_sinensis ENSPSIG00000015808
crocodylus_porosus ENSCPRG00005009441
pogona_vitticeps ENSPVIG00000022190
anolis_carolinensis ENSACAG00000013702
notechis_scutatus ENSNSUG00000016019
salvator_merianae ENSSMRG00000013491
sphenodon_punctatus ENSSPUG00000008810
anser_brachyrhynchus ENSABRG00000009947
anas_platyrhynchos ENSAPLG00000003251
gallus_gallus ENSGALG00000004328
coturnix_japonica ENSCJPG00005013699
meleagris_gallopavo ENSMGAG00000002792
numida_meleagris ENSNMEG00000005230
calidris_pugnax ENSCPUG00000015182
calidris_pugnax ENSCPUG00000015195
calidris_pygmaea ENSCPGG00000003038
lepidothrix_coronata ENSLCOG00000002777
manacus_vitellinus ENSMVIG00005009459
serinus_canaria ENSSCAG00000008211
taeniopygia_guttata ENSTGUG00000014113
junco_hyemalis ENSJHYG00000006376
zonotrichia_albicollis ENSZALG00000004734
lonchura_striata ENSLSDG00000004210
taeniopygia_guttata ENSTGUG00000006705
parus_major ENSPMJG00000006614
cyanistes_caeruleus ENSCCEG00000017036
ficedula_albicollis ENSFALG00000011604
apteryx_owenii ENSAOWG00000008746
apteryx_haastii ENSAHAG00000011814
apteryx_rowi ENSARWG00000013215
dromaius_novaehollandiae ENSDNVG00000002447
nothoprocta_perdicaria ENSNPEG00000006909
eptatretus_burgeri ENSEBUG00000010471
petromyzon_marinus ENSPMAG00000008605
ciona_intestinalis ENSCING00000005102
ciona_savignyi ENSCSAVG00000006222
ciona_intestinalis ENSCING00000022955
caenorhabditis_elegans WBGene00007329
caenorhabditis_elegans WBGene00010989
ciona_savignyi ENSCSAVG00000011763
piliocolobus_tephrosceles ENSPTEG00000019628
saccharomyces_cerevisiae YKL017C
