anser_brachyrhynchus ENSABRG00000002258
danio_rerio ENSDARG00000077188
pygocentrus_nattereri ENSPNAG00000007014
denticeps_clupeoides ENSDCDG00000014383
hucho_hucho ENSHHUG00000037102
hucho_hucho ENSHHUG00000018134
esox_lucius ENSELUG00000004979
gadus_morhua ENSGMOG00000015167
mesocricetus_auratus ENSMAUG00000012359
callorhinchus_milii ENSCMIG00000016070
amphiprion_ocellaris ENSAOCG00000010588
amphiprion_percula ENSAPEG00000012295
acanthochromis_polyacanthus ENSAPOG00000004821
stegastes_partitus ENSSPAG00000020913
stegastes_partitus ENSSPAG00000006522
parambassis_ranga ENSPRNG00000014152
fundulus_heteroclitus ENSFHEG00000012005
cyprinodon_variegatus ENSCVAG00000002783
xiphophorus_maculatus ENSXMAG00000022969
gambusia_affinis ENSGAFG00000012634
poecilia_mexicana ENSPMEG00000001495
poecilia_latipinna ENSPLAG00000019614
poecilia_formosa ENSPFOG00000022237
poecilia_reticulata ENSPREG00000006513
oryzias_latipes ENSORLG00015020848
oryzias_latipes ENSORLG00020015507
oryzias_latipes ENSORLG00000003498
oryzias_melastigma ENSOMEG00000017366
maylandia_zebra ENSMZEG00005027273
astatotilapia_calliptera ENSACLG00000027711
haplochromis_burtoni ENSHBUG00000023307
pundamilia_nyererei ENSPNYG00000011880
oreochromis_niloticus ENSONIG00000001552
neolamprologus_brichardi ENSNBRG00000008257
amphilophus_citrinellus ENSACIG00000006822
seriola_lalandi ENSSLDG00000011237
seriola_dumerili ENSSDUG00000013805
scophthalmus_maximus ENSSMAG00000006082
lates_calcarifer ENSLCAG00010002378
lates_calcarifer ENSLCAG00010007168
mastacembelus_armatus ENSMAMG00000006995
monopterus_albus ENSMALG00000011928
anabas_testudineus ENSATEG00000017551
takifugu_rubripes ENSTRUG00000003406
tetraodon_nigroviridis ENSTNIG00000009868
mola_mola ENSMMOG00000007386
larimichthys_crocea ENSLCRG00005018039
labrus_bergylta ENSLBEG00000023694
cottoperca_gobio ENSCGOG00000022248
gasterosteus_aculeatus ENSGACG00000011400
gadus_morhua ENSGMOG00000015116
gouania_willdenowi ENSGWIG00000009432
clupea_harengus ENSCHAG00000026533
denticeps_clupeoides ENSDCDG00000017855
astyanax_mexicanus ENSAMXG00000011688
astyanax_mexicanus ENSAMXG00005021293
pygocentrus_nattereri ENSPNAG00000029486
ictalurus_punctatus ENSIPUG00000017611
electrophorus_electricus ENSEEEG00000006123
danio_rerio ENSDARG00000006420
oryzias_latipes ENSORLG00020018928
oryzias_latipes ENSORLG00015016873
oryzias_latipes ENSORLG00000004995
oryzias_melastigma ENSOMEG00000023542
hippocampus_comes ENSHCOG00000002875
takifugu_rubripes ENSTRUG00000011106
tetraodon_nigroviridis ENSTNIG00000018902
anabas_testudineus ENSATEG00000021501
betta_splendens ENSBSLG00000022648
mastacembelus_armatus ENSMAMG00000015090
cynoglossus_semilaevis ENSCSEG00000006681
gouania_willdenowi ENSGWIG00000023095
xiphophorus_maculatus ENSXMAG00000008024
xiphophorus_couchianus ENSXCOG00000006438
gambusia_affinis ENSGAFG00000002439
poecilia_formosa ENSPFOG00000001023
poecilia_latipinna ENSPLAG00000022830
poecilia_mexicana ENSPMEG00000021712
fundulus_heteroclitus ENSFHEG00000005881
kryptolebias_marmoratus ENSKMAG00000018398
mola_mola ENSMMOG00000014099
cottoperca_gobio ENSCGOG00000013546
gasterosteus_aculeatus ENSGACG00000006611
larimichthys_crocea ENSLCRG00005008342
monopterus_albus ENSMALG00000022039
seriola_dumerili ENSSDUG00000022073
seriola_lalandi ENSSLDG00000006626
lates_calcarifer ENSLCAG00010004637
scophthalmus_maximus ENSSMAG00000019160
amphiprion_ocellaris ENSAOCG00000006965
amphiprion_percula ENSAPEG00000017255
acanthochromis_polyacanthus ENSAPOG00000023430
stegastes_partitus ENSSPAG00000018952
parambassis_ranga ENSPRNG00000014794
astatotilapia_calliptera ENSACLG00000013737
maylandia_zebra ENSMZEG00005027910
pundamilia_nyererei ENSPNYG00000001353
haplochromis_burtoni ENSHBUG00000005458
neolamprologus_brichardi ENSNBRG00000018310
oreochromis_niloticus ENSONIG00000016405
amphilophus_citrinellus ENSACIG00000011266
periophthalmus_magnuspinnatus ENSPMGG00000018263
gadus_morhua ENSGMOG00000015734
poecilia_latipinna ENSPLAG00000000233
poecilia_formosa ENSPFOG00000024586
poecilia_mexicana ENSPMEG00000021965
poecilia_reticulata ENSPREG00000009671
cyprinodon_variegatus ENSCVAG00000020824
labrus_bergylta ENSLBEG00000003862
esox_lucius ENSELUG00000012555
scleropages_formosus ENSSFOG00015022150
paramormyrops_kingsleyae ENSPKIG00000003893
lepisosteus_oculatus ENSLOCG00000012964
erpetoichthys_calabaricus ENSECRG00000003102
callorhinchus_milii ENSCMIG00000016067
callorhinchus_milii ENSCMIG00000011039
ornithorhynchus_anatinus ENSOANG00000029318
petromyzon_marinus ENSPMAG00000005626
eptatretus_burgeri ENSEBUG00000016581
