ciona_savignyi ENSCSAVG00000001986
calidris_pugnax ENSCPUG00000013641
melopsittacus_undulatus ENSMUNG00000010511
nothoprocta_perdicaria ENSNPEG00000008405
apteryx_haastii ENSAHAG00000013233
apteryx_owenii ENSAOWG00000017117
apteryx_rowi ENSARWG00000018529
dromaius_novaehollandiae ENSDNVG00000010547
anser_brachyrhynchus ENSABRG00000003007
crocodylus_porosus ENSCPRG00005002580
cyanistes_caeruleus ENSCCEG00000020263
parus_major ENSPMJG00000013074
ficedula_albicollis ENSFALG00000010714
anolis_carolinensis ENSACAG00000010753
pogona_vitticeps ENSPVIG00000021827
notechis_scutatus ENSNSUG00000004953
salvator_merianae ENSSMRG00000012333
sphenodon_punctatus ENSSPUG00000003508
notamacropus_eugenii ENSMEUG00000005226
phascolarctos_cinereus ENSPCIG00000023076
sarcophilus_harrisii ENSSHAG00000018058
monodelphis_domestica ENSMODG00000008637
choloepus_hoffmanni ENSCHOG00000010461
dasypus_novemcinctus ENSDNOG00000011639
procavia_capensis ENSPCAG00000007350
loxodonta_africana ENSLAFG00000014499
echinops_telfairi ENSETEG00000015473
cebus_capucinus ENSCCAG00000026958
saimiri_boliviensis_boliviensis ENSSBOG00000025739
callithrix_jacchus ENSCJAG00000015478
aotus_nancymaae ENSANAG00000037178
pan_troglodytes ENSPTRG00000020115
pan_paniscus ENSPPAG00000003473
homo_sapiens ENSG00000134014
gorilla_gorilla ENSGGOG00000004808
pongo_abelii ENSPPYG00000018473
nomascus_leucogenys ENSNLEG00000016577
mandrillus_leucophaeus ENSMLEG00000040984
cercocebus_atys ENSCATG00000034665
papio_anubis ENSPANG00000019350
theropithecus_gelada ENSTGEG00000003913
macaca_nemestrina ENSMNEG00000024316
macaca_mulatta ENSMMUG00000005067
macaca_fascicularis ENSMFAG00000000785
chlorocebus_sabaeus ENSCSAG00000015927
rhinopithecus_roxellana ENSRROG00000035502
rhinopithecus_bieti ENSRBIG00000029829
colobus_angolensis_palliatus ENSCANG00000021930
piliocolobus_tephrosceles ENSPTEG00000030649
carlito_syrichta ENSTSYG00000007851
propithecus_coquereli ENSPCOG00000014687
microcebus_murinus ENSMICG00000011977
prolemur_simus ENSPSMG00000011191
otolemur_garnettii ENSOGAG00000000230
tupaia_belangeri ENSTBEG00000017641
castor_canadensis ENSCCNG00000008993
dipodomys_ordii ENSDORG00000012451
mus_spicilegus ENSMSIG00000017928
mus_musculus ENSMUSG00000022031
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020317
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019425
mus_pahari MGP_PahariEiJ_G0030443
rattus_norvegicus ENSRNOG00000014291
meriones_unguiculatus ENSMUGG00000022765
cricetulus_griseus_chok1gshd ENSCGRG00001002047
cricetulus_griseus_crigri ENSCGRG00000008688
cricetulus_griseus_crigri-picr ENSCGRG00015009326
mesocricetus_auratus ENSMAUG00000013672
microtus_ochrogaster ENSMOCG00000011382
peromyscus_maniculatus_bairdii ENSPEMG00000022889
nannospalax_galili ENSNGAG00000004373
jaculus_jaculus ENSJJAG00000017778
chinchilla_lanigera ENSCLAG00000016550
octodon_degus ENSODEG00000008983
cavia_porcellus ENSCPOG00000003742
cavia_aperea ENSCAPG00000017714
heterocephalus_glaber_male ENSHGLG00100010235
heterocephalus_glaber_female ENSHGLG00000004990
fukomys_damarensis ENSFDAG00000011000
spermophilus_dauricus ENSSDAG00000011204
ictidomys_tridecemlineatus ENSSTOG00000000508
urocitellus_parryii ENSUPAG00010003737
marmota_marmota_marmota ENSMMMG00000012964
oryctolagus_cuniculus ENSOCUG00000000034
ochotona_princeps ENSOPRG00000000648
ursus_maritimus ENSUMAG00000022494
ursus_americanus ENSUAMG00000013474
ailuropoda_melanoleuca ENSAMEG00000000124
neovison_vison ENSNVIG00000006520
mustela_putorius_furo ENSMPUG00000000966
canis_lupus_familiaris ENSCAFG00000008314
canis_lupus_dingo ENSCAFG00020012431
vulpes_vulpes ENSVVUG00000003271
panthera_pardus ENSPPRG00000010984
panthera_tigris_altaica ENSPTIG00000010521
felis_catus ENSFCAG00000025121
pteropus_vampyrus ENSPVAG00000007474
myotis_lucifugus ENSMLUG00000013234
bos_mutus ENSBMUG00000010845
bos_taurus ENSBTAG00000002730
bison_bison_bison ENSBBBG00000006255
capra_hircus ENSCHIG00000025755
ovis_aries ENSOARG00000014910
sus_scrofa ENSSSCG00000009674
tursiops_truncatus ENSTTRG00000002931
vicugna_pacos ENSVPAG00000011914
equus_asinus_asinus ENSEASG00005016324
equus_caballus ENSECAG00000014859
erinaceus_europaeus ENSEEUG00000007969
vulpes_vulpes ENSVVUG00000028807
ornithorhynchus_anatinus ENSOANG00000029688
taeniopygia_guttata ENSTGUG00000013335
petromyzon_marinus ENSPMAG00000004875
serinus_canaria ENSSCAG00000014549
chelonoidis_abingdonii ENSCABG00000020647
eptatretus_burgeri ENSEBUG00000008404
drosophila_melanogaster FBgn0031604
caenorhabditis_elegans_strain_n2 WBGene00014123
saccharomyces_cerevisiae YPL086C
