latimeria_chalumnae ENSLACG00000008926
equus_asinus_asinus ENSEASG00005003074
ovis_aries ENSOARG00000003358
capra_hircus ENSCHIG00000012508
bos_mutus ENSBMUG00000013691
bos_taurus ENSBTAG00000015321
bison_bison_bison ENSBBBG00000007621
tursiops_truncatus ENSTTRG00000014065
sus_scrofa ENSSSCG00000001639
vicugna_pacos ENSVPAG00000012254
pteropus_vampyrus ENSPVAG00000007626
myotis_lucifugus ENSMLUG00000016748
erinaceus_europaeus ENSEEUG00000010955
dasypus_novemcinctus ENSDNOG00000031766
choloepus_hoffmanni ENSCHOG00000006120
loxodonta_africana ENSLAFG00000007825
procavia_capensis ENSPCAG00000004099
ornithorhynchus_anatinus ENSOANG00000008467
scleropages_formosus ENSSFOG00015016620
paramormyrops_kingsleyae ENSPKIG00000014668
lepisosteus_oculatus ENSLOCG00000017240
pygocentrus_nattereri ENSPNAG00000007537
astyanax_mexicanus ENSAMXG00000000792
ictalurus_punctatus ENSIPUG00000003843
danio_rerio ENSDARG00000088631
poecilia_mexicana ENSPMEG00000006663
poecilia_reticulata ENSPREG00000022407
gambusia_affinis ENSGAFG00000000085
cyprinodon_variegatus ENSCVAG00000019630
kryptolebias_marmoratus ENSKMAG00000004282
oryzias_latipes ENSORLG00020005214
oryzias_latipes ENSORLG00000022258
oryzias_latipes_asm223469v1 ENSORLG00015008851
astatotilapia_calliptera ENSACLG00000005440
maylandia_zebra ENSMZEG00005012678
anabas_testudineus ENSATEG00000006751
anabas_testudineus ENSATEG00000011225
esox_lucius ENSELUG00000018085
petromyzon_marinus ENSPMAG00000000143
eptatretus_burgeri ENSEBUG00000013384
astyanax_mexicanus ENSAMXG00000011239
pygocentrus_nattereri ENSPNAG00000003622
ictalurus_punctatus ENSIPUG00000003422
danio_rerio ENSDARG00000098410
mastacembelus_armatus ENSMAMG00000008982
monopterus_albus ENSMALG00000019261
anabas_testudineus ENSATEG00000015918
amphiprion_ocellaris ENSAOCG00000009626
stegastes_partitus ENSSPAG00000023544
seriola_dumerili ENSSDUG00000021089
maylandia_zebra ENSMZEG00005002823
astatotilapia_calliptera ENSACLG00000022086
scophthalmus_maximus ENSSMAG00000018069
fundulus_heteroclitus ENSFHEG00000010378
cynoglossus_semilaevis ENSCSEG00000018030
eptatretus_burgeri ENSEBUG00000009158
anas_platyrhynchos_platyrhynchos ENSAPLG00000008093
anser_brachyrhynchus ENSABRG00000011732
coturnix_japonica ENSCJPG00005014957
apteryx_rowi ENSARWG00000009336
apteryx_haastii ENSAHAG00000016601
apteryx_owenii ENSAOWG00000003381
dromaius_novaehollandiae ENSDNVG00000018645
lonchura_striata_domestica ENSLSDG00000017135
eptatretus_burgeri ENSEBUG00000000395
