paramormyrops_kingsleyae ENSPKIG00000022327
zonotrichia_albicollis ENSZALG00000007445
junco_hyemalis ENSJHYG00000003860
lepidothrix_coronata ENSLCOG00000001247
manacus_vitellinus ENSMVIG00005019999
anser_brachyrhynchus ENSABRG00000018431
anas_platyrhynchos ENSAPLG00000016057
gallus_gallus ENSGALG00000008850
meleagris_gallopavo ENSMGAG00000009259
coturnix_japonica ENSCJPG00005008366
numida_meleagris ENSNMEG00000021149
crocodylus_porosus ENSCPRG00005017130
chelonoidis_abingdonii ENSCABG00000001027
gopherus_agassizii ENSGAGG00000023411
chrysemys_picta ENSCPBG00000000823
pelodiscus_sinensis ENSPSIG00000007544
pogona_vitticeps ENSPVIG00000019141
anolis_carolinensis ENSACAG00000005860
notechis_scutatus ENSNSUG00000006289
salvator_merianae ENSSMRG00000020211
sphenodon_punctatus ENSSPUG00000016955
phascolarctos_cinereus ENSPCIG00000006716
notamacropus_eugenii ENSMEUG00000012656
sarcophilus_harrisii ENSSHAG00000018186
monodelphis_domestica ENSMODG00000000596
pan_troglodytes ENSPTRG00000000898
pan_paniscus ENSPPAG00000010019
homo_sapiens ENSG00000137941
gorilla_gorilla ENSGGOG00000028394
pongo_abelii ENSPPYG00000001210
nomascus_leucogenys ENSNLEG00000009865
piliocolobus_tephrosceles ENSPTEG00000032152
colobus_angolensis ENSCANG00000039655
rhinopithecus_roxellana ENSRROG00000036716
rhinopithecus_bieti ENSRBIG00000040532
macaca_fascicularis ENSMFAG00000042407
macaca_mulatta ENSMMUG00000016591
macaca_nemestrina ENSMNEG00000040306
cercocebus_atys ENSCATG00000029265
theropithecus_gelada ENSTGEG00000019221
papio_anubis ENSPANG00000015224
mandrillus_leucophaeus ENSMLEG00000033159
chlorocebus_sabaeus ENSCSAG00000001411
saimiri_boliviensis ENSSBOG00000022154
callithrix_jacchus ENSCJAG00000007255
cebus_capucinus ENSCCAG00000032099
aotus_nancymaae ENSANAG00000024884
propithecus_coquereli ENSPCOG00000017715
prolemur_simus ENSPSMG00000022404
microcebus_murinus ENSMICG00000016281
oryctolagus_cuniculus ENSOCUG00000008140
ochotona_princeps ENSOPRG00000014110
castor_canadensis ENSCCNG00000004335
dipodomys_ordii ENSDORG00000012053
cricetulus_griseus ENSCGRG00000010532
cricetulus_griseus ENSCGRG00015014183
cricetulus_griseus ENSCGRG00001012935
peromyscus_maniculatus ENSPEMG00000021600
mus_musculus ENSMUSG00000036745
mus_spicilegus ENSMSIG00000007932
mus_spretus MGP_SPRETEiJ_G0026685
mus_caroli MGP_CAROLIEiJ_G0025732
mus_pahari MGP_PahariEiJ_G0027183
rattus_norvegicus ENSRNOG00000031997
meriones_unguiculatus ENSMUGG00000011590
nannospalax_galili ENSNGAG00000013365
jaculus_jaculus ENSJJAG00000021112
cavia_porcellus ENSCPOG00000009630
cavia_aperea ENSCAPG00000017523
chinchilla_lanigera ENSCLAG00000006882
octodon_degus ENSODEG00000002933
heterocephalus_glaber ENSHGLG00000004763
heterocephalus_glaber ENSHGLG00100007189
fukomys_damarensis ENSFDAG00000011762
ictidomys_tridecemlineatus ENSSTOG00000024406
urocitellus_parryii ENSUPAG00010020335
spermophilus_dauricus ENSSDAG00000010257
marmota_marmota ENSMMMG00000009236
otolemur_garnettii ENSOGAG00000005832
carlito_syrichta ENSTSYG00000035010
tupaia_belangeri ENSTBEG00000016560
pteropus_vampyrus ENSPVAG00000015473
myotis_lucifugus ENSMLUG00000009405
ursus_maritimus ENSUMAG00000002708
ursus_americanus ENSUAMG00000010514
ailuropoda_melanoleuca ENSAMEG00000013493
mustela_putorius ENSMPUG00000005774
neovison_vison ENSNVIG00000008940
canis_lupus ENSCAFG00000020321
canis_lupus ENSCAFG00020014357
vulpes_vulpes ENSVVUG00000030065
panthera_tigris ENSPTIG00000007891
panthera_pardus ENSPPRG00000024394
felis_catus ENSFCAG00000012519
equus_asinus ENSEASG00005014170
equus_caballus ENSECAG00000024674
bos_mutus ENSBMUG00000024231
bos_taurus ENSBTAG00000003322
bison_bison ENSBBBG00000024844
capra_hircus ENSCHIG00000017102
ovis_aries ENSOARG00000013727
tursiops_truncatus ENSTTRG00000004133
sus_scrofa ENSSSCG00000003760
vicugna_pacos ENSVPAG00000009833
sorex_araneus ENSSARG00000004242
dasypus_novemcinctus ENSDNOG00000005440
choloepus_hoffmanni ENSCHOG00000012457
loxodonta_africana ENSLAFG00000022500
procavia_capensis ENSPCAG00000013454
echinops_telfairi ENSETEG00000007188
ornithorhynchus_anatinus ENSOANG00000004870
xenopus_tropicalis ENSXETG00000008651
latimeria_chalumnae ENSLACG00000010892
ciona_intestinalis ENSCING00000002033
ciona_savignyi ENSCSAVG00000010632
piliocolobus_tephrosceles ENSPTEG00000001327
ciona_savignyi ENSCSAVG00000006043
piliocolobus_tephrosceles ENSPTEG00000009830
