paramormyrops_kingsleyae ENSPKIG00000006720
macaca_mulatta ENSMMUG00000023208
macaca_nemestrina ENSMNEG00000034508
macaca_fascicularis ENSMFAG00000000674
cercocebus_atys ENSCATG00000024558
chlorocebus_sabaeus ENSCSAG00000013598
pan_paniscus ENSPPAG00000036402
pan_troglodytes ENSPTRG00000048018
gorilla_gorilla ENSGGOG00000025252
pongo_abelii ENSPPYG00000018261
nomascus_leucogenys ENSNLEG00000035283
pan_troglodytes ENSPTRG00000043149
gorilla_gorilla ENSGGOG00000024158
nomascus_leucogenys ENSNLEG00000028296
pan_troglodytes ENSPTRG00000044451
pan_troglodytes ENSPTRG00000043869
pan_paniscus ENSPPAG00000000133
gorilla_gorilla ENSGGOG00000025393
pan_paniscus ENSPPAG00000043882
nomascus_leucogenys ENSNLEG00000027749
nomascus_leucogenys ENSNLEG00000001404
carlito_syrichta ENSTSYG00000006478
propithecus_coquereli ENSPCOG00000022475
microcebus_murinus ENSMICG00000034600
prolemur_simus ENSPSMG00000013006
otolemur_garnettii ENSOGAG00000033284
otolemur_garnettii ENSOGAG00000005848
tupaia_belangeri ENSTBEG00000011779
dipodomys_ordii ENSDORG00000003657
castor_canadensis ENSCCNG00000027358
mus_spicilegus ENSMSIG00000008344
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014767
mus_musculus ENSMUSG00000025925
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0013962
mus_pahari MGP_PahariEiJ_G0023857
rattus_norvegicus ENSRNOG00000007291
meriones_unguiculatus ENSMUGG00000025136
microtus_ochrogaster ENSMOCG00000010956
peromyscus_maniculatus_bairdii ENSPEMG00000013150
cricetulus_griseus_crigri-picr ENSCGRG00015019534
cricetulus_griseus_crigri ENSCGRG00000004952
cricetulus_griseus_chok1gshd ENSCGRG00001011681
mesocricetus_auratus ENSMAUG00000001727
nannospalax_galili ENSNGAG00000014419
heterocephalus_glaber_female ENSHGLG00000013062
heterocephalus_glaber_male ENSHGLG00100004142
fukomys_damarensis ENSFDAG00000016728
octodon_degus ENSODEG00000004166
octodon_degus ENSODEG00000002279
chinchilla_lanigera ENSCLAG00000002076
cavia_porcellus ENSCPOG00000009638
spermophilus_dauricus ENSSDAG00000018527
marmota_marmota_marmota ENSMMMG00000000830
marmota_marmota_marmota ENSMMMG00000005060
urocitellus_parryii ENSUPAG00010011060
oryctolagus_cuniculus ENSOCUG00000002793
oryctolagus_cuniculus ENSOCUG00000029300
ochotona_princeps ENSOPRG00000008452
loxodonta_africana ENSLAFG00000004308
procavia_capensis ENSPCAG00000007698
echinops_telfairi ENSETEG00000013470
choloepus_hoffmanni ENSCHOG00000002407
dasypus_novemcinctus ENSDNOG00000011332
ornithorhynchus_anatinus ENSOANG00000001722
anser_brachyrhynchus ENSABRG00000008882
anas_platyrhynchos_platyrhynchos ENSAPLG00000005993
meleagris_gallopavo ENSMGAG00000011491
coturnix_japonica ENSCJPG00005011717
gallus_gallus ENSGALG00000037453
numida_meleagris ENSNMEG00000017473
taeniopygia_guttata ENSTGUG00000011513
lonchura_striata_domestica ENSLSDG00000013543
serinus_canaria ENSSCAG00000002124
cyanistes_caeruleus ENSCCEG00000010098
parus_major ENSPMJG00000005187
junco_hyemalis ENSJHYG00000016980
zonotrichia_albicollis ENSZALG00000008882
ficedula_albicollis ENSFALG00000008533
manacus_vitellinus ENSMVIG00005015990
lepidothrix_coronata ENSLCOG00000004259
calidris_pygmaea ENSCPGG00000017120
calidris_pugnax ENSCPUG00000016234
melopsittacus_undulatus ENSMUNG00000006209
apteryx_haastii ENSAHAG00000008855
apteryx_owenii ENSAOWG00000009467
apteryx_rowi ENSARWG00000008123
dromaius_novaehollandiae ENSDNVG00000009124
nothoprocta_perdicaria ENSNPEG00000015821
crocodylus_porosus ENSCPRG00005018386
chelonoidis_abingdonii ENSCABG00000013426
gopherus_agassizii ENSGAGG00000005525
chrysemys_picta_bellii ENSCPBG00000006953
pelodiscus_sinensis ENSPSIG00000018172
pogona_vitticeps ENSPVIG00000008207
anolis_carolinensis ENSACAG00000014468
salvator_merianae ENSSMRG00000011183
notechis_scutatus ENSNSUG00000014986
sphenodon_punctatus ENSSPUG00000018281
xenopus_tropicalis ENSXETG00000033317
latimeria_chalumnae ENSLACG00000006192
