pogona_vitticeps ENSPVIG00000002626
xiphophorus_maculatus ENSXMAG00000028201
poecilia_latipinna ENSPLAG00000007272
fundulus_heteroclitus ENSFHEG00000007891
acanthochromis_polyacanthus ENSAPOG00000023932
pundamilia_nyererei ENSPNYG00000013069
oreochromis_niloticus ENSONIG00000007481
amphilophus_citrinellus ENSACIG00000001067
poecilia_formosa ENSPFOG00000004274
acanthochromis_polyacanthus ENSAPOG00000023953
mola_mola ENSMMOG00000014457
labrus_bergylta ENSLBEG00000024530
monopterus_albus ENSMALG00000010390
seriola_lalandi_dorsalis ENSSLDG00000022082
periophthalmus_magnuspinnatus ENSPMGG00000007532
hippocampus_comes ENSHCOG00000006760
esox_lucius ENSELUG00000000620
ictalurus_punctatus ENSIPUG00000008831
pygocentrus_nattereri ENSPNAG00000028424
astyanax_mexicanus ENSAMXG00000042628
gadus_morhua ENSGMOG00000014918
paramormyrops_kingsleyae ENSPKIG00000025412
scleropages_formosus ENSSFOG00015019826
lepisosteus_oculatus ENSLOCG00000005741
