pogona_vitticeps ENSPVIG00000005764
otolemur_garnettii ENSOGAG00000011474
ochotona_princeps ENSOPRG00000002915
oryctolagus_cuniculus ENSOCUG00000003365
dipodomys_ordii ENSDORG00000007696
castor_canadensis ENSCCNG00000002802
cricetulus_griseus ENSCGRG00001002899
cricetulus_griseus ENSCGRG00015012655
cricetulus_griseus ENSCGRG00000015610
mesocricetus_auratus ENSMAUG00000011650
microtus_ochrogaster ENSMOCG00000013144
peromyscus_maniculatus ENSPEMG00000020196
mus_spretus MGP_SPRETEiJ_G0014853
mus_musculus ENSMUSG00000026113
mus_spicilegus ENSMSIG00000003009
mus_caroli MGP_CAROLIEiJ_G0014049
mus_pahari MGP_PahariEiJ_G0027295
rattus_norvegicus ENSRNOG00000017660
meriones_unguiculatus ENSMUGG00000021224
nannospalax_galili ENSNGAG00000021027
jaculus_jaculus ENSJJAG00000011925
spermophilus_dauricus ENSSDAG00000002503
urocitellus_parryii ENSUPAG00010021361
ictidomys_tridecemlineatus ENSSTOG00000026918
marmota_marmota ENSMMMG00000020026
chinchilla_lanigera ENSCLAG00000013632
octodon_degus ENSODEG00000007690
cavia_porcellus ENSCPOG00000009253
cavia_aperea ENSCAPG00000012619
heterocephalus_glaber ENSHGLG00000004735
heterocephalus_glaber ENSHGLG00100015028
fukomys_damarensis ENSFDAG00000013859
procavia_capensis ENSPCAG00000011067
loxodonta_africana ENSLAFG00000016369
sorex_araneus ENSSARG00000006225
myotis_lucifugus ENSMLUG00000013146
pteropus_vampyrus ENSPVAG00000001576
bos_taurus ENSBTAG00000004814
bos_indicus ENSBIXG00000021718
bos_indicus ENSBIXG00005014230
bos_mutus ENSBMUG00000026593
bison_bison ENSBBBG00000023721
capra_hircus ENSCHIG00000024300
ovis_aries ENSOARG00000013552
tursiops_truncatus ENSTTRG00000006013
sus_scrofa ENSSSCG00000008190
echinops_telfairi ENSETEG00000014022
dasypus_novemcinctus ENSDNOG00000023720
tupaia_belangeri ENSTBEG00000015616
xenopus_tropicalis ENSXETG00000017997
latimeria_chalumnae ENSLACG00000003362
paramormyrops_kingsleyae ENSPKIG00000010785
scleropages_formosus ENSSFOG00015000226
paramormyrops_kingsleyae ENSPKIG00000012052
scleropages_formosus ENSSFOG00015011105
denticeps_clupeoides ENSDCDG00000005430
clupea_harengus ENSCHAG00000014588
astyanax_mexicanus ENSAMXG00005005872
astyanax_mexicanus ENSAMXG00000001687
pygocentrus_nattereri ENSPNAG00000020430
ictalurus_punctatus ENSIPUG00000012606
electrophorus_electricus ENSEEEG00000018651
danio_rerio ENSDARG00000070995
gadus_morhua ENSGMOG00000007983
periophthalmus_magnuspinnatus ENSPMGG00000022393
seriola_dumerili ENSSDUG00000012280
seriola_lalandi ENSSLDG00000010371
lates_calcarifer ENSLCAG00010011751
cynoglossus_semilaevis ENSCSEG00000006311
larimichthys_crocea ENSLCRG00005021544
labrus_bergylta ENSLBEG00000005082
cottoperca_gobio ENSCGOG00000018278
amphiprion_percula ENSAPEG00000019412
acanthochromis_polyacanthus ENSAPOG00000004305
stegastes_partitus ENSSPAG00000005901
parambassis_ranga ENSPRNG00000000334
takifugu_rubripes ENSTRUG00000011479
tetraodon_nigroviridis ENSTNIG00000010620
mola_mola ENSMMOG00000000957
gasterosteus_aculeatus ENSGACG00000014988
monopterus_albus ENSMALG00000019209
maylandia_zebra ENSMZEG00005015313
astatotilapia_calliptera ENSACLG00000010937
pundamilia_nyererei ENSPNYG00000008561
maylandia_zebra ENSMZEG00005022414
haplochromis_burtoni ENSHBUG00000005299
neolamprologus_brichardi ENSNBRG00000003558
oreochromis_niloticus ENSONIG00000007183
amphilophus_citrinellus ENSACIG00000024097
xiphophorus_couchianus ENSXCOG00000020493
amphiprion_ocellaris ENSAOCG00000019636
fundulus_heteroclitus ENSFHEG00000018010
cyprinodon_variegatus ENSCVAG00000014936
poecilia_mexicana ENSPMEG00000020336
poecilia_latipinna ENSPLAG00000015758
poecilia_formosa ENSPFOG00000003805
poecilia_reticulata ENSPREG00000015264
gambusia_affinis ENSGAFG00000012230
xiphophorus_maculatus ENSXMAG00000008270
kryptolebias_marmoratus ENSKMAG00000019944
oryzias_latipes ENSORLG00015015575
oryzias_latipes ENSORLG00020000346
oryzias_latipes ENSORLG00000000030
oryzias_melastigma ENSOMEG00000018037
gouania_willdenowi ENSGWIG00000012625
anabas_testudineus ENSATEG00000014519
betta_splendens ENSBSLG00000003185
neolamprologus_brichardi ENSNBRG00000016726
hippocampus_comes ENSHCOG00000016979
scophthalmus_maximus ENSSMAG00000012364
mastacembelus_armatus ENSMAMG00000022416
hucho_hucho ENSHHUG00000017097
hucho_hucho ENSHHUG00000008501
hucho_hucho ENSHHUG00000037831
esox_lucius ENSELUG00000006294
clupea_harengus ENSCHAG00000003322
denticeps_clupeoides ENSDCDG00000017310
astyanax_mexicanus ENSAMXG00000005263
astyanax_mexicanus ENSAMXG00005024193
pygocentrus_nattereri ENSPNAG00000009658
ictalurus_punctatus ENSIPUG00000004607
electrophorus_electricus ENSEEEG00000002735
danio_rerio ENSDARG00000063352
poecilia_formosa ENSPFOG00000015519
poecilia_latipinna ENSPLAG00000021514
poecilia_mexicana ENSPMEG00000007036
poecilia_reticulata ENSPREG00000008865
xiphophorus_maculatus ENSXMAG00000011512
xiphophorus_couchianus ENSXCOG00000018822
gambusia_affinis ENSGAFG00000021242
cyprinodon_variegatus ENSCVAG00000018119
kryptolebias_marmoratus ENSKMAG00000001151
acanthochromis_polyacanthus ENSAPOG00000005703
acanthochromis_polyacanthus ENSAPOG00000013336
pundamilia_nyererei ENSPNYG00000014985
haplochromis_burtoni ENSHBUG00000001533
astatotilapia_calliptera ENSACLG00000002378
maylandia_zebra ENSMZEG00005022166
neolamprologus_brichardi ENSNBRG00000005070
oreochromis_niloticus ENSONIG00000014230
amphilophus_citrinellus ENSACIG00000022094
amphiprion_ocellaris ENSAOCG00000020461
amphiprion_percula ENSAPEG00000006814
acanthochromis_polyacanthus ENSAPOG00000004662
stegastes_partitus ENSSPAG00000020272
parambassis_ranga ENSPRNG00000017470
seriola_dumerili ENSSDUG00000006518
seriola_lalandi ENSSLDG00000005731
lates_calcarifer ENSLCAG00010007182
scophthalmus_maximus ENSSMAG00000019841
monopterus_albus ENSMALG00000005153
mastacembelus_armatus ENSMAMG00000016659
anabas_testudineus ENSATEG00000009171
larimichthys_crocea ENSLCRG00005011897
labrus_bergylta ENSLBEG00000017987
mola_mola ENSMMOG00000019839
cottoperca_gobio ENSCGOG00000023695
betta_splendens ENSBSLG00000011678
gasterosteus_aculeatus ENSGACG00000002951
cynoglossus_semilaevis ENSCSEG00000004293
oryzias_latipes ENSORLG00020010755
oryzias_latipes ENSORLG00000012384
oryzias_latipes ENSORLG00015014115
oryzias_melastigma ENSOMEG00000011288
gouania_willdenowi ENSGWIG00000015987
takifugu_rubripes ENSTRUG00000013844
tetraodon_nigroviridis ENSTNIG00000013875
periophthalmus_magnuspinnatus ENSPMGG00000010503
hippocampus_comes ENSHCOG00000003855
gadus_morhua ENSGMOG00000012587
hucho_hucho ENSHHUG00000000225
hucho_hucho ENSHHUG00000019384
esox_lucius ENSELUG00000020402
amphiprion_ocellaris ENSAOCG00000010363
fundulus_heteroclitus ENSFHEG00000012887
lepisosteus_oculatus ENSLOCG00000008627
erpetoichthys_calabaricus ENSECRG00000001149
callorhinchus_milii ENSCMIG00000017925
petromyzon_marinus ENSPMAG00000000584
eptatretus_burgeri ENSEBUG00000002019
