ciona_savignyi ENSCSAVG00000003237
xiphophorus_couchianus ENSXCOG00000006450
xiphophorus_maculatus ENSXMAG00000029462
poecilia_latipinna ENSPLAG00000011785
poecilia_mexicana ENSPMEG00000018134
poecilia_formosa ENSPFOG00000008879
poecilia_mexicana ENSPMEG00000018121
poecilia_reticulata ENSPREG00000015834
kryptolebias_marmoratus ENSKMAG00000002620
cyprinodon_variegatus ENSCVAG00000020183
cyprinodon_variegatus ENSCVAG00000006723
cyprinodon_variegatus ENSCVAG00000004117
fundulus_heteroclitus ENSFHEG00000017780
poecilia_latipinna ENSPLAG00000011730
poecilia_reticulata ENSPREG00000015878
poecilia_formosa ENSPFOG00000023746
poecilia_formosa ENSPFOG00000008883
kryptolebias_marmoratus ENSKMAG00000016577
oryzias_latipes ENSORLG00020017998
oryzias_latipes_asm223469v1 ENSORLG00015015749
oryzias_latipes ENSORLG00000018421
oryzias_melastigma ENSOMEG00000003339
astatotilapia_calliptera ENSACLG00000017497
maylandia_zebra ENSMZEG00005019801
pundamilia_nyererei ENSPNYG00000023639
oreochromis_niloticus ENSONIG00000000039
neolamprologus_brichardi ENSNBRG00000000309
amphilophus_citrinellus ENSACIG00000016954
astatotilapia_calliptera ENSACLG00000017514
maylandia_zebra ENSMZEG00005019806
haplochromis_burtoni ENSHBUG00000011056
pundamilia_nyererei ENSPNYG00000001336
neolamprologus_brichardi ENSNBRG00000000534
cynoglossus_semilaevis ENSCSEG00000000879
mola_mola ENSMMOG00000014374
takifugu_rubripes ENSTRUG00000023204
labrus_bergylta ENSLBEG00000015967
mastacembelus_armatus ENSMAMG00000009723
monopterus_albus ENSMALG00000008513
anabas_testudineus ENSATEG00000015057
periophthalmus_magnuspinnatus ENSPMGG00000002218
gadus_morhua ENSGMOG00000014678
esox_lucius ENSELUG00000021496
scleropages_formosus ENSSFOG00015002083
paramormyrops_kingsleyae ENSPKIG00000008357
lepisosteus_oculatus ENSLOCG00000015374
eptatretus_burgeri ENSEBUG00000012166
petromyzon_marinus ENSPMAG00000001123
drosophila_melanogaster FBgn0052220
