salvator_merianae ENSSMRG00000001378
periophthalmus_magnuspinnatus ENSPMGG00000011700
gadus_morhua ENSGMOG00000016080
esox_lucius ENSELUG00000000521
scleropages_formosus ENSSFOG00015008120
paramormyrops_kingsleyae ENSPKIG00000019688
scleropages_formosus ENSSFOG00015018752
paramormyrops_kingsleyae ENSPKIG00000011046
monopterus_albus ENSMALG00000002541
mastacembelus_armatus ENSMAMG00000001473
anabas_testudineus ENSATEG00000000342
scophthalmus_maximus ENSSMAG00000008076
cynoglossus_semilaevis ENSCSEG00000001304
seriola_dumerili ENSSDUG00000021425
seriola_lalandi ENSSLDG00000022227
fundulus_heteroclitus ENSFHEG00000004942
cyprinodon_variegatus ENSCVAG00000005741
xiphophorus_maculatus ENSXMAG00000027902
gambusia_affinis ENSGAFG00000004858
xiphophorus_couchianus ENSXCOG00000001327
poecilia_latipinna ENSPLAG00000017294
poecilia_mexicana ENSPMEG00000014481
poecilia_formosa ENSPFOG00000011106
poecilia_reticulata ENSPREG00000011709
kryptolebias_marmoratus ENSKMAG00000010063
oryzias_latipes ENSORLG00015006191
oryzias_latipes ENSORLG00020009189
oryzias_latipes ENSORLG00000030017
oryzias_melastigma ENSOMEG00000012561
maylandia_zebra ENSMZEG00005021388
haplochromis_burtoni ENSHBUG00000020890
astatotilapia_calliptera ENSACLG00000006893
pundamilia_nyererei ENSPNYG00000013772
oreochromis_niloticus ENSONIG00000009245
neolamprologus_brichardi ENSNBRG00000001936
amphilophus_citrinellus ENSACIG00000017089
amphiprion_percula ENSAPEG00000007427
amphiprion_ocellaris ENSAOCG00000015590
acanthochromis_polyacanthus ENSAPOG00000001347
stegastes_partitus ENSSPAG00000015061
labrus_bergylta ENSLBEG00000028362
gasterosteus_aculeatus ENSGACG00000019312
tetraodon_nigroviridis ENSTNIG00000007199
tetraodon_nigroviridis ENSTNIG00000006851
takifugu_rubripes ENSTRUG00000014354
mola_mola ENSMMOG00000012647
hippocampus_comes ENSHCOG00000017077
periophthalmus_magnuspinnatus ENSPMGG00000003169
gadus_morhua ENSGMOG00000018901
esox_lucius ENSELUG00000010467
pygocentrus_nattereri ENSPNAG00000011299
astyanax_mexicanus ENSAMXG00000018478
ictalurus_punctatus ENSIPUG00000002037
danio_rerio ENSDARG00000052057
lepisosteus_oculatus ENSLOCG00000013361
eptatretus_burgeri ENSEBUG00000016793
