mastacembelus_armatus ENSMAMG00000015176
rattus_norvegicus ENSRNOG00000021143
meriones_unguiculatus ENSMUGG00000003986
cricetulus_griseus_chok1gshd ENSCGRG00001010822
cricetulus_griseus_crigri ENSCGRG00000005953
cricetulus_griseus_crigri-picr ENSCGRG00015022520
mesocricetus_auratus ENSMAUG00000021391
microtus_ochrogaster ENSMOCG00000017407
peromyscus_maniculatus_bairdii ENSPEMG00000010553
nannospalax_galili ENSNGAG00000020151
ictidomys_tridecemlineatus ENSSTOG00000006770
urocitellus_parryii ENSUPAG00010002991
spermophilus_dauricus ENSSDAG00000022633
marmota_marmota_marmota ENSMMMG00000019144
chinchilla_lanigera ENSCLAG00000000242
octodon_degus ENSODEG00000012471
cavia_porcellus ENSCPOG00000001632
cavia_aperea ENSCAPG00000013619
heterocephalus_glaber_male ENSHGLG00100009789
heterocephalus_glaber_female ENSHGLG00000011098
fukomys_damarensis ENSFDAG00000021515
oryctolagus_cuniculus ENSOCUG00000003642
ochotona_princeps ENSOPRG00000015349
pan_troglodytes ENSPTRG00000001267
pan_paniscus ENSPPAG00000041015
homo_sapiens ENSG00000143379
gorilla_gorilla ENSGGOG00000016308
pongo_abelii ENSPPYG00000000887
nomascus_leucogenys ENSNLEG00000009996
theropithecus_gelada ENSTGEG00000014648
papio_anubis ENSPANG00000020214
mandrillus_leucophaeus ENSMLEG00000033050
macaca_mulatta ENSMMUG00000023235
macaca_fascicularis ENSMFAG00000042328
macaca_nemestrina ENSMNEG00000017223
cercocebus_atys ENSCATG00000044888
chlorocebus_sabaeus ENSCSAG00000018034
piliocolobus_tephrosceles ENSPTEG00000030358
colobus_angolensis_palliatus ENSCANG00000036388
rhinopithecus_bieti ENSRBIG00000042359
rhinopithecus_roxellana ENSRROG00000032628
cebus_capucinus ENSCCAG00000024882
callithrix_jacchus ENSCJAG00000006972
saimiri_boliviensis_boliviensis ENSSBOG00000028608
aotus_nancymaae ENSANAG00000001819
carlito_syrichta ENSTSYG00000012646
propithecus_coquereli ENSPCOG00000027869
microcebus_murinus ENSMICG00000000425
prolemur_simus ENSPSMG00000022003
otolemur_garnettii ENSOGAG00000010320
tupaia_belangeri ENSTBEG00000009306
loxodonta_africana ENSLAFG00000004006
procavia_capensis ENSPCAG00000002527
echinops_telfairi ENSETEG00000013351
dasypus_novemcinctus ENSDNOG00000007754
choloepus_hoffmanni ENSCHOG00000004013
notamacropus_eugenii ENSMEUG00000006544
notamacropus_eugenii ENSMEUG00000000555
sarcophilus_harrisii ENSSHAG00000012701
monodelphis_domestica ENSMODG00000018821
ornithorhynchus_anatinus ENSOANG00000031335
pogona_vitticeps ENSPVIG00000020623
anolis_carolinensis ENSACAG00000011992
salvator_merianae ENSSMRG00000021234
sphenodon_punctatus ENSSPUG00000002969
gallus_gallus ENSGALG00000024051
meleagris_gallopavo ENSMGAG00000001018
coturnix_japonica ENSCJPG00005015256
taeniopygia_guttata ENSTGUG00000004684
lonchura_striata_domestica ENSLSDG00000011947
serinus_canaria ENSSCAG00000012005
junco_hyemalis ENSJHYG00000008938
cyanistes_caeruleus ENSCCEG00000012327
manacus_vitellinus ENSMVIG00005009839
lepidothrix_coronata ENSLCOG00000002537
anser_brachyrhynchus ENSABRG00000008426
anas_platyrhynchos_platyrhynchos ENSAPLG00000013908
calidris_pygmaea ENSCPGG00000013645
calidris_pugnax ENSCPUG00000011938
apteryx_rowi ENSARWG00000012820
apteryx_haastii ENSAHAG00000002274
apteryx_owenii ENSAOWG00000003393
dromaius_novaehollandiae ENSDNVG00000009266
nothoprocta_perdicaria ENSNPEG00000002400
crocodylus_porosus ENSCPRG00005007301
gopherus_agassizii ENSGAGG00000005348
chelonoidis_abingdonii ENSCABG00000008224
chrysemys_picta_bellii ENSCPBG00000008716
pelodiscus_sinensis ENSPSIG00000008407
numida_meleagris ENSNMEG00000007144
ornithorhynchus_anatinus ENSOANG00000028880
xenopus_tropicalis ENSXETG00000008936
latimeria_chalumnae ENSLACG00000011159
petromyzon_marinus ENSPMAG00000001573
eptatretus_burgeri ENSEBUG00000005735
