vombatus_ursinus ENSVURG00010023684
mola_mola ENSMMOG00000010828
larimichthys_crocea ENSLCRG00005020896
periophthalmus_magnuspinnatus ENSPMGG00000005475
hippocampus_comes ENSHCOG00000020722
gadus_morhua ENSGMOG00000003332
hucho_hucho ENSHHUG00000049702
hucho_hucho ENSHHUG00000015457
esox_lucius ENSELUG00000023113
chinchilla_lanigera ENSCLAG00000014474
octodon_degus ENSODEG00000009322
cavia_aperea ENSCAPG00000013152
cavia_porcellus ENSCPOG00000019364
heterocephalus_glaber ENSHGLG00000017046
heterocephalus_glaber ENSHGLG00100013990
fukomys_damarensis ENSFDAG00000010619
ictidomys_tridecemlineatus ENSSTOG00000026564
spermophilus_dauricus ENSSDAG00000023336
urocitellus_parryii ENSUPAG00010004271
castor_canadensis ENSCCNG00000003473
dipodomys_ordii ENSDORG00000002772
mus_spretus MGP_SPRETEiJ_G0027874
mus_musculus ENSMUSG00000029055
mus_spicilegus ENSMSIG00000016342
mus_caroli MGP_CAROLIEiJ_G0026881
mus_pahari MGP_PahariEiJ_G0029229
meriones_unguiculatus ENSMUGG00000002126
cricetulus_griseus ENSCGRG00015013479
cricetulus_griseus ENSCGRG00000001482
cricetulus_griseus ENSCGRG00001014670
peromyscus_maniculatus ENSPEMG00000017157
nannospalax_galili ENSNGAG00000020057
jaculus_jaculus ENSJJAG00000020118
ochotona_princeps ENSOPRG00000008631
propithecus_coquereli ENSPCOG00000012804
microcebus_murinus ENSMICG00000001008
prolemur_simus ENSPSMG00000015048
otolemur_garnettii ENSOGAG00000010474
pan_paniscus ENSPPAG00000032779
pan_troglodytes ENSPTRG00000000051
homo_sapiens ENSG00000149527
gorilla_gorilla ENSGGOG00000010243
pongo_abelii ENSPPYG00000001978
nomascus_leucogenys ENSNLEG00000000217
colobus_angolensis ENSCANG00000012729
rhinopithecus_bieti ENSRBIG00000031208
piliocolobus_tephrosceles ENSPTEG00000019355
theropithecus_gelada ENSTGEG00000012690
papio_anubis ENSPANG00000019039
cercocebus_atys ENSCATG00000011583
macaca_fascicularis ENSMFAG00000040083
macaca_nemestrina ENSMNEG00000039376
macaca_mulatta ENSMMUG00000014682
saimiri_boliviensis ENSSBOG00000026081
callithrix_jacchus ENSCJAG00000002498
cebus_capucinus ENSCCAG00000029040
aotus_nancymaae ENSANAG00000031937
tupaia_belangeri ENSTBEG00000011808
equus_caballus ENSECAG00000031378
pteropus_vampyrus ENSPVAG00000009169
erinaceus_europaeus ENSEEUG00000007925
bos_indicus ENSBIXG00000003331
bos_indicus ENSBIXG00005015219
bos_taurus ENSBTAG00000002464
bos_mutus ENSBMUG00000023353
capra_hircus ENSCHIG00000002050
ovis_aries ENSOARG00000018329
tursiops_truncatus ENSTTRG00000003766
ursus_americanus ENSUAMG00000025867
ailuropoda_melanoleuca ENSAMEG00000013357
neovison_vison ENSNVIG00000003858
canis_lupus ENSCAFG00020011258
canis_lupus ENSCAFG00000019405
felis_catus ENSFCAG00000009520
panthera_pardus ENSPPRG00000022333
sus_scrofa ENSSSCG00000029744
equus_asinus ENSEASG00005014320
vulpes_vulpes ENSVVUG00000027173
mustela_putorius ENSMPUG00000007665
mandrillus_leucophaeus ENSMLEG00000043970
chlorocebus_sabaeus ENSCSAG00000000713
pan_troglodytes ENSPTRG00000042736
rhinopithecus_roxellana ENSRROG00000000754
carlito_syrichta ENSTSYG00000025538
microtus_ochrogaster ENSMOCG00000016001
mesocricetus_auratus ENSMAUG00000010595
rattus_norvegicus ENSRNOG00000014226
marmota_marmota ENSMMMG00000018967
bison_bison ENSBBBG00000017824
dasypus_novemcinctus ENSDNOG00000031692
procavia_capensis ENSPCAG00000000831
loxodonta_africana ENSLAFG00000031674
petromyzon_marinus ENSPMAG00000002499
