apteryx_rowi ENSARWG00000017109
macaca_nemestrina ENSMNEG00000035043
chlorocebus_sabaeus ENSCSAG00000010898
colobus_angolensis_palliatus ENSCANG00000027810
piliocolobus_tephrosceles ENSPTEG00000025095
rhinopithecus_bieti ENSRBIG00000006499
rhinopithecus_roxellana ENSRROG00000035804
saimiri_boliviensis_boliviensis ENSSBOG00000024110
cebus_capucinus ENSCCAG00000033261
callithrix_jacchus ENSCJAG00000010731
aotus_nancymaae ENSANAG00000029558
carlito_syrichta ENSTSYG00000002462
microcebus_murinus ENSMICG00000012642
prolemur_simus ENSPSMG00000023819
propithecus_coquereli ENSPCOG00000013739
otolemur_garnettii ENSOGAG00000009556
loxodonta_africana ENSLAFG00000005989
procavia_capensis ENSPCAG00000003439
ursus_maritimus ENSUMAG00000011725
ursus_americanus ENSUAMG00000005465
ailuropoda_melanoleuca ENSAMEG00000004876
neovison_vison ENSNVIG00000015624
mustela_putorius_furo ENSMPUG00000006366
canis_lupus_dingo ENSCAFG00020017960
canis_lupus_familiaris ENSCAFG00000002416
vulpes_vulpes ENSVVUG00000019753
panthera_tigris_altaica ENSPTIG00000000549
panthera_pardus ENSPPRG00000014916
felis_catus ENSFCAG00000002745
equus_caballus ENSECAG00000017571
equus_asinus_asinus ENSEASG00005022765
bos_mutus ENSBMUG00000002518
bos_taurus ENSBTAG00000003719
bison_bison_bison ENSBBBG00000004754
capra_hircus ENSCHIG00000004770
ovis_aries ENSOARG00000011287
tursiops_truncatus ENSTTRG00000000150
sus_scrofa ENSSSCG00000005364
vicugna_pacos ENSVPAG00000010530
pteropus_vampyrus ENSPVAG00000005918
myotis_lucifugus ENSMLUG00000016920
erinaceus_europaeus ENSEEUG00000015058
tupaia_belangeri ENSTBEG00000007485
dipodomys_ordii ENSDORG00000013646
castor_canadensis ENSCCNG00000017865
peromyscus_maniculatus_bairdii ENSPEMG00000020225
microtus_ochrogaster ENSMOCG00000014310
cricetulus_griseus_chok1gshd ENSCGRG00001024164
cricetulus_griseus_crigri ENSCGRG00000003682
cricetulus_griseus_crigri-picr ENSCGRG00015028022
mesocricetus_auratus ENSMAUG00000017503
mus_musculus ENSMUSG00000035517
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026942
mus_spicilegus ENSMSIG00000020372
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025979
mus_pahari MGP_PahariEiJ_G0028315
rattus_norvegicus ENSRNOG00000055779
meriones_unguiculatus ENSMUGG00000011427
nannospalax_galili ENSNGAG00000019791
jaculus_jaculus ENSJJAG00000012908
sorex_araneus ENSSARG00000013419
choloepus_hoffmanni ENSCHOG00000001925
dasypus_novemcinctus ENSDNOG00000008838
oryctolagus_cuniculus ENSOCUG00000000060
ochotona_princeps ENSOPRG00000010744
echinops_telfairi ENSETEG00000002681
ornithorhynchus_anatinus ENSOANG00000022332
ornithorhynchus_anatinus ENSOANG00000022045
xenopus_tropicalis ENSXETG00000010171
latimeria_chalumnae ENSLACG00000014886
oryzias_latipes ENSORLG00000003824
oryzias_latipes ENSORLG00020017036
oryzias_latipes_asm223469v1 ENSORLG00015014871
oryzias_melastigma ENSOMEG00000004099
hippocampus_comes ENSHCOG00000003166
mola_mola ENSMMOG00000014130
takifugu_rubripes ENSTRUG00000005266
labrus_bergylta ENSLBEG00000007948
gasterosteus_aculeatus ENSGACG00000019913
xiphophorus_maculatus ENSXMAG00000008958
xiphophorus_couchianus ENSXCOG00000006331
gambusia_affinis ENSGAFG00000018438
poecilia_mexicana ENSPMEG00000001645
poecilia_latipinna ENSPLAG00000016189
poecilia_formosa ENSPFOG00000004017
poecilia_reticulata ENSPREG00000014720
cyprinodon_variegatus ENSCVAG00000009022
fundulus_heteroclitus ENSFHEG00000016990
kryptolebias_marmoratus ENSKMAG00000005794
haplochromis_burtoni ENSHBUG00000000872
astatotilapia_calliptera ENSACLG00000019610
maylandia_zebra ENSMZEG00005004477
pundamilia_nyererei ENSPNYG00000001648
neolamprologus_brichardi ENSNBRG00000005449
oreochromis_niloticus ENSONIG00000019919
amphilophus_citrinellus ENSACIG00000014798
amphiprion_percula ENSAPEG00000019482
amphiprion_ocellaris ENSAOCG00000013671
acanthochromis_polyacanthus ENSAPOG00000001625
stegastes_partitus ENSSPAG00000021933
monopterus_albus ENSMALG00000015644
mastacembelus_armatus ENSMAMG00000007837
anabas_testudineus ENSATEG00000017142
scophthalmus_maximus ENSSMAG00000016140
cynoglossus_semilaevis ENSCSEG00000009862
seriola_dumerili ENSSDUG00000021955
seriola_lalandi_dorsalis ENSSLDG00000023517
tetraodon_nigroviridis ENSTNIG00000007022
tetraodon_nigroviridis ENSTNIG00000007021
periophthalmus_magnuspinnatus ENSPMGG00000016935
gadus_morhua ENSGMOG00000013808
esox_lucius ENSELUG00000009732
pygocentrus_nattereri ENSPNAG00000011669
astyanax_mexicanus ENSAMXG00000010917
ictalurus_punctatus ENSIPUG00000002424
danio_rerio ENSDARG00000077523
takifugu_rubripes ENSTRUG00000015667
tetraodon_nigroviridis ENSTNIG00000018065
mola_mola ENSMMOG00000021637
labrus_bergylta ENSLBEG00000008105
gasterosteus_aculeatus ENSGACG00000018592
mastacembelus_armatus ENSMAMG00000015651
monopterus_albus ENSMALG00000008595
anabas_testudineus ENSATEG00000007702
scophthalmus_maximus ENSSMAG00000018686
cynoglossus_semilaevis ENSCSEG00000012933
seriola_dumerili ENSSDUG00000010811
seriola_lalandi_dorsalis ENSSLDG00000001530
amphiprion_ocellaris ENSAOCG00000020295
amphiprion_percula ENSAPEG00000004525
acanthochromis_polyacanthus ENSAPOG00000010149
stegastes_partitus ENSSPAG00000015110
astatotilapia_calliptera ENSACLG00000000968
maylandia_zebra ENSMZEG00005002439
haplochromis_burtoni ENSHBUG00000013469
pundamilia_nyererei ENSPNYG00000018925
neolamprologus_brichardi ENSNBRG00000004612
oreochromis_niloticus ENSONIG00000016203
amphilophus_citrinellus ENSACIG00000005921
hippocampus_comes ENSHCOG00000020504
periophthalmus_magnuspinnatus ENSPMGG00000002468
fundulus_heteroclitus ENSFHEG00000013745
cyprinodon_variegatus ENSCVAG00000018935
xiphophorus_maculatus ENSXMAG00000011033
xiphophorus_couchianus ENSXCOG00000014820
gambusia_affinis ENSGAFG00000016576
poecilia_formosa ENSPFOG00000007948
poecilia_latipinna ENSPLAG00000006812
poecilia_mexicana ENSPMEG00000020103
poecilia_reticulata ENSPREG00000000271
kryptolebias_marmoratus ENSKMAG00000020964
oryzias_latipes ENSORLG00000014742
oryzias_latipes ENSORLG00020018897
oryzias_melastigma ENSOMEG00000006501
gadus_morhua ENSGMOG00000019035
esox_lucius ENSELUG00000019702
pygocentrus_nattereri ENSPNAG00000021266
astyanax_mexicanus ENSAMXG00000004156
ictalurus_punctatus ENSIPUG00000022302
danio_rerio ENSDARG00000032808
scleropages_formosus ENSSFOG00015001037
paramormyrops_kingsleyae ENSPKIG00000000052
lepisosteus_oculatus ENSLOCG00000011373
eptatretus_burgeri ENSEBUG00000016128
petromyzon_marinus ENSPMAG00000003170
