eptatretus_burgeri ENSEBUG00000006749
spermophilus_dauricus ENSSDAG00000007389
castor_canadensis ENSCCNG00000029573
mus_spicilegus ENSMSIG00000003005
mus_musculus ENSMUSG00000021432
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019325
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018446
mus_pahari MGP_PahariEiJ_G0019514
rattus_norvegicus ENSRNOG00000016174
meriones_unguiculatus ENSMUGG00000010219
cricetulus_griseus_crigri ENSCGRG00000008938
cricetulus_griseus_chok1gshd ENSCGRG00001016228
cricetulus_griseus_crigri-picr ENSCGRG00015024896
mesocricetus_auratus ENSMAUG00000003904
microtus_ochrogaster ENSMOCG00000016017
peromyscus_maniculatus_bairdii ENSPEMG00000001883
nannospalax_galili ENSNGAG00000022583
jaculus_jaculus ENSJJAG00000018963
ochotona_princeps ENSOPRG00000006716
sorex_araneus ENSSARG00000000698
dasypus_novemcinctus ENSDNOG00000045587
choloepus_hoffmanni ENSCHOG00000009073
loxodonta_africana ENSLAFG00000002579
procavia_capensis ENSPCAG00000006201
echinops_telfairi ENSETEG00000002932
ornithorhynchus_anatinus ENSOANG00000007181
apteryx_owenii ENSAOWG00000005692
apteryx_haastii ENSAHAG00000016393
apteryx_rowi ENSARWG00000018333
dromaius_novaehollandiae ENSDNVG00000000666
nothoprocta_perdicaria ENSNPEG00000011785
gallus_gallus ENSGALG00000012778
meleagris_gallopavo ENSMGAG00000003670
coturnix_japonica ENSCJPG00005017034
anser_brachyrhynchus ENSABRG00000005232
ficedula_albicollis ENSFALG00000013291
parus_major ENSPMJG00000018303
lonchura_striata_domestica ENSLSDG00000001771
taeniopygia_guttata ENSTGUG00000002378
serinus_canaria ENSSCAG00000001008
zonotrichia_albicollis ENSZALG00000000924
junco_hyemalis ENSJHYG00000016030
manacus_vitellinus ENSMVIG00005014155
lepidothrix_coronata ENSLCOG00000004062
cyanistes_caeruleus ENSCCEG00000001994
anas_platyrhynchos_platyrhynchos ENSAPLG00000002812
calidris_pugnax ENSCPUG00000002087
calidris_pygmaea ENSCPGG00000009351
melopsittacus_undulatus ENSMUNG00000009292
crocodylus_porosus ENSCPRG00005001739
gopherus_agassizii ENSGAGG00000014938
chelonoidis_abingdonii ENSCABG00000000498
chrysemys_picta_bellii ENSCPBG00000008554
pelodiscus_sinensis ENSPSIG00000005209
anolis_carolinensis ENSACAG00000008892
pogona_vitticeps ENSPVIG00000016266
salvator_merianae ENSSMRG00000006664
notechis_scutatus ENSNSUG00000005655
sphenodon_punctatus ENSSPUG00000007398
xenopus_tropicalis ENSXETG00000020461
latimeria_chalumnae ENSLACG00000001845
monopterus_albus ENSMALG00000001161
mastacembelus_armatus ENSMAMG00000022008
anabas_testudineus ENSATEG00000016859
seriola_dumerili ENSSDUG00000004978
seriola_lalandi_dorsalis ENSSLDG00000005736
scophthalmus_maximus ENSSMAG00000019821
labrus_bergylta ENSLBEG00000025222
gasterosteus_aculeatus ENSGACG00000002326
mola_mola ENSMMOG00000004943
amphiprion_ocellaris ENSAOCG00000016578
amphiprion_percula ENSAPEG00000001881
acanthochromis_polyacanthus ENSAPOG00000014778
stegastes_partitus ENSSPAG00000008338
pundamilia_nyererei ENSPNYG00000021592
maylandia_zebra ENSMZEG00005017317
astatotilapia_calliptera ENSACLG00000020052
haplochromis_burtoni ENSHBUG00000023555
neolamprologus_brichardi ENSNBRG00000005649
oreochromis_niloticus ENSONIG00000014545
amphilophus_citrinellus ENSACIG00000003843
xiphophorus_maculatus ENSXMAG00000007299
gambusia_affinis ENSGAFG00000010680
poecilia_formosa ENSPFOG00000008587
poecilia_latipinna ENSPLAG00000009717
poecilia_mexicana ENSPMEG00000003878
poecilia_reticulata ENSPREG00000017353
cyprinodon_variegatus ENSCVAG00000004286
fundulus_heteroclitus ENSFHEG00000020923
kryptolebias_marmoratus ENSKMAG00000004871
oryzias_latipes ENSORLG00000006583
oryzias_latipes ENSORLG00020003894
oryzias_latipes_asm223469v1 ENSORLG00015021480
oryzias_melastigma ENSOMEG00000015829
takifugu_rubripes ENSTRUG00000005900
tetraodon_nigroviridis ENSTNIG00000003766
cynoglossus_semilaevis ENSCSEG00000009450
hippocampus_comes ENSHCOG00000005293
periophthalmus_magnuspinnatus ENSPMGG00000023864
gadus_morhua ENSGMOG00000000652
esox_lucius ENSELUG00000020365
astyanax_mexicanus ENSAMXG00000036469
pygocentrus_nattereri ENSPNAG00000025482
ictalurus_punctatus ENSIPUG00000018188
danio_rerio ENSDARG00000045437
scleropages_formosus ENSSFOG00015012051
paramormyrops_kingsleyae ENSPKIG00000007555
lepisosteus_oculatus ENSLOCG00000013210
ciona_intestinalis ENSCING00000008372
ciona_intestinalis ENSCING00000013114
ciona_savignyi ENSCSAVG00000001339
drosophila_melanogaster FBgn0036695
caenorhabditis_elegans_strain_n2 WBGene00018827
