pogona_vitticeps ENSPVIG00000021370
aotus_nancymaae ENSANAG00000028660
carlito_syrichta ENSTSYG00000005428
tupaia_belangeri ENSTBEG00000007575
castor_canadensis ENSCCNG00000000687
dipodomys_ordii ENSDORG00000007467
cricetulus_griseus_crigri-picr ENSCGRG00015003338
cricetulus_griseus_chok1gshd ENSCGRG00001012989
cricetulus_griseus_crigri ENSCGRG00000009991
mesocricetus_auratus ENSMAUG00000019584
peromyscus_maniculatus_bairdii ENSPEMG00000018191
microtus_ochrogaster ENSMOCG00000017351
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017491
mus_spicilegus ENSMSIG00000024166
mus_musculus ENSMUSG00000018449
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016655
mus_pahari MGP_PahariEiJ_G0017786
rattus_norvegicus ENSRNOG00000006913
meriones_unguiculatus ENSMUGG00000006699
nannospalax_galili ENSNGAG00000001760
jaculus_jaculus ENSJJAG00000019423
heterocephalus_glaber_female ENSHGLG00000007836
heterocephalus_glaber_male ENSHGLG00100014540
fukomys_damarensis ENSFDAG00000018638
cavia_aperea ENSCAPG00000006049
cavia_porcellus ENSCPOG00000003675
octodon_degus ENSODEG00000016860
chinchilla_lanigera ENSCLAG00000009046
ictidomys_tridecemlineatus ENSSTOG00000003273
spermophilus_dauricus ENSSDAG00000003030
urocitellus_parryii ENSUPAG00010019401
marmota_marmota_marmota ENSMMMG00000018561
oryctolagus_cuniculus ENSOCUG00000004793
ochotona_princeps ENSOPRG00000013134
sorex_araneus ENSSARG00000009767
erinaceus_europaeus ENSEEUG00000007337
pteropus_vampyrus ENSPVAG00000002465
myotis_lucifugus ENSMLUG00000014428
equus_caballus ENSECAG00000011789
equus_asinus_asinus ENSEASG00005015365
ovis_aries ENSOARG00000003539
capra_hircus ENSCHIG00000026155
bison_bison_bison ENSBBBG00000013756
bos_mutus ENSBMUG00000005979
bos_taurus ENSBTAG00000025149
tursiops_truncatus ENSTTRG00000014739
sus_scrofa ENSSSCG00000036311
choloepus_hoffmanni ENSCHOG00000008693
dasypus_novemcinctus ENSDNOG00000008870
loxodonta_africana ENSLAFG00000010161
procavia_capensis ENSPCAG00000006089
echinops_telfairi ENSETEG00000016263
mustela_putorius_furo ENSMPUG00000011214
neovison_vison ENSNVIG00000018924
ursus_maritimus ENSUMAG00000013239
ursus_americanus ENSUAMG00000012177
ailuropoda_melanoleuca ENSAMEG00000006051
canis_lupus_familiaris ENSCAFG00000015544
canis_lupus_dingo ENSCAFG00020016509
vulpes_vulpes ENSVVUG00000027424
panthera_pardus ENSPPRG00000010579
panthera_tigris_altaica ENSPTIG00000015485
felis_catus ENSFCAG00000013372
phascolarctos_cinereus ENSPCIG00000020080
sarcophilus_harrisii ENSSHAG00000002158
monodelphis_domestica ENSMODG00000016652
ornithorhynchus_anatinus ENSOANG00000022274
xenopus_tropicalis ENSXETG00000026234
latimeria_chalumnae ENSLACG00000018226
paramormyrops_kingsleyae ENSPKIG00000017333
scleropages_formosus ENSSFOG00015001717
amphiprion_percula ENSAPEG00000019626
amphiprion_ocellaris ENSAOCG00000017141
acanthochromis_polyacanthus ENSAPOG00000020690
stegastes_partitus ENSSPAG00000017505
haplochromis_burtoni ENSHBUG00000009479
astatotilapia_calliptera ENSACLG00000007056
pundamilia_nyererei ENSPNYG00000019275
maylandia_zebra ENSMZEG00005018807
neolamprologus_brichardi ENSNBRG00000015144
oreochromis_niloticus ENSONIG00000006442
amphilophus_citrinellus ENSACIG00000003733
poecilia_formosa ENSPFOG00000014385
poecilia_latipinna ENSPLAG00000016565
poecilia_mexicana ENSPMEG00000017294
poecilia_reticulata ENSPREG00000011787
gambusia_affinis ENSGAFG00000005158
xiphophorus_couchianus ENSXCOG00000010582
xiphophorus_maculatus ENSXMAG00000010808
cyprinodon_variegatus ENSCVAG00000011939
fundulus_heteroclitus ENSFHEG00000016471
kryptolebias_marmoratus ENSKMAG00000013511
oryzias_latipes_asm223469v1 ENSORLG00015008722
oryzias_latipes ENSORLG00000025977
oryzias_latipes ENSORLG00020016047
oryzias_melastigma ENSOMEG00000011839
mastacembelus_armatus ENSMAMG00000017477
monopterus_albus ENSMALG00000010258
anabas_testudineus ENSATEG00000011989
seriola_lalandi_dorsalis ENSSLDG00000013756
seriola_dumerili ENSSDUG00000006821
cynoglossus_semilaevis ENSCSEG00000012792
takifugu_rubripes ENSTRUG00000007150
tetraodon_nigroviridis ENSTNIG00000011163
mola_mola ENSMMOG00000016192
scophthalmus_maximus ENSSMAG00000017671
gasterosteus_aculeatus ENSGACG00000005060
hippocampus_comes ENSHCOG00000009690
periophthalmus_magnuspinnatus ENSPMGG00000008487
gadus_morhua ENSGMOG00000018536
esox_lucius ENSELUG00000020160
pygocentrus_nattereri ENSPNAG00000009665
astyanax_mexicanus ENSAMXG00000016087
ictalurus_punctatus ENSIPUG00000012533
danio_rerio ENSDARG00000063021
lepisosteus_oculatus ENSLOCG00000002804
ciona_intestinalis ENSCING00000014410
ciona_savignyi ENSCSAVG00000008794
drosophila_melanogaster FBgn0032189
