calidris_pygmaea ENSCPGG00000014670
pundamilia_nyererei ENSPNYG00000005972
haplochromis_burtoni ENSHBUG00000015990
neolamprologus_brichardi ENSNBRG00000017474
oreochromis_niloticus ENSONIG00000005875
amphilophus_citrinellus ENSACIG00000018732
seriola_dumerili ENSSDUG00000005680
seriola_lalandi_dorsalis ENSSLDG00000015044
gasterosteus_aculeatus ENSGACG00000003678
poecilia_mexicana ENSPMEG00000010989
poecilia_formosa ENSPFOG00000013981
poecilia_latipinna ENSPLAG00000013280
poecilia_reticulata ENSPREG00000021792
xiphophorus_maculatus ENSXMAG00000029482
xiphophorus_couchianus ENSXCOG00000011390
gambusia_affinis ENSGAFG00000004571
fundulus_heteroclitus ENSFHEG00000017308
cyprinodon_variegatus ENSCVAG00000016856
kryptolebias_marmoratus ENSKMAG00000011689
periophthalmus_magnuspinnatus ENSPMGG00000003225
gadus_morhua ENSGMOG00000001788
esox_lucius ENSELUG00000004018
danio_rerio ENSDARG00000015567
paramormyrops_kingsleyae ENSPKIG00000009715
pygocentrus_nattereri ENSPNAG00000030015
astyanax_mexicanus ENSAMXG00000010931
ictalurus_punctatus ENSIPUG00000001002
hippocampus_comes ENSHCOG00000011805
scleropages_formosus ENSSFOG00015014638
scleropages_formosus ENSSFOG00015009971
paramormyrops_kingsleyae ENSPKIG00000021609
lepisosteus_oculatus ENSLOCG00000007706
danio_rerio ENSDARG00000094684
zonotrichia_albicollis ENSZALG00000012639
anolis_carolinensis ENSACAG00000006940
eptatretus_burgeri ENSEBUG00000006709
eptatretus_burgeri ENSEBUG00000002180
eptatretus_burgeri ENSEBUG00000003951
ciona_savignyi ENSCSAVG00000001907
ciona_intestinalis ENSCING00000007968
