vombatus_ursinus ENSVURG00010002989
tupaia_belangeri ENSTBEG00000015702
equus_asinus ENSEASG00005012522
equus_asinus ENSEASG00005008986
equus_caballus ENSECAG00000000010
sorex_araneus ENSSARG00000010017
myotis_lucifugus ENSMLUG00000016088
pteropus_vampyrus ENSPVAG00000014842
erinaceus_europaeus ENSEEUG00000000718
ovis_aries ENSOARG00000019879
capra_hircus ENSCHIG00000025792
bos_indicus ENSBIXG00005012232
bos_indicus ENSBIXG00000022106
bos_taurus ENSBTAG00000033170
bos_mutus ENSBMUG00000026482
bison_bison ENSBBBG00000015618
tursiops_truncatus ENSTTRG00000016655
sus_scrofa ENSSSCG00000034616
vicugna_pacos ENSVPAG00000003771
ursus_americanus ENSUAMG00000004058
ursus_maritimus ENSUMAG00000025261
ailuropoda_melanoleuca ENSAMEG00000006946
mustela_putorius ENSMPUG00000008319
neovison_vison ENSNVIG00000011860
canis_lupus ENSCAFG00020006515
canis_lupus ENSCAFG00000011160
vulpes_vulpes ENSVVUG00000022270
panthera_tigris ENSPTIG00000018937
panthera_pardus ENSPPRG00000000972
felis_catus ENSFCAG00000025394
choloepus_hoffmanni ENSCHOG00000009565
dasypus_novemcinctus ENSDNOG00000031178
loxodonta_africana ENSLAFG00000017752
echinops_telfairi ENSETEG00000001962
ornithorhynchus_anatinus ENSOANG00000004004
meleagris_gallopavo ENSMGAG00000014285
coturnix_japonica ENSCJPG00005017363
gallus_gallus ENSGALG00000033186
numida_meleagris ENSNMEG00000017015
anser_brachyrhynchus ENSABRG00000010349
anas_platyrhynchos ENSAPLG00000029420
calidris_pygmaea ENSCPGG00000008721
calidris_pugnax ENSCPUG00000006533
melopsittacus_undulatus ENSMUNG00000003345
taeniopygia_guttata ENSTGUG00000013378
lonchura_striata ENSLSDG00000006381
serinus_canaria ENSSCAG00000009753
junco_hyemalis ENSJHYG00000001522
zonotrichia_albicollis ENSZALG00000018045
ficedula_albicollis ENSFALG00000005324
parus_major ENSPMJG00000010597
cyanistes_caeruleus ENSCCEG00000015179
lepidothrix_coronata ENSLCOG00000001483
manacus_vitellinus ENSMVIG00005011794
apteryx_haastii ENSAHAG00000013041
apteryx_rowi ENSARWG00000006685
apteryx_owenii ENSAOWG00000013862
dromaius_novaehollandiae ENSDNVG00000006917
nothoprocta_perdicaria ENSNPEG00000006611
crocodylus_porosus ENSCPRG00005003456
gopherus_agassizii ENSGAGG00000007851
chelonoidis_abingdonii ENSCABG00000018383
chrysemys_picta ENSCPBG00000002101
pelodiscus_sinensis ENSPSIG00000010373
sphenodon_punctatus ENSSPUG00000017254
pogona_vitticeps ENSPVIG00000025221
anolis_carolinensis ENSACAG00000011532
notechis_scutatus ENSNSUG00000019154
salvator_merianae ENSSMRG00000004920
latimeria_chalumnae ENSLACG00000014141
xenopus_tropicalis ENSXETG00000003805
clupea_harengus ENSCHAG00000024333
denticeps_clupeoides ENSDCDG00000023144
ictalurus_punctatus ENSIPUG00000023880
electrophorus_electricus ENSEEEG00000019447
astyanax_mexicanus ENSAMXG00000030089
astyanax_mexicanus ENSAMXG00005019463
pygocentrus_nattereri ENSPNAG00000021464
electrophorus_electricus ENSEEEG00000000593
danio_rerio ENSDARG00000063509
scophthalmus_maximus ENSSMAG00000018367
cynoglossus_semilaevis ENSCSEG00000011441
gouania_willdenowi ENSGWIG00000004221
gouania_willdenowi ENSGWIG00000015699
tetraodon_nigroviridis ENSTNIG00000013935
tetraodon_nigroviridis ENSTNIG00000002251
takifugu_rubripes ENSTRUG00000024251
mola_mola ENSMMOG00000019968
gasterosteus_aculeatus ENSGACG00000003643
mastacembelus_armatus ENSMAMG00000014791
monopterus_albus ENSMALG00000008028
anabas_testudineus ENSATEG00000012036
betta_splendens ENSBSLG00000022827
seriola_dumerili ENSSDUG00000004505
seriola_lalandi ENSSLDG00000000051
lates_calcarifer ENSLCAG00010027254
amphiprion_ocellaris ENSAOCG00000010783
amphiprion_percula ENSAPEG00000000383
acanthochromis_polyacanthus ENSAPOG00000005325
stegastes_partitus ENSSPAG00000007888
poecilia_formosa ENSPFOG00000022308
poecilia_latipinna ENSPLAG00000021231
poecilia_mexicana ENSPMEG00000006077
poecilia_reticulata ENSPREG00000000835
xiphophorus_maculatus ENSXMAG00000029281
xiphophorus_couchianus ENSXCOG00000018997
gambusia_affinis ENSGAFG00000021312
cyprinodon_variegatus ENSCVAG00000013956
fundulus_heteroclitus ENSFHEG00000016631
kryptolebias_marmoratus ENSKMAG00000021893
oryzias_latipes ENSORLG00020015756
oryzias_latipes ENSORLG00015010377
oryzias_latipes ENSORLG00000017945
oryzias_melastigma ENSOMEG00000008345
astatotilapia_calliptera ENSACLG00000004446
haplochromis_burtoni ENSHBUG00000003791
maylandia_zebra ENSMZEG00005001574
pundamilia_nyererei ENSPNYG00000020690
neolamprologus_brichardi ENSNBRG00000007254
oreochromis_niloticus ENSONIG00000014400
amphilophus_citrinellus ENSACIG00000000785
parambassis_ranga ENSPRNG00000002785
larimichthys_crocea ENSLCRG00005013630
labrus_bergylta ENSLBEG00000021687
cottoperca_gobio ENSCGOG00000021314
periophthalmus_magnuspinnatus ENSPMGG00000001423
hippocampus_comes ENSHCOG00000005255
gadus_morhua ENSGMOG00000007256
hucho_hucho ENSHHUG00000050416
hucho_hucho ENSHHUG00000032909
esox_lucius ENSELUG00000004704
astyanax_mexicanus ENSAMXG00005021900
astyanax_mexicanus ENSAMXG00000032041
pygocentrus_nattereri ENSPNAG00000008371
electrophorus_electricus ENSEEEG00000023552
ictalurus_punctatus ENSIPUG00000020001
danio_rerio ENSDARG00000076773
denticeps_clupeoides ENSDCDG00000001322
hucho_hucho ENSHHUG00000024495
hucho_hucho ENSHHUG00000027398
esox_lucius ENSELUG00000020505
scleropages_formosus ENSSFOG00015009730
paramormyrops_kingsleyae ENSPKIG00000008994
scleropages_formosus ENSSFOG00015012285
paramormyrops_kingsleyae ENSPKIG00000010904
lepisosteus_oculatus ENSLOCG00000007004
erpetoichthys_calabaricus ENSECRG00000005763
erpetoichthys_calabaricus ENSECRG00000020907
callorhinchus_milii ENSCMIG00000000584
eptatretus_burgeri ENSEBUG00000008957
drosophila_melanogaster FBgn0052687
caenorhabditis_elegans WBGene00021533
