pogona_vitticeps ENSPVIG00000024853
cynoglossus_semilaevis ENSCSEG00000018546
labrus_bergylta ENSLBEG00000026747
cyprinodon_variegatus ENSCVAG00000003613
monopterus_albus ENSMALG00000022648
mastacembelus_armatus ENSMAMG00000014437
seriola_lalandi_dorsalis ENSSLDG00000019816
seriola_dumerili ENSSDUG00000020439
scophthalmus_maximus ENSSMAG00000003310
hippocampus_comes ENSHCOG00000013742
maylandia_zebra ENSMZEG00005016115
maylandia_zebra ENSMZEG00005028203
astatotilapia_calliptera ENSACLG00000010443
astatotilapia_calliptera ENSACLG00000012735
maylandia_zebra ENSMZEG00005022419
pundamilia_nyererei ENSPNYG00000013299
haplochromis_burtoni ENSHBUG00000023284
neolamprologus_brichardi ENSNBRG00000015791
oreochromis_niloticus ENSONIG00000004289
amphilophus_citrinellus ENSACIG00000019691
oryzias_latipes ENSORLG00000017452
oryzias_melastigma ENSOMEG00000020863
oryzias_latipes_asm223469v1 ENSORLG00015004066
oryzias_latipes ENSORLG00020010457
tetraodon_nigroviridis ENSTNIG00000017496
takifugu_rubripes ENSTRUG00000005517
mola_mola ENSMMOG00000013634
periophthalmus_magnuspinnatus ENSPMGG00000006730
stegastes_partitus ENSSPAG00000014973
xiphophorus_couchianus ENSXCOG00000000398
tetraodon_nigroviridis ENSTNIG00000002077
gadus_morhua ENSGMOG00000018485
lepisosteus_oculatus ENSLOCG00000013363
anas_platyrhynchos_platyrhynchos ENSAPLG00000022689
coturnix_japonica ENSCJPG00005010483
crocodylus_porosus ENSCPRG00005015320
petromyzon_marinus ENSPMAG00000004475
eptatretus_burgeri ENSEBUG00000009301
ciona_intestinalis ENSCING00000000596
ciona_savignyi ENSCSAVG00000005463
drosophila_melanogaster FBgn0037279
caenorhabditis_elegans_strain_n2 WBGene00016583
piliocolobus_tephrosceles ENSPTEG00000004752
piliocolobus_tephrosceles ENSPTEG00000007248
saccharomyces_cerevisiae YDL055C
