vombatus_ursinus ENSVURG00010018808
amphilophus_citrinellus ENSACIG00000020175
cynoglossus_semilaevis ENSCSEG00000002934
seriola_dumerili ENSSDUG00000000600
seriola_lalandi ENSSLDG00000000552
scophthalmus_maximus ENSSMAG00000015499
lates_calcarifer ENSLCAG00010016912
seriola_lalandi ENSSLDG00000001255
hippocampus_comes ENSHCOG00000005404
periophthalmus_magnuspinnatus ENSPMGG00000000857
gadus_morhua ENSGMOG00000004037
hucho_hucho ENSHHUG00000034033
hucho_hucho ENSHHUG00000045313
hucho_hucho ENSHHUG00000049694
esox_lucius ENSELUG00000023307
scleropages_formosus ENSSFOG00015001959
paramormyrops_kingsleyae ENSPKIG00000022440
erpetoichthys_calabaricus ENSECRG00000007023
lepisosteus_oculatus ENSLOCG00000006831
callorhinchus_milii ENSCMIG00000013345
eptatretus_burgeri ENSEBUG00000002705
petromyzon_marinus ENSPMAG00000006087
eptatretus_burgeri ENSEBUG00000016391
eptatretus_burgeri ENSEBUG00000003749
petromyzon_marinus ENSPMAG00000000106
