pogona_vitticeps ENSPVIG00000003557
kryptolebias_marmoratus ENSKMAG00000010862
cottoperca_gobio ENSCGOG00000010003
labrus_bergylta ENSLBEG00000003384
larimichthys_crocea ENSLCRG00005016645
seriola_lalandi ENSSLDG00000004145
scophthalmus_maximus ENSSMAG00000000239
hippocampus_comes ENSHCOG00000017198
cottoperca_gobio ENSCGOG00000008263
gasterosteus_aculeatus ENSGACG00000015637
takifugu_rubripes ENSTRUG00000017300
tetraodon_nigroviridis ENSTNIG00000009383
amphiprion_percula ENSAPEG00000008768
amphiprion_ocellaris ENSAOCG00000002949
acanthochromis_polyacanthus ENSAPOG00000004327
stegastes_partitus ENSSPAG00000010031
oreochromis_niloticus ENSONIG00000006147
pundamilia_nyererei ENSPNYG00000007794
amphilophus_citrinellus ENSACIG00000000603
seriola_dumerili ENSSDUG00000023124
scophthalmus_maximus ENSSMAG00000021401
anabas_testudineus ENSATEG00000007554
betta_splendens ENSBSLG00000014521
xiphophorus_maculatus ENSXMAG00000007066
xiphophorus_couchianus ENSXCOG00000011217
poecilia_latipinna ENSPLAG00000008795
poecilia_mexicana ENSPMEG00000005009
poecilia_formosa ENSPFOG00000006851
poecilia_reticulata ENSPREG00000023008
kryptolebias_marmoratus ENSKMAG00000003961
oryzias_melastigma ENSOMEG00000021480
cynoglossus_semilaevis ENSCSEG00000010146
periophthalmus_magnuspinnatus ENSPMGG00000019638
hucho_hucho ENSHHUG00000046310
scleropages_formosus ENSSFOG00015014710
astyanax_mexicanus ENSAMXG00005009940
ictalurus_punctatus ENSIPUG00000003601
danio_rerio ENSDARG00000056590
pygocentrus_nattereri ENSPNAG00000016429
pygocentrus_nattereri ENSPNAG00000003427
ictalurus_punctatus ENSIPUG00000007051
scleropages_formosus ENSSFOG00015012523
erpetoichthys_calabaricus ENSECRG00000003688
dasypus_novemcinctus ENSDNOG00000017915
dasypus_novemcinctus ENSDNOG00000018612
choloepus_hoffmanni ENSCHOG00000007640
pan_paniscus ENSPPAG00000039474
pan_troglodytes ENSPTRG00000003390
gorilla_gorilla ENSGGOG00000000799
homo_sapiens ENSG00000175868
pongo_abelii ENSPPYG00000003461
nomascus_leucogenys ENSNLEG00000017711
rhinopithecus_bieti ENSRBIG00000037886
rhinopithecus_roxellana ENSRROG00000010632
colobus_angolensis ENSCANG00000030468
piliocolobus_tephrosceles ENSPTEG00000012443
macaca_fascicularis ENSMFAG00000037050
macaca_nemestrina ENSMNEG00000033056
mandrillus_leucophaeus ENSMLEG00000037476
theropithecus_gelada ENSTGEG00000013613
cercocebus_atys ENSCATG00000041190
papio_anubis ENSPANG00000025708
chlorocebus_sabaeus ENSCSAG00000004739
saimiri_boliviensis ENSSBOG00000034921
cebus_capucinus ENSCCAG00000036279
aotus_nancymaae ENSANAG00000026224
saimiri_boliviensis ENSSBOG00000032369
cebus_capucinus ENSCCAG00000022131
aotus_nancymaae ENSANAG00000028771
carlito_syrichta ENSTSYG00000002844
prolemur_simus ENSPSMG00000008444
propithecus_coquereli ENSPCOG00000025246
microcebus_murinus ENSMICG00000044384
propithecus_coquereli ENSPCOG00000014163
prolemur_simus ENSPSMG00000021811
octodon_degus ENSODEG00000009712
cavia_porcellus ENSCPOG00000034508
chinchilla_lanigera ENSCLAG00000017178
chinchilla_lanigera ENSCLAG00000016987
cavia_porcellus ENSCPOG00000009939
octodon_degus ENSODEG00000010275
heterocephalus_glaber ENSHGLG00000007698
heterocephalus_glaber ENSHGLG00100001110
fukomys_damarensis ENSFDAG00000009983
dipodomys_ordii ENSDORG00000007871
dipodomys_ordii ENSDORG00000015509
castor_canadensis ENSCCNG00000025828
cricetulus_griseus ENSCGRG00000004542
cricetulus_griseus ENSCGRG00001001258
cricetulus_griseus ENSCGRG00015009061
mesocricetus_auratus ENSMAUG00000018976
peromyscus_maniculatus ENSPEMG00000006071
microtus_ochrogaster ENSMOCG00000013740
mus_musculus ENSMUSG00000030666
mus_spicilegus ENSMSIG00000028843
mus_spretus MGP_SPRETEiJ_G0031466
mus_caroli MGP_CAROLIEiJ_G0030351
mus_pahari MGP_PahariEiJ_G0013562
rattus_norvegicus ENSRNOG00000011074
meriones_unguiculatus ENSMUGG00000005657
nannospalax_galili ENSNGAG00000023192
jaculus_jaculus ENSJJAG00000009837
marmota_marmota ENSMMMG00000003306
urocitellus_parryii ENSUPAG00010005825
ictidomys_tridecemlineatus ENSSTOG00000012372
spermophilus_dauricus ENSSDAG00000013927
spermophilus_dauricus ENSSDAG00000013923
spermophilus_dauricus ENSSDAG00000013900
oryctolagus_cuniculus ENSOCUG00000003076
ochotona_princeps ENSOPRG00000001566
sus_scrofa ENSSSCG00000013386
sus_scrofa ENSSSCG00000013387
ovis_aries ENSOARG00000006267
capra_hircus ENSCHIG00000026890
bos_indicus ENSBIXG00000009172
bos_indicus ENSBIXG00005006728
bos_taurus ENSBTAG00000010089
bos_mutus ENSBMUG00000016821
bison_bison ENSBBBG00000003643
canis_lupus ENSCAFG00000008546
canis_lupus ENSCAFG00020017275
vulpes_vulpes ENSVVUG00000024225
ursus_maritimus ENSUMAG00000017142
ursus_americanus ENSUAMG00000002961
ailuropoda_melanoleuca ENSAMEG00000001579
equus_asinus ENSEASG00005006012
equus_caballus ENSECAG00000007825
equus_asinus ENSEASG00005006014
equus_caballus ENSECAG00000008818
sorex_araneus ENSSARG00000003945
pteropus_vampyrus ENSPVAG00000012597
mustela_putorius ENSMPUG00000013262
neovison_vison ENSNVIG00000020671
vulpes_vulpes ENSVVUG00000024219
panthera_pardus ENSPPRG00000020148
panthera_tigris ENSPTIG00000012066
felis_catus ENSFCAG00000034071
bison_bison ENSBBBG00000014818
bos_mutus ENSBMUG00000016815
tursiops_truncatus ENSTTRG00000011898
equus_asinus ENSEASG00005006016
canis_lupus ENSCAFG00000008562
macaca_mulatta ENSMMUG00000020245
loxodonta_africana ENSLAFG00000003276
procavia_capensis ENSPCAG00000011160
echinops_telfairi ENSETEG00000014217
latimeria_chalumnae ENSLACG00000009517
pygocentrus_nattereri ENSPNAG00000015793
astyanax_mexicanus ENSAMXG00000040690
electrophorus_electricus ENSEEEG00000019711
denticeps_clupeoides ENSDCDG00000009805
paramormyrops_kingsleyae ENSPKIG00000023649
notechis_scutatus ENSNSUG00000004642
notechis_scutatus ENSNSUG00000004273
erpetoichthys_calabaricus ENSECRG00000003694
periophthalmus_magnuspinnatus ENSPMGG00000021191
crocodylus_porosus ENSCPRG00005006717
callorhinchus_milii ENSCMIG00000014433
