pan_paniscus ENSPPAG00000027310
mustela_putorius ENSMPUG00000013558
canis_lupus ENSCAFG00000032399
canis_lupus ENSCAFG00020022460
vulpes_vulpes ENSVVUG00000025800
panthera_pardus ENSPPRG00000001952
panthera_tigris ENSPTIG00000010846
felis_catus ENSFCAG00000030146
choloepus_hoffmanni ENSCHOG00000011598
dasypus_novemcinctus ENSDNOG00000040848
procavia_capensis ENSPCAG00000004535
otolemur_garnettii ENSOGAG00000003970
microcebus_murinus ENSMICG00000006715
vicugna_pacos ENSVPAG00000002827
loxodonta_africana ENSLAFG00000003930
sorex_araneus ENSSARG00000002408
echinops_telfairi ENSETEG00000020200
notamacropus_eugenii ENSMEUG00000001790
phascolarctos_cinereus ENSPCIG00000026561
sarcophilus_harrisii ENSSHAG00000010693
monodelphis_domestica ENSMODG00000008406
ornithorhynchus_anatinus ENSOANG00000008818
calidris_pygmaea ENSCPGG00000001527
calidris_pugnax ENSCPUG00000006058
melopsittacus_undulatus ENSMUNG00000013159
parus_major ENSPMJG00000013424
cyanistes_caeruleus ENSCCEG00000016023
lonchura_striata ENSLSDG00000012565
taeniopygia_guttata ENSTGUG00000007935
junco_hyemalis ENSJHYG00000015465
ficedula_albicollis ENSFALG00000008318
lepidothrix_coronata ENSLCOG00000012499
zonotrichia_albicollis ENSZALG00000001377
manacus_vitellinus ENSMVIG00005014970
serinus_canaria ENSSCAG00000005523
anser_brachyrhynchus ENSABRG00000022287
gallus_gallus ENSGALG00000005784
coturnix_japonica ENSCJPG00005008521
meleagris_gallopavo ENSMGAG00000007135
numida_meleagris ENSNMEG00000021605
anas_platyrhynchos ENSAPLG00000010617
apteryx_rowi ENSARWG00000016577
apteryx_haastii ENSAHAG00000013122
apteryx_owenii ENSAOWG00000014462
dromaius_novaehollandiae ENSDNVG00000011068
nothoprocta_perdicaria ENSNPEG00000008363
crocodylus_porosus ENSCPRG00005010214
gopherus_agassizii ENSGAGG00000020266
chelonoidis_abingdonii ENSCABG00000022257
chrysemys_picta ENSCPBG00000027207
pelodiscus_sinensis ENSPSIG00000015673
salvator_merianae ENSSMRG00000021034
notechis_scutatus ENSNSUG00000018643
sphenodon_punctatus ENSSPUG00000007418
xenopus_tropicalis ENSXETG00000003030
latimeria_chalumnae ENSLACG00000016617
hucho_hucho ENSHHUG00000029952
esox_lucius ENSELUG00000013802
hippocampus_comes ENSHCOG00000010870
gouania_willdenowi ENSGWIG00000011492
labrus_bergylta ENSLBEG00000004008
takifugu_rubripes ENSTRUG00000019657
fundulus_heteroclitus ENSFHEG00000016517
cyprinodon_variegatus ENSCVAG00000010379
xiphophorus_maculatus ENSXMAG00000017910
xiphophorus_couchianus ENSXCOG00000017360
poecilia_formosa ENSPFOG00000008778
poecilia_mexicana ENSPMEG00000023971
poecilia_latipinna ENSPLAG00000016883
gambusia_affinis ENSGAFG00000018354
oryzias_latipes ENSORLG00000026857
oryzias_latipes ENSORLG00015004578
oryzias_latipes ENSORLG00020016256
oryzias_melastigma ENSOMEG00000001889
astatotilapia_calliptera ENSACLG00000025077
haplochromis_burtoni ENSHBUG00000006040
pundamilia_nyererei ENSPNYG00000015132
maylandia_zebra ENSMZEG00005017489
neolamprologus_brichardi ENSNBRG00000009563
oreochromis_niloticus ENSONIG00000013360
parambassis_ranga ENSPRNG00000016234
gasterosteus_aculeatus ENSGACG00000008555
lates_calcarifer ENSLCAG00010028257
anabas_testudineus ENSATEG00000010839
betta_splendens ENSBSLG00000007142
seriola_lalandi ENSSLDG00000024707
scophthalmus_maximus ENSSMAG00000015710
mastacembelus_armatus ENSMAMG00000016676
amphiprion_ocellaris ENSAOCG00000011682
amphiprion_percula ENSAPEG00000024333
acanthochromis_polyacanthus ENSAPOG00000015907
stegastes_partitus ENSSPAG00000011321
cottoperca_gobio ENSCGOG00000009751
larimichthys_crocea ENSLCRG00005019264
monopterus_albus ENSMALG00000012995
seriola_dumerili ENSSDUG00000011083
gadus_morhua ENSGMOG00000012237
clupea_harengus ENSCHAG00000013176
pygocentrus_nattereri ENSPNAG00000001434
astyanax_mexicanus ENSAMXG00005003551
electrophorus_electricus ENSEEEG00000009351
ictalurus_punctatus ENSIPUG00000019243
danio_rerio ENSDARG00000091872
denticeps_clupeoides ENSDCDG00000020614
paramormyrops_kingsleyae ENSPKIG00000022805
lepisosteus_oculatus ENSLOCG00000008033
callorhinchus_milii ENSCMIG00000012583
