chrysemys_picta_bellii ENSCPBG00000006560
prolemur_simus ENSPSMG00000000621
otolemur_garnettii ENSOGAG00000005319
cavia_porcellus ENSCPOG00000005133
cavia_aperea ENSCAPG00000011861
octodon_degus ENSODEG00000016577
chinchilla_lanigera ENSCLAG00000008838
heterocephalus_glaber_female ENSHGLG00000009674
fukomys_damarensis ENSFDAG00000016592
ictidomys_tridecemlineatus ENSSTOG00000012787
spermophilus_dauricus ENSSDAG00000001841
urocitellus_parryii ENSUPAG00010014480
marmota_marmota_marmota ENSMMMG00000008210
cricetulus_griseus_chok1gshd ENSCGRG00001014714
cricetulus_griseus_crigri ENSCGRG00000009631
cricetulus_griseus_crigri-picr ENSCGRG00015019507
peromyscus_maniculatus_bairdii ENSPEMG00000010004
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030775
mus_spicilegus ENSMSIG00000021563
mus_musculus ENSMUSG00000038520
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029677
mus_pahari MGP_PahariEiJ_G0012902
rattus_norvegicus ENSRNOG00000020191
meriones_unguiculatus ENSMUGG00000010201
meriones_unguiculatus ENSMUGG00000006842
castor_canadensis ENSCCNG00000029629
loxodonta_africana ENSLAFG00000028149
procavia_capensis ENSPCAG00000003102
echinops_telfairi ENSETEG00000011204
erinaceus_europaeus ENSEEUG00000014975
erinaceus_europaeus ENSEEUG00000005936
myotis_lucifugus ENSMLUG00000017136
notamacropus_eugenii ENSMEUG00000005825
phascolarctos_cinereus ENSPCIG00000018722
monodelphis_domestica ENSMODG00000013390
sarcophilus_harrisii ENSSHAG00000006794
tupaia_belangeri ENSTBEG00000017488
dasypus_novemcinctus ENSDNOG00000024136
microtus_ochrogaster ENSMOCG00000020458
mesocricetus_auratus ENSMAUG00000012091
nannospalax_galili ENSNGAG00000023215
jaculus_jaculus ENSJJAG00000023850
ornithorhynchus_anatinus ENSOANG00000008011
ochotona_princeps ENSOPRG00000003449
sorex_araneus ENSSARG00000003091
dipodomys_ordii ENSDORG00000014948
ornithorhynchus_anatinus ENSOANG00000032011
anolis_carolinensis ENSACAG00000004969
pogona_vitticeps ENSPVIG00000015467
notechis_scutatus ENSNSUG00000005881
salvator_merianae ENSSMRG00000004224
sphenodon_punctatus ENSSPUG00000017704
latimeria_chalumnae ENSLACG00000017992
xenopus_tropicalis ENSXETG00000033187
cyprinodon_variegatus ENSCVAG00000015887
fundulus_heteroclitus ENSFHEG00000005879
xiphophorus_maculatus ENSXMAG00000014157
xiphophorus_couchianus ENSXCOG00000018084
gambusia_affinis ENSGAFG00000011095
poecilia_formosa ENSPFOG00000011446
poecilia_latipinna ENSPLAG00000010641
poecilia_mexicana ENSPMEG00000023682
poecilia_reticulata ENSPREG00000011062
kryptolebias_marmoratus ENSKMAG00000008183
oryzias_latipes ENSORLG00000001823
oryzias_latipes_asm223469v1 ENSORLG00015006272
oryzias_latipes ENSORLG00020013185
oryzias_melastigma ENSOMEG00000018129
cynoglossus_semilaevis ENSCSEG00000020637
mastacembelus_armatus ENSMAMG00000021449
monopterus_albus ENSMALG00000006369
anabas_testudineus ENSATEG00000022356
seriola_lalandi_dorsalis ENSSLDG00000017087
seriola_dumerili ENSSDUG00000021839
scophthalmus_maximus ENSSMAG00000008115
amphiprion_ocellaris ENSAOCG00000001298
amphiprion_percula ENSAPEG00000021240
acanthochromis_polyacanthus ENSAPOG00000018998
stegastes_partitus ENSSPAG00000021630
astatotilapia_calliptera ENSACLG00000023471
maylandia_zebra ENSMZEG00005023255
pundamilia_nyererei ENSPNYG00000015934
haplochromis_burtoni ENSHBUG00000009989
neolamprologus_brichardi ENSNBRG00000005993
oreochromis_niloticus ENSONIG00000009775
amphilophus_citrinellus ENSACIG00000003290
takifugu_rubripes ENSTRUG00000000420
tetraodon_nigroviridis ENSTNIG00000006159
mola_mola ENSMMOG00000012391
gasterosteus_aculeatus ENSGACG00000012748
labrus_bergylta ENSLBEG00000000966
hippocampus_comes ENSHCOG00000008176
periophthalmus_magnuspinnatus ENSPMGG00000006792
gadus_morhua ENSGMOG00000007255
esox_lucius ENSELUG00000000845
astyanax_mexicanus ENSAMXG00000018030
pygocentrus_nattereri ENSPNAG00000001942
ictalurus_punctatus ENSIPUG00000009579
danio_rerio ENSDARG00000005927
paramormyrops_kingsleyae ENSPKIG00000021386
scleropages_formosus ENSSFOG00015009208
lepisosteus_oculatus ENSLOCG00000000798
eptatretus_burgeri ENSEBUG00000012472
ciona_savignyi ENSCSAVG00000005644
