anas_platyrhynchos_platyrhynchos ENSAPLG00000020118
oreochromis_niloticus ENSONIG00000016274
neolamprologus_brichardi ENSNBRG00000016794
amphilophus_citrinellus ENSACIG00000009082
takifugu_rubripes ENSTRUG00000011508
anabas_testudineus ENSATEG00000022405
monopterus_albus ENSMALG00000022360
seriola_lalandi_dorsalis ENSSLDG00000019343
seriola_dumerili ENSSDUG00000021265
cynoglossus_semilaevis ENSCSEG00000007562
hippocampus_comes ENSHCOG00000016122
gadus_morhua ENSGMOG00000019394
esox_lucius ENSELUG00000010537
pygocentrus_nattereri ENSPNAG00000012276
astyanax_mexicanus ENSAMXG00000029092
ictalurus_punctatus ENSIPUG00000021331
danio_rerio ENSDARG00000055569
paramormyrops_kingsleyae ENSPKIG00000001116
lepisosteus_oculatus ENSLOCG00000012540
petromyzon_marinus ENSPMAG00000006341
eptatretus_burgeri ENSEBUG00000017066
