ciona_savignyi ENSCSAVG00000000550
anas_platyrhynchos ENSAPLG00000011233
gallus_gallus ENSGALG00000003794
coturnix_japonica ENSCJPG00005013880
meleagris_gallopavo ENSMGAG00000005552
numida_meleagris ENSNMEG00000004957
calidris_pygmaea ENSCPGG00000009259
calidris_pugnax ENSCPUG00000019646
melopsittacus_undulatus ENSMUNG00000012882
apteryx_haastii ENSAHAG00000013450
apteryx_rowi ENSARWG00000018656
apteryx_owenii ENSAOWG00000012547
dromaius_novaehollandiae ENSDNVG00000014194
nothoprocta_perdicaria ENSNPEG00000011095
gopherus_agassizii ENSGAGG00000014206
chelonoidis_abingdonii ENSCABG00000008384
chrysemys_picta ENSCPBG00000014966
pelodiscus_sinensis ENSPSIG00000011843
crocodylus_porosus ENSCPRG00005017079
xenopus_tropicalis ENSXETG00000013091
latimeria_chalumnae ENSLACG00000018186
denticeps_clupeoides ENSDCDG00000028431
clupea_harengus ENSCHAG00000016306
ictalurus_punctatus ENSIPUG00000005701
electrophorus_electricus ENSEEEG00000021828
astyanax_mexicanus ENSAMXG00005001999
astyanax_mexicanus ENSAMXG00000032823
pygocentrus_nattereri ENSPNAG00000002047
danio_rerio ENSDARG00000011945
takifugu_rubripes ENSTRUG00000006851
tetraodon_nigroviridis ENSTNIG00000006085
mola_mola ENSMMOG00000008289
labrus_bergylta ENSLBEG00000014471
labrus_bergylta ENSLBEG00000001865
gasterosteus_aculeatus ENSGACG00000008469
cyprinodon_variegatus ENSCVAG00000018355
fundulus_heteroclitus ENSFHEG00000016974
xiphophorus_maculatus ENSXMAG00000024820
xiphophorus_couchianus ENSXCOG00000005157
gambusia_affinis ENSGAFG00000004278
poecilia_latipinna ENSPLAG00000012769
poecilia_formosa ENSPFOG00000002826
poecilia_mexicana ENSPMEG00000000308
poecilia_reticulata ENSPREG00000010887
kryptolebias_marmoratus ENSKMAG00000006050
oryzias_latipes ENSORLG00000007795
oryzias_latipes ENSORLG00015011841
oryzias_latipes ENSORLG00020016022
oryzias_melastigma ENSOMEG00000002742
gouania_willdenowi ENSGWIG00000001307
larimichthys_crocea ENSLCRG00005019329
cottoperca_gobio ENSCGOG00000007950
mastacembelus_armatus ENSMAMG00000003883
monopterus_albus ENSMALG00000019193
anabas_testudineus ENSATEG00000014935
betta_splendens ENSBSLG00000011181
scophthalmus_maximus ENSSMAG00000021183
cynoglossus_semilaevis ENSCSEG00000018350
seriola_lalandi ENSSLDG00000025232
seriola_dumerili ENSSDUG00000008236
lates_calcarifer ENSLCAG00010005253
amphiprion_ocellaris ENSAOCG00000006954
amphiprion_percula ENSAPEG00000004856
acanthochromis_polyacanthus ENSAPOG00000023056
stegastes_partitus ENSSPAG00000003274
parambassis_ranga ENSPRNG00000000431
maylandia_zebra ENSMZEG00005016929
astatotilapia_calliptera ENSACLG00000024417
haplochromis_burtoni ENSHBUG00000015418
pundamilia_nyererei ENSPNYG00000018668
neolamprologus_brichardi ENSNBRG00000003930
oreochromis_niloticus ENSONIG00000012658
amphilophus_citrinellus ENSACIG00000005031
hippocampus_comes ENSHCOG00000008139
periophthalmus_magnuspinnatus ENSPMGG00000021426
gadus_morhua ENSGMOG00000001494
hucho_hucho ENSHHUG00000038390
hucho_hucho ENSHHUG00000047955
esox_lucius ENSELUG00000012191
paramormyrops_kingsleyae ENSPKIG00000007059
scleropages_formosus ENSSFOG00015020689
lepisosteus_oculatus ENSLOCG00000001576
erpetoichthys_calabaricus ENSECRG00000011770
callorhinchus_milii ENSCMIG00000018239
drosophila_melanogaster FBgn0031183
piliocolobus_tephrosceles ENSPTEG00000018934
piliocolobus_tephrosceles ENSPTEG00000014944
piliocolobus_tephrosceles ENSPTEG00000024268
saccharomyces_cerevisiae YOR307C
saccharomyces_cerevisiae YJL193W
