gallus_gallus ENSGALG00000039051
monopterus_albus ENSMALG00000014146
anabas_testudineus ENSATEG00000022870
seriola_dumerili ENSSDUG00000013847
seriola_lalandi_dorsalis ENSSLDG00000003902
amphiprion_ocellaris ENSAOCG00000024014
amphiprion_percula ENSAPEG00000004077
acanthochromis_polyacanthus ENSAPOG00000019238
stegastes_partitus ENSSPAG00000022257
haplochromis_burtoni ENSHBUG00000005591
astatotilapia_calliptera ENSACLG00000006891
pundamilia_nyererei ENSPNYG00000017285
maylandia_zebra ENSMZEG00005027180
neolamprologus_brichardi ENSNBRG00000018323
oreochromis_niloticus ENSONIG00000012240
amphilophus_citrinellus ENSACIG00000013136
scophthalmus_maximus ENSSMAG00000004528
cynoglossus_semilaevis ENSCSEG00000007962
xiphophorus_maculatus ENSXMAG00000001663
xiphophorus_couchianus ENSXCOG00000008735
poecilia_formosa ENSPFOG00000002016
poecilia_latipinna ENSPLAG00000012944
poecilia_mexicana ENSPMEG00000002382
poecilia_reticulata ENSPREG00000020340
gambusia_affinis ENSGAFG00000007819
fundulus_heteroclitus ENSFHEG00000023350
cyprinodon_variegatus ENSCVAG00000012714
kryptolebias_marmoratus ENSKMAG00000020914
hippocampus_comes ENSHCOG00000019575
oryzias_latipes ENSORLG00000025750
oryzias_latipes_asm223469v1 ENSORLG00015022356
oryzias_latipes ENSORLG00020006651
tetraodon_nigroviridis ENSTNIG00000001761
takifugu_rubripes ENSTRUG00000022036
periophthalmus_magnuspinnatus ENSPMGG00000011820
gadus_morhua ENSGMOG00000017893
esox_lucius ENSELUG00000000266
pygocentrus_nattereri ENSPNAG00000021260
astyanax_mexicanus ENSAMXG00000035053
ictalurus_punctatus ENSIPUG00000022391
danio_rerio ENSDARG00000070343
pygocentrus_nattereri ENSPNAG00000007733
ictalurus_punctatus ENSIPUG00000001964
danio_rerio ENSDARG00000101954
esox_lucius ENSELUG00000020031
lepisosteus_oculatus ENSLOCG00000006348
