salvator_merianae ENSSMRG00000021540
pan_troglodytes ENSPTRG00000007008
pan_paniscus ENSPPAG00000033588
homo_sapiens ENSG00000171877
gorilla_gorilla ENSGGOG00000017045
nomascus_leucogenys ENSNLEG00000005512
pongo_abelii ENSPPYG00000029898
chlorocebus_sabaeus ENSCSAG00000009559
mandrillus_leucophaeus ENSMLEG00000004798
macaca_mulatta ENSMMUG00000022777
cebus_capucinus ENSCCAG00000033220
saimiri_boliviensis ENSSBOG00000022954
callithrix_jacchus ENSCJAG00000002478
aotus_nancymaae ENSANAG00000020974
carlito_syrichta ENSTSYG00000011982
prolemur_simus ENSPSMG00000020208
microcebus_murinus ENSMICG00000010203
propithecus_coquereli ENSPCOG00000015347
otolemur_garnettii ENSOGAG00000002584
heterocephalus_glaber ENSHGLG00000009966
heterocephalus_glaber ENSHGLG00100015037
fukomys_damarensis ENSFDAG00000015914
cavia_aperea ENSCAPG00000017901
cavia_porcellus ENSCPOG00000006363
chinchilla_lanigera ENSCLAG00000013639
octodon_degus ENSODEG00000016269
dipodomys_ordii ENSDORG00000006606
spermophilus_dauricus ENSSDAG00000013313
ictidomys_tridecemlineatus ENSSTOG00000007019
urocitellus_parryii ENSUPAG00010010188
marmota_marmota ENSMMMG00000018137
castor_canadensis ENSCCNG00000014757
neovison_vison ENSNVIG00000020972
mustela_putorius ENSMPUG00000010650
ursus_americanus ENSUAMG00000025248
ursus_americanus ENSUAMG00000025247
ursus_maritimus ENSUMAG00000008295
ailuropoda_melanoleuca ENSAMEG00000015158
canis_lupus ENSCAFG00020022294
canis_lupus ENSCAFG00020022290
canis_lupus ENSCAFG00000013473
vulpes_vulpes ENSVVUG00000010774
panthera_pardus ENSPPRG00000000133
panthera_tigris ENSPTIG00000011007
felis_catus ENSFCAG00000006614
equus_caballus ENSECAG00000019696
bos_indicus ENSBIXG00000014651
bos_indicus ENSBIXG00005020536
bos_taurus ENSBTAG00000017216
bos_mutus ENSBMUG00000020708
bison_bison ENSBBBG00000009894
ovis_aries ENSOARG00000011469
capra_hircus ENSCHIG00000026506
sus_scrofa ENSSSCG00000004694
tursiops_truncatus ENSTTRG00000003730
vicugna_pacos ENSVPAG00000006302
erinaceus_europaeus ENSEEUG00000008685
pteropus_vampyrus ENSPVAG00000007147
microtus_ochrogaster ENSMOCG00000020852
peromyscus_maniculatus ENSPEMG00000023962
cricetulus_griseus ENSCGRG00015019567
cricetulus_griseus ENSCGRG00001024339
cricetulus_griseus ENSCGRG00000017406
mesocricetus_auratus ENSMAUG00000018567
mus_spicilegus ENSMSIG00000020235
mus_musculus ENSMUSG00000027238
mus_spretus MGP_SPRETEiJ_G0025115
mus_caroli MGP_CAROLIEiJ_G0024198
mus_pahari MGP_PahariEiJ_G0025642
rattus_norvegicus ENSRNOG00000016189
meriones_unguiculatus ENSMUGG00000019441
nannospalax_galili ENSNGAG00000006290
sorex_araneus ENSSARG00000007938
procavia_capensis ENSPCAG00000004740
echinops_telfairi ENSETEG00000004153
jaculus_jaculus ENSJJAG00000014174
loxodonta_africana ENSLAFG00000007377
choloepus_hoffmanni ENSCHOG00000004752
dasypus_novemcinctus ENSDNOG00000043593
oryctolagus_cuniculus ENSOCUG00000000664
ochotona_princeps ENSOPRG00000001013
piliocolobus_tephrosceles ENSPTEG00000018955
piliocolobus_tephrosceles ENSPTEG00000009493
equus_asinus ENSEASG00005018032
ornithorhynchus_anatinus ENSOANG00000022351
xenopus_tropicalis ENSXETG00000013781
latimeria_chalumnae ENSLACG00000007471
erpetoichthys_calabaricus ENSECRG00000021050
erpetoichthys_calabaricus ENSECRG00000021062
gadus_morhua ENSGMOG00000016413
electrophorus_electricus ENSEEEG00000016651
scleropages_formosus ENSSFOG00015020201
tetraodon_nigroviridis ENSTNIG00000011362
takifugu_rubripes ENSTRUG00000003355
mola_mola ENSMMOG00000000236
gasterosteus_aculeatus ENSGACG00000016444
poecilia_formosa ENSPFOG00000016129
poecilia_latipinna ENSPLAG00000000644
poecilia_mexicana ENSPMEG00000015840
poecilia_reticulata ENSPREG00000009169
xiphophorus_couchianus ENSXCOG00000012540
xiphophorus_couchianus ENSXCOG00000012541
xiphophorus_maculatus ENSXMAG00000017063
gambusia_affinis ENSGAFG00000009317
fundulus_heteroclitus ENSFHEG00000012083
cyprinodon_variegatus ENSCVAG00000003745
betta_splendens ENSBSLG00000006671
cynoglossus_semilaevis ENSCSEG00000012093
oryzias_latipes ENSORLG00020001726
oryzias_latipes ENSORLG00015021603
oryzias_latipes ENSORLG00000012503
oryzias_melastigma ENSOMEG00000013022
kryptolebias_marmoratus ENSKMAG00000017669
gouania_willdenowi ENSGWIG00000026702
astatotilapia_calliptera ENSACLG00000013400
maylandia_zebra ENSMZEG00005008843
haplochromis_burtoni ENSHBUG00000023024
neolamprologus_brichardi ENSNBRG00000000611
oreochromis_niloticus ENSONIG00000002554
pundamilia_nyererei ENSPNYG00000019222
amphilophus_citrinellus ENSACIG00000021316
parambassis_ranga ENSPRNG00000012629
labrus_bergylta ENSLBEG00000006850
mastacembelus_armatus ENSMAMG00000000925
anabas_testudineus ENSATEG00000022924
seriola_lalandi ENSSLDG00000003721
seriola_dumerili ENSSDUG00000003924
scophthalmus_maximus ENSSMAG00000007210
lates_calcarifer ENSLCAG00010024548
larimichthys_crocea ENSLCRG00005006527
cottoperca_gobio ENSCGOG00000006407
amphiprion_ocellaris ENSAOCG00000006336
amphiprion_percula ENSAPEG00000001650
acanthochromis_polyacanthus ENSAPOG00000020793
stegastes_partitus ENSSPAG00000000401
monopterus_albus ENSMALG00000019586
periophthalmus_magnuspinnatus ENSPMGG00000007952
periophthalmus_magnuspinnatus ENSPMGG00000007954
hippocampus_comes ENSHCOG00000018805
gadus_morhua ENSGMOG00000017430
hucho_hucho ENSHHUG00000003225
hucho_hucho ENSHHUG00000009832
esox_lucius ENSELUG00000004636
ictalurus_punctatus ENSIPUG00000020998
pygocentrus_nattereri ENSPNAG00000014320
electrophorus_electricus ENSEEEG00000001136
danio_rerio ENSDARG00000079622
denticeps_clupeoides ENSDCDG00000013073
clupea_harengus ENSCHAG00000007021
astyanax_mexicanus ENSAMXG00005014776
astyanax_mexicanus ENSAMXG00000016956
pygocentrus_nattereri ENSPNAG00000001876
danio_rerio ENSDARG00000075942
hucho_hucho ENSHHUG00000028387
hucho_hucho ENSHHUG00000035907
esox_lucius ENSELUG00000019032
mastacembelus_armatus ENSMAMG00000008670
monopterus_albus ENSMALG00000007297
anabas_testudineus ENSATEG00000006444
larimichthys_crocea ENSLCRG00005020628
gasterosteus_aculeatus ENSGACG00000010873
cottoperca_gobio ENSCGOG00000015184
mola_mola ENSMMOG00000006952
seriola_lalandi ENSSLDG00000000554
seriola_dumerili ENSSDUG00000010904
lates_calcarifer ENSLCAG00010005072
labrus_bergylta ENSLBEG00000018713
scophthalmus_maximus ENSSMAG00000001045
amphiprion_ocellaris ENSAOCG00000003305
amphiprion_percula ENSAPEG00000018154
acanthochromis_polyacanthus ENSAPOG00000000489
stegastes_partitus ENSSPAG00000013962
parambassis_ranga ENSPRNG00000018655
astatotilapia_calliptera ENSACLG00000020212
pundamilia_nyererei ENSPNYG00000010999
maylandia_zebra ENSMZEG00005022332
neolamprologus_brichardi ENSNBRG00000019654
oreochromis_niloticus ENSONIG00000015202
amphilophus_citrinellus ENSACIG00000000195
fundulus_heteroclitus ENSFHEG00000002532
cyprinodon_variegatus ENSCVAG00000000439
xiphophorus_maculatus ENSXMAG00000002966
xiphophorus_couchianus ENSXCOG00000020226
gambusia_affinis ENSGAFG00000001091
poecilia_formosa ENSPFOG00000004591
poecilia_latipinna ENSPLAG00000017369
poecilia_mexicana ENSPMEG00000014987
poecilia_reticulata ENSPREG00000007770
kryptolebias_marmoratus ENSKMAG00000016657
gouania_willdenowi ENSGWIG00000017838
periophthalmus_magnuspinnatus ENSPMGG00000006633
tetraodon_nigroviridis ENSTNIG00000019247
takifugu_rubripes ENSTRUG00000004866
oryzias_latipes ENSORLG00015018806
oryzias_latipes ENSORLG00000008097
oryzias_latipes ENSORLG00020004863
oryzias_melastigma ENSOMEG00000023513
cynoglossus_semilaevis ENSCSEG00000013415
hippocampus_comes ENSHCOG00000011473
betta_splendens ENSBSLG00000023515
haplochromis_burtoni ENSHBUG00000015923
amphiprion_percula ENSAPEG00000018189
mola_mola ENSMMOG00000006939
hippocampus_comes ENSHCOG00000011481
cyprinodon_variegatus ENSCVAG00000003757
mola_mola ENSMMOG00000000238
monopterus_albus ENSMALG00000007281
paramormyrops_kingsleyae ENSPKIG00000021040
maylandia_zebra ENSMZEG00005022334
haplochromis_burtoni ENSHBUG00000015930
amphilophus_citrinellus ENSACIG00000021302
pundamilia_nyererei ENSPNYG00000019284
parambassis_ranga ENSPRNG00000012628
stegastes_partitus ENSSPAG00000013679
poecilia_reticulata ENSPREG00000009156
esox_lucius ENSELUG00000004628
ictalurus_punctatus ENSIPUG00000007817
paramormyrops_kingsleyae ENSPKIG00000021052
ictalurus_punctatus ENSIPUG00000023359
paramormyrops_kingsleyae ENSPKIG00000008900
lepisosteus_oculatus ENSLOCG00000014643
callorhinchus_milii ENSCMIG00000018265
