latimeria_chalumnae ENSLACG00000003297
pan_troglodytes ENSPTRG00000008614
pongo_abelii ENSPPYG00000007848
nomascus_leucogenys ENSNLEG00000031301
cercocebus_atys ENSCATG00000041298
theropithecus_gelada ENSTGEG00000019788
mandrillus_leucophaeus ENSMLEG00000041420
papio_anubis ENSPANG00000024311
macaca_fascicularis ENSMFAG00000038676
macaca_mulatta ENSMMUG00000002765
macaca_nemestrina ENSMNEG00000038231
chlorocebus_sabaeus ENSCSAG00000012946
rhinopithecus_roxellana ENSRROG00000037653
rhinopithecus_bieti ENSRBIG00000036147
piliocolobus_tephrosceles ENSPTEG00000037542
colobus_angolensis_palliatus ENSCANG00000029152
saimiri_boliviensis_boliviensis ENSSBOG00000035344
cebus_capucinus ENSCCAG00000028651
callithrix_jacchus ENSCJAG00000011768
aotus_nancymaae ENSANAG00000034058
carlito_syrichta ENSTSYG00000011927
propithecus_coquereli ENSPCOG00000015071
prolemur_simus ENSPSMG00000019541
microcebus_murinus ENSMICG00000012506
otolemur_garnettii ENSOGAG00000009681
ochotona_princeps ENSOPRG00000008377
ochotona_princeps ENSOPRG00000005882
oryctolagus_cuniculus ENSOCUG00000001101
heterocephalus_glaber_female ENSHGLG00000013874
heterocephalus_glaber_male ENSHGLG00100013519
fukomys_damarensis ENSFDAG00000014470
octodon_degus ENSODEG00000017177
chinchilla_lanigera ENSCLAG00000010215
cavia_porcellus ENSCPOG00000005008
ictidomys_tridecemlineatus ENSSTOG00000011178
urocitellus_parryii ENSUPAG00010006048
spermophilus_dauricus ENSSDAG00000004004
marmota_marmota_marmota ENSMMMG00000018049
castor_canadensis ENSCCNG00000031503
dipodomys_ordii ENSDORG00000011756
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017479
mus_musculus ENSMUSG00000014606
mus_spicilegus ENSMSIG00000004113
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016643
mus_pahari MGP_PahariEiJ_G0017774
rattus_norvegicus ENSRNOG00000003815
meriones_unguiculatus ENSMUGG00000023147
cricetulus_griseus_chok1gshd ENSCGRG00001010193
cricetulus_griseus_crigri ENSCGRG00000012571
mesocricetus_auratus ENSMAUG00000009726
microtus_ochrogaster ENSMOCG00000005319
peromyscus_maniculatus_bairdii ENSPEMG00000017552
nannospalax_galili ENSNGAG00000017111
jaculus_jaculus ENSJJAG00000018601
sorex_araneus ENSSARG00000011204
erinaceus_europaeus ENSEEUG00000011756
procavia_capensis ENSPCAG00000000268
echinops_telfairi ENSETEG00000009028
dasypus_novemcinctus ENSDNOG00000037036
notamacropus_eugenii ENSMEUG00000007876
notamacropus_eugenii ENSMEUG00000005883
phascolarctos_cinereus ENSPCIG00000019158
sarcophilus_harrisii ENSSHAG00000005705
monodelphis_domestica ENSMODG00000005358
paramormyrops_kingsleyae ENSPKIG00000005819
eptatretus_burgeri ENSEBUG00000006897
ciona_savignyi ENSCSAVG00000011076
ciona_intestinalis ENSCING00000007788
drosophila_melanogaster FBgn0035568
drosophila_melanogaster FBgn0035567
drosophila_melanogaster FBgn0039674
caenorhabditis_elegans_strain_n2 WBGene00015186
