paramormyrops_kingsleyae ENSPKIG00000019603
lepisosteus_oculatus ENSLOCG00000012469
hucho_hucho ENSHHUG00000013846
erpetoichthys_calabaricus ENSECRG00000011468
calidris_pygmaea ENSCPGG00000002138
calidris_pugnax ENSCPUG00000014559
taeniopygia_guttata ENSTGUG00000002682
lonchura_striata ENSLSDG00000006666
serinus_canaria ENSSCAG00000006320
parus_major ENSPMJG00000001207
cyanistes_caeruleus ENSCCEG00000021401
ficedula_albicollis ENSFALG00000000686
junco_hyemalis ENSJHYG00000009406
lepidothrix_coronata ENSLCOG00000012210
anas_platyrhynchos ENSAPLG00000016530
anser_brachyrhynchus ENSABRG00000012753
apteryx_haastii ENSAHAG00000009894
apteryx_owenii ENSAOWG00000007790
crocodylus_porosus ENSCPRG00005000974
gopherus_agassizii ENSGAGG00000016795
chelonoidis_abingdonii ENSCABG00000001342
chrysemys_picta ENSCPBG00000016191
sphenodon_punctatus ENSSPUG00000005774
phascolarctos_cinereus ENSPCIG00000021527
vombatus_ursinus ENSVURG00010021755
notamacropus_eugenii ENSMEUG00000000167
sarcophilus_harrisii ENSSHAG00000014224
monodelphis_domestica ENSMODG00000014909
equus_asinus ENSEASG00005009974
equus_caballus ENSECAG00000011423
tursiops_truncatus ENSTTRG00000016411
sus_scrofa ENSSSCG00000035147
bos_indicus ENSBIXG00005002112
bos_indicus ENSBIXG00000002540
bos_taurus ENSBTAG00000047604
bos_mutus ENSBMUG00000015816
bison_bison ENSBBBG00000011096
capra_hircus ENSCHIG00000024608
erinaceus_europaeus ENSEEUG00000004032
myotis_lucifugus ENSMLUG00000001029
pteropus_vampyrus ENSPVAG00000016554
mustela_putorius ENSMPUG00000010295
neovison_vison ENSNVIG00000012908
canis_lupus ENSCAFG00020013468
canis_lupus ENSCAFG00000014961
vulpes_vulpes ENSVVUG00000023776
ursus_americanus ENSUAMG00000007335
panthera_pardus ENSPPRG00000015435
felis_catus ENSFCAG00000011663
ailuropoda_melanoleuca ENSAMEG00000006514
ursus_maritimus ENSUMAG00000025043
panthera_tigris ENSPTIG00000010104
sorex_araneus ENSSARG00000014270
ovis_aries ENSOARG00000002225
carlito_syrichta ENSTSYG00000025793
oryctolagus_cuniculus ENSOCUG00000022009
tupaia_belangeri ENSTBEG00000000861
castor_canadensis ENSCCNG00000026958
dipodomys_ordii ENSDORG00000006544
peromyscus_maniculatus ENSPEMG00000010252
microtus_ochrogaster ENSMOCG00000021088
cricetulus_griseus ENSCGRG00001014185
cricetulus_griseus ENSCGRG00000011244
cricetulus_griseus ENSCGRG00015001180
mesocricetus_auratus ENSMAUG00000002759
mus_spicilegus ENSMSIG00000005773
mus_spretus MGP_SPRETEiJ_G0018037
mus_musculus ENSMUSG00000019301
mus_caroli MGP_CAROLIEiJ_G0017194
mus_pahari MGP_PahariEiJ_G0018324
rattus_norvegicus ENSRNOG00000019830
meriones_unguiculatus ENSMUGG00000023341
nannospalax_galili ENSNGAG00000011336
jaculus_jaculus ENSJJAG00000020824
urocitellus_parryii ENSUPAG00010009808
ictidomys_tridecemlineatus ENSSTOG00000003627
spermophilus_dauricus ENSSDAG00000009784
marmota_marmota ENSMMMG00000005512
heterocephalus_glaber ENSHGLG00100010336
heterocephalus_glaber ENSHGLG00000013516
chinchilla_lanigera ENSCLAG00000016130
octodon_degus ENSODEG00000018063
cavia_porcellus ENSCPOG00000021970
ochotona_princeps ENSOPRG00000012105
pan_troglodytes ENSPTRG00000052042
pan_paniscus ENSPPAG00000042092
homo_sapiens ENSG00000108786
pongo_abelii ENSPPYG00000008389
nomascus_leucogenys ENSNLEG00000011561
macaca_fascicularis ENSMFAG00000030629
macaca_mulatta ENSMMUG00000009884
macaca_nemestrina ENSMNEG00000036285
cercocebus_atys ENSCATG00000029899
mandrillus_leucophaeus ENSMLEG00000038299
theropithecus_gelada ENSTGEG00000010300
papio_anubis ENSPANG00000021444
chlorocebus_sabaeus ENSCSAG00000003232
rhinopithecus_roxellana ENSRROG00000045649
rhinopithecus_bieti ENSRBIG00000030971
colobus_angolensis ENSCANG00000004350
piliocolobus_tephrosceles ENSPTEG00000017346
pan_paniscus ENSPPAG00000034980
pan_troglodytes ENSPTRG00000009204
gorilla_gorilla ENSGGOG00000010849
cebus_capucinus ENSCCAG00000027913
saimiri_boliviensis ENSSBOG00000034608
callithrix_jacchus ENSCJAG00000047763
callithrix_jacchus ENSCJAG00000057055
callithrix_jacchus ENSCJAG00000063384
aotus_nancymaae ENSANAG00000029773
aotus_nancymaae ENSANAG00000024517
otolemur_garnettii ENSOGAG00000012195
prolemur_simus ENSPSMG00000005744
propithecus_coquereli ENSPCOG00000025503
microcebus_murinus ENSMICG00000045470
dasypus_novemcinctus ENSDNOG00000007276
loxodonta_africana ENSLAFG00000010635
procavia_capensis ENSPCAG00000016122
echinops_telfairi ENSETEG00000006807
xenopus_tropicalis ENSXETG00000016853
