notechis_scutatus ENSNSUG00000001041
scophthalmus_maximus ENSSMAG00000010363
amphiprion_percula ENSAPEG00000023981
amphiprion_ocellaris ENSAOCG00000003349
acanthochromis_polyacanthus ENSAPOG00000000303
stegastes_partitus ENSSPAG00000007468
parambassis_ranga ENSPRNG00000013841
mastacembelus_armatus ENSMAMG00000017284
cottoperca_gobio ENSCGOG00000013253
labrus_bergylta ENSLBEG00000008084
takifugu_rubripes ENSTRUG00000002487
larimichthys_crocea ENSLCRG00005003813
amphilophus_citrinellus ENSACIG00000006496
anabas_testudineus ENSATEG00000014999
gasterosteus_aculeatus ENSGACG00000004340
hippocampus_comes ENSHCOG00000010405
gadus_morhua ENSGMOG00000018781
esox_lucius ENSELUG00000018249
hucho_hucho ENSHHUG00000050747
astyanax_mexicanus ENSAMXG00005020192
astyanax_mexicanus ENSAMXG00000003653
pygocentrus_nattereri ENSPNAG00000007846
electrophorus_electricus ENSEEEG00000021773
denticeps_clupeoides ENSDCDG00000033484
clupea_harengus ENSCHAG00000010851
paramormyrops_kingsleyae ENSPKIG00000023982
paramormyrops_kingsleyae ENSPKIG00000009344
scleropages_formosus ENSSFOG00015000224
seriola_lalandi ENSSLDG00000018907
seriola_dumerili ENSSDUG00000019293
lates_calcarifer ENSLCAG00010011595
cottoperca_gobio ENSCGOG00000000055
larimichthys_crocea ENSLCRG00005015234
amphiprion_ocellaris ENSAOCG00000006382
amphiprion_percula ENSAPEG00000022150
acanthochromis_polyacanthus ENSAPOG00000019334
stegastes_partitus ENSSPAG00000005258
parambassis_ranga ENSPRNG00000000081
pundamilia_nyererei ENSPNYG00000018229
astatotilapia_calliptera ENSACLG00000018448
haplochromis_burtoni ENSHBUG00000005927
maylandia_zebra ENSMZEG00005026140
neolamprologus_brichardi ENSNBRG00000004095
oreochromis_niloticus ENSONIG00000018120
amphilophus_citrinellus ENSACIG00000018357
gouania_willdenowi ENSGWIG00000023119
xiphophorus_maculatus ENSXMAG00000026835
xiphophorus_couchianus ENSXCOG00000011325
gambusia_affinis ENSGAFG00000017838
poecilia_formosa ENSPFOG00000011387
poecilia_latipinna ENSPLAG00000006958
poecilia_mexicana ENSPMEG00000001462
poecilia_reticulata ENSPREG00000022703
kryptolebias_marmoratus ENSKMAG00000007757
oryzias_latipes ENSORLG00020016699
oryzias_latipes ENSORLG00000001201
oryzias_latipes ENSORLG00015016101
oryzias_melastigma ENSOMEG00000007959
labrus_bergylta ENSLBEG00000015109
labrus_bergylta ENSLBEG00000028300
gasterosteus_aculeatus ENSGACG00000019713
mastacembelus_armatus ENSMAMG00000018801
anabas_testudineus ENSATEG00000016496
scophthalmus_maximus ENSSMAG00000020957
cynoglossus_semilaevis ENSCSEG00000001117
betta_splendens ENSBSLG00000005959
takifugu_rubripes ENSTRUG00000022397
hucho_hucho ENSHHUG00000026239
hucho_hucho ENSHHUG00000048881
esox_lucius ENSELUG00000015749
clupea_harengus ENSCHAG00000020339
astyanax_mexicanus ENSAMXG00000021316
astyanax_mexicanus ENSAMXG00005019624
pygocentrus_nattereri ENSPNAG00000013291
ictalurus_punctatus ENSIPUG00000021926
electrophorus_electricus ENSEEEG00000001394
danio_rerio ENSDARG00000098635
denticeps_clupeoides ENSDCDG00000001115
monopterus_albus ENSMALG00000007732
hippocampus_comes ENSHCOG00000010127
gadus_morhua ENSGMOG00000011645
tetraodon_nigroviridis ENSTNIG00000002920
mola_mola ENSMMOG00000000629
danio_rerio ENSDARG00000004702
gallus_gallus ENSGALG00000052326
lepisosteus_oculatus ENSLOCG00000015906
erpetoichthys_calabaricus ENSECRG00000017168
callorhinchus_milii ENSCMIG00000011395
