notamacropus_eugenii ENSMEUG00000001546
coturnix_japonica ENSCJPG00005000415
meleagris_gallopavo ENSMGAG00000007387
ficedula_albicollis ENSFALG00000002369
junco_hyemalis ENSJHYG00000000677
parus_major ENSPMJG00000019357
serinus_canaria ENSSCAG00000012549
lonchura_striata_domestica ENSLSDG00000010926
lepidothrix_coronata ENSLCOG00000002171
melopsittacus_undulatus ENSMUNG00000011540
calidris_pygmaea ENSCPGG00000001832
calidris_pugnax ENSCPUG00000003825
anser_brachyrhynchus ENSABRG00000014955
apteryx_owenii ENSAOWG00000002856
apteryx_haastii ENSAHAG00000005163
apteryx_rowi ENSARWG00000014960
dromaius_novaehollandiae ENSDNVG00000007590
nothoprocta_perdicaria ENSNPEG00000004551
pogona_vitticeps ENSPVIG00000021285
anolis_carolinensis ENSACAG00000004845
notechis_scutatus ENSNSUG00000008054
salvator_merianae ENSSMRG00000017821
sphenodon_punctatus ENSSPUG00000008144
crocodylus_porosus ENSCPRG00005014811
latimeria_chalumnae ENSLACG00000006094
gambusia_affinis ENSGAFG00000001278
xiphophorus_couchianus ENSXCOG00000015333
xiphophorus_maculatus ENSXMAG00000003478
poecilia_formosa ENSPFOG00000009335
poecilia_mexicana ENSPMEG00000021414
poecilia_latipinna ENSPLAG00000020054
poecilia_reticulata ENSPREG00000005599
fundulus_heteroclitus ENSFHEG00000001093
oryzias_latipes_asm223469v1 ENSORLG00015006358
oryzias_latipes ENSORLG00000004026
oryzias_melastigma ENSOMEG00000001187
takifugu_rubripes ENSTRUG00000023812
tetraodon_nigroviridis ENSTNIG00000004578
periophthalmus_magnuspinnatus ENSPMGG00000014321
cynoglossus_semilaevis ENSCSEG00000009546
gambusia_affinis ENSGAFG00000011509
xiphophorus_couchianus ENSXCOG00000012945
labrus_bergylta ENSLBEG00000021760
cyprinodon_variegatus ENSCVAG00000009842
seriola_dumerili ENSSDUG00000022712
seriola_lalandi_dorsalis ENSSLDG00000012816
mola_mola ENSMMOG00000005764
amphiprion_percula ENSAPEG00000010765
amphiprion_ocellaris ENSAOCG00000015185
acanthochromis_polyacanthus ENSAPOG00000007865
stegastes_partitus ENSSPAG00000020862
monopterus_albus ENSMALG00000015975
mastacembelus_armatus ENSMAMG00000021620
anabas_testudineus ENSATEG00000018560
scophthalmus_maximus ENSSMAG00000005001
labrus_bergylta ENSLBEG00000025563
maylandia_zebra ENSMZEG00005003886
maylandia_zebra ENSMZEG00005014746
astatotilapia_calliptera ENSACLG00000005862
pundamilia_nyererei ENSPNYG00000009229
neolamprologus_brichardi ENSNBRG00000015379
oreochromis_niloticus ENSONIG00000009659
amphilophus_citrinellus ENSACIG00000022549
kryptolebias_marmoratus ENSKMAG00000000170
hippocampus_comes ENSHCOG00000005968
esox_lucius ENSELUG00000002471
pygocentrus_nattereri ENSPNAG00000022197
astyanax_mexicanus ENSAMXG00000042228
ictalurus_punctatus ENSIPUG00000011276
danio_rerio ENSDARG00000103093
scleropages_formosus ENSSFOG00015008991
paramormyrops_kingsleyae ENSPKIG00000008593
lepisosteus_oculatus ENSLOCG00000008176
ciona_savignyi ENSCSAVG00000007897
ciona_intestinalis ENSCING00000013109
caenorhabditis_elegans_strain_n2 WBGene00019725
eptatretus_burgeri ENSEBUG00000001075
drosophila_melanogaster FBgn0030645
saccharomyces_cerevisiae YBR070C
