manacus_vitellinus ENSMVIG00005003316
bos_mutus ENSBMUG00000006484
bison_bison ENSBBBG00000017853
tursiops_truncatus ENSTTRG00000008167
sus_scrofa ENSSSCG00000032153
ursus_maritimus ENSUMAG00000013469
ailuropoda_melanoleuca ENSAMEG00000003793
ursus_americanus ENSUAMG00000014602
ursus_maritimus ENSUMAG00000015925
ursus_maritimus ENSUMAG00000015932
ailuropoda_melanoleuca ENSAMEG00000003716
ursus_americanus ENSUAMG00000002740
ursus_americanus ENSUAMG00000001392
ursus_maritimus ENSUMAG00000013478
mustela_putorius ENSMPUG00000008056
neovison_vison ENSNVIG00000020109
neovison_vison ENSNVIG00000024418
neovison_vison ENSNVIG00000024415
mustela_putorius ENSMPUG00000008129
ovis_aries ENSOARG00000016936
capra_hircus ENSCHIG00000004385
bos_mutus ENSBMUG00000009460
bos_taurus ENSBTAG00000031825
bison_bison ENSBBBG00000005361
bos_indicus ENSBIXG00005023037
myotis_lucifugus ENSMLUG00000028463
myotis_lucifugus ENSMLUG00000029497
myotis_lucifugus ENSMLUG00000010853
myotis_lucifugus ENSMLUG00000028616
equus_asinus ENSEASG00005020952
equus_caballus ENSECAG00000021258
erinaceus_europaeus ENSEEUG00000013374
heterocephalus_glaber ENSHGLG00100009257
heterocephalus_glaber ENSHGLG00000013665
fukomys_damarensis ENSFDAG00000017550
tupaia_belangeri ENSTBEG00000002145
propithecus_coquereli ENSPCOG00000002733
microcebus_murinus ENSMICG00000046460
otolemur_garnettii ENSOGAG00000012719
nomascus_leucogenys ENSNLEG00000033714
mus_spretus MGP_SPRETEiJ_G0030697
mus_spicilegus ENSMSIG00000028833
mus_musculus ENSMUSG00000054676
mus_caroli MGP_CAROLIEiJ_G0029598
mus_pahari MGP_PahariEiJ_G0012832
rattus_norvegicus ENSRNOG00000014966
meriones_unguiculatus ENSMUGG00000011237
cricetulus_griseus ENSCGRG00001014004
cricetulus_griseus ENSCGRG00000009316
cricetulus_griseus ENSCGRG00015020836
mesocricetus_auratus ENSMAUG00000011583
microtus_ochrogaster ENSMOCG00000007337
peromyscus_maniculatus ENSPEMG00000030733
nannospalax_galili ENSNGAG00000021727
octodon_degus ENSODEG00000013188
cavia_aperea ENSCAPG00000001732
cavia_porcellus ENSCPOG00000021635
chinchilla_lanigera ENSCLAG00000015360
castor_canadensis ENSCCNG00000009692
castor_canadensis ENSCCNG00000010124
jaculus_jaculus ENSJJAG00000015651
spermophilus_dauricus ENSSDAG00000023508
marmota_marmota ENSMMMG00000007391
ictidomys_tridecemlineatus ENSSTOG00000020602
urocitellus_parryii ENSUPAG00010009992
oryctolagus_cuniculus ENSOCUG00000002865
ochotona_princeps ENSOPRG00000002201
pan_troglodytes ENSPTRG00000010781
pan_paniscus ENSPPAG00000029958
homo_sapiens ENSG00000131943
gorilla_gorilla ENSGGOG00000014142
macaca_mulatta ENSMMUG00000021690
macaca_nemestrina ENSMNEG00000034136
macaca_fascicularis ENSMFAG00000037046
mandrillus_leucophaeus ENSMLEG00000037130
cercocebus_atys ENSCATG00000043372
theropithecus_gelada ENSTGEG00000016042
chlorocebus_sabaeus ENSCSAG00000004862
papio_anubis ENSPANG00000007899
colobus_angolensis ENSCANG00000027254
piliocolobus_tephrosceles ENSPTEG00000038875
rhinopithecus_bieti ENSRBIG00000039475
rhinopithecus_roxellana ENSRROG00000036081
cebus_capucinus ENSCCAG00000024988
saimiri_boliviensis ENSSBOG00000025647
aotus_nancymaae ENSANAG00000020400
cebus_capucinus ENSCCAG00000000464
saimiri_boliviensis ENSSBOG00000031791
aotus_nancymaae ENSANAG00000019582
choloepus_hoffmanni ENSCHOG00000013700
pongo_abelii ENSPPYG00000009807
carlito_syrichta ENSTSYG00000032864
spermophilus_dauricus ENSSDAG00000023515
tupaia_belangeri ENSTBEG00000010952
pteropus_vampyrus ENSPVAG00000007198
dasypus_novemcinctus ENSDNOG00000032291
loxodonta_africana ENSLAFG00000021383
ornithorhynchus_anatinus ENSOANG00000012325
xenopus_tropicalis ENSXETG00000015648
latimeria_chalumnae ENSLACG00000009545
astyanax_mexicanus ENSAMXG00000037694
astyanax_mexicanus ENSAMXG00005023479
astyanax_mexicanus ENSAMXG00005023477
astyanax_mexicanus ENSAMXG00000035732
pygocentrus_nattereri ENSPNAG00000006427
electrophorus_electricus ENSEEEG00000012473
ictalurus_punctatus ENSIPUG00000013690
ictalurus_punctatus ENSIPUG00000013665
danio_rerio ENSDARG00000105232
danio_rerio ENSDARG00000104856
danio_rerio ENSDARG00000102929
denticeps_clupeoides ENSDCDG00000022555
denticeps_clupeoides ENSDCDG00000022551
clupea_harengus ENSCHAG00000020461
hucho_hucho ENSHHUG00000040730
esox_lucius ENSELUG00000019823
labrus_bergylta ENSLBEG00000016153
labrus_bergylta ENSLBEG00000021589
labrus_bergylta ENSLBEG00000010742
labrus_bergylta ENSLBEG00000021602
labrus_bergylta ENSLBEG00000014311
gasterosteus_aculeatus ENSGACG00000012565
cyprinodon_variegatus ENSCVAG00000021098
cyprinodon_variegatus ENSCVAG00000006969
fundulus_heteroclitus ENSFHEG00000000481
poecilia_formosa ENSPFOG00000011738
poecilia_latipinna ENSPLAG00000011240
poecilia_mexicana ENSPMEG00000005669
poecilia_reticulata ENSPREG00000002800
xiphophorus_couchianus ENSXCOG00000017783
xiphophorus_maculatus ENSXMAG00000001040
gambusia_affinis ENSGAFG00000016786
kryptolebias_marmoratus ENSKMAG00000013444
oryzias_melastigma ENSOMEG00000021552
oryzias_melastigma ENSOMEG00000021563
oryzias_latipes ENSORLG00000015522
oryzias_latipes ENSORLG00020016056
oryzias_latipes ENSORLG00015013791
astatotilapia_calliptera ENSACLG00000000786
maylandia_zebra ENSMZEG00005002134
oreochromis_niloticus ENSONIG00000003498
cottoperca_gobio ENSCGOG00000009582
mola_mola ENSMMOG00000015514
lates_calcarifer ENSLCAG00010009726
scophthalmus_maximus ENSSMAG00000013532
seriola_lalandi ENSSLDG00000013284
seriola_dumerili ENSSDUG00000011326
anabas_testudineus ENSATEG00000008785
maylandia_zebra ENSMZEG00005002123
astatotilapia_calliptera ENSACLG00000000798
haplochromis_burtoni ENSHBUG00000021598
pundamilia_nyererei ENSPNYG00000020247
neolamprologus_brichardi ENSNBRG00000001717
oreochromis_niloticus ENSONIG00000003499
amphilophus_citrinellus ENSACIG00000008828
parambassis_ranga ENSPRNG00000024649
amphiprion_ocellaris ENSAOCG00000018716
amphiprion_percula ENSAPEG00000006308
acanthochromis_polyacanthus ENSAPOG00000019814
stegastes_partitus ENSSPAG00000002081
larimichthys_crocea ENSLCRG00005022681
mastacembelus_armatus ENSMAMG00000009714
betta_splendens ENSBSLG00000001564
gouania_willdenowi ENSGWIG00000019314
cynoglossus_semilaevis ENSCSEG00000000323
periophthalmus_magnuspinnatus ENSPMGG00000020690
hippocampus_comes ENSHCOG00000015557
gadus_morhua ENSGMOG00000005245
takifugu_rubripes ENSTRUG00000023656
takifugu_rubripes ENSTRUG00000023623
tetraodon_nigroviridis ENSTNIG00000008372
hippocampus_comes ENSHCOG00000007719
oryzias_latipes ENSORLG00015001086
oryzias_latipes ENSORLG00000016190
oryzias_latipes ENSORLG00020009793
stegastes_partitus ENSSPAG00000003058
gouania_willdenowi ENSGWIG00000000627
xiphophorus_maculatus ENSXMAG00000023744
xiphophorus_couchianus ENSXCOG00000002310
gambusia_affinis ENSGAFG00000021873
poecilia_formosa ENSPFOG00000003707
poecilia_mexicana ENSPMEG00000013910
poecilia_latipinna ENSPLAG00000014281
poecilia_reticulata ENSPREG00000021304
cyprinodon_variegatus ENSCVAG00000016175
fundulus_heteroclitus ENSFHEG00000012009
kryptolebias_marmoratus ENSKMAG00000022067
haplochromis_burtoni ENSHBUG00000017994
astatotilapia_calliptera ENSACLG00000005022
maylandia_zebra ENSMZEG00005017108
pundamilia_nyererei ENSPNYG00000021138
neolamprologus_brichardi ENSNBRG00000015214
oreochromis_niloticus ENSONIG00000010419
amphilophus_citrinellus ENSACIG00000009489
parambassis_ranga ENSPRNG00000014922
periophthalmus_magnuspinnatus ENSPMGG00000001457
betta_splendens ENSBSLG00000017136
cynoglossus_semilaevis ENSCSEG00000009305
cottoperca_gobio ENSCGOG00000019061
larimichthys_crocea ENSLCRG00005014936
mola_mola ENSMMOG00000019216
labrus_bergylta ENSLBEG00000007461
gasterosteus_aculeatus ENSGACG00000013358
amphiprion_ocellaris ENSAOCG00000021873
amphiprion_percula ENSAPEG00000012273
acanthochromis_polyacanthus ENSAPOG00000000159
scophthalmus_maximus ENSSMAG00000010602
lates_calcarifer ENSLCAG00010019656
seriola_dumerili ENSSDUG00000000077
seriola_lalandi ENSSLDG00000010101
monopterus_albus ENSMALG00000022038
mastacembelus_armatus ENSMAMG00000001918
anabas_testudineus ENSATEG00000018112
gadus_morhua ENSGMOG00000018451
hucho_hucho ENSHHUG00000047856
esox_lucius ENSELUG00000019631
clupea_harengus ENSCHAG00000025759
denticeps_clupeoides ENSDCDG00000023618
astyanax_mexicanus ENSAMXG00000036620
astyanax_mexicanus ENSAMXG00005017774
pygocentrus_nattereri ENSPNAG00000021400
electrophorus_electricus ENSEEEG00000010933
ictalurus_punctatus ENSIPUG00000014261
danio_rerio ENSDARG00000058857
paramormyrops_kingsleyae ENSPKIG00000004426
paramormyrops_kingsleyae ENSPKIG00000004435
scleropages_formosus ENSSFOG00015014595
lepisosteus_oculatus ENSLOCG00000017594
erpetoichthys_calabaricus ENSECRG00000005122
callorhinchus_milii ENSCMIG00000015782
callorhinchus_milii ENSCMIG00000015781
eptatretus_burgeri ENSEBUG00000012851
ciona_savignyi ENSCSAVG00000004098
ciona_savignyi ENSCSAVG00000003817
ciona_intestinalis ENSCING00000021794
drosophila_melanogaster FBgn0023530
