pogona_vitticeps ENSPVIG00000020845
poecilia_mexicana ENSPMEG00000021416
poecilia_reticulata ENSPREG00000019244
cyprinodon_variegatus ENSCVAG00000017512
fundulus_heteroclitus ENSFHEG00000002928
kryptolebias_marmoratus ENSKMAG00000001615
oryzias_latipes ENSORLG00020015150
oryzias_latipes_asm223469v1 ENSORLG00015022822
oryzias_melastigma ENSOMEG00000002901
cynoglossus_semilaevis ENSCSEG00000019021
mastacembelus_armatus ENSMAMG00000006065
takifugu_rubripes ENSTRUG00000009957
tetraodon_nigroviridis ENSTNIG00000019811
periophthalmus_magnuspinnatus ENSPMGG00000021911
xiphophorus_couchianus ENSXCOG00000012841
oryzias_latipes ENSORLG00000011250
pundamilia_nyererei ENSPNYG00000013200
neolamprologus_brichardi ENSNBRG00000000198
amphilophus_citrinellus ENSACIG00000008875
anabas_testudineus ENSATEG00000006300
seriola_dumerili ENSSDUG00000000380
mola_mola ENSMMOG00000010396
labrus_bergylta ENSLBEG00000027793
gadus_morhua ENSGMOG00000017368
esox_lucius ENSELUG00000010906
petromyzon_marinus ENSPMAG00000002590
eptatretus_burgeri ENSEBUG00000005553
piliocolobus_tephrosceles ENSPTEG00000006424
