salvator_merianae ENSSMRG00000010531
oryzias_latipes ENSORLG00020007888
oryzias_latipes_asm223469v1 ENSORLG00015001579
oryzias_latipes_asm223469v1 ENSORLG00015001567
oryzias_latipes ENSORLG00000023432
oryzias_latipes ENSORLG00000028369
gambusia_affinis ENSGAFG00000007196
gambusia_affinis ENSGAFG00000007183
poecilia_latipinna ENSPLAG00000015954
poecilia_latipinna ENSPLAG00000016105
poecilia_reticulata ENSPREG00000003145
gasterosteus_aculeatus ENSGACG00000009388
labrus_bergylta ENSLBEG00000002419
labrus_bergylta ENSLBEG00000008617
cynoglossus_semilaevis ENSCSEG00000018047
seriola_lalandi_dorsalis ENSSLDG00000007308
seriola_dumerili ENSSDUG00000004817
scophthalmus_maximus ENSSMAG00000000534
monopterus_albus ENSMALG00000012971
mastacembelus_armatus ENSMAMG00000022909
anabas_testudineus ENSATEG00000002617
poecilia_mexicana ENSPMEG00000004718
poecilia_formosa ENSPFOG00000015079
poecilia_latipinna ENSPLAG00000004966
poecilia_reticulata ENSPREG00000003071
xiphophorus_couchianus ENSXCOG00000003644
xiphophorus_couchianus ENSXCOG00000003646
xiphophorus_maculatus ENSXMAG00000013519
fundulus_heteroclitus ENSFHEG00000010386
cyprinodon_variegatus ENSCVAG00000000243
kryptolebias_marmoratus ENSKMAG00000006371
maylandia_zebra ENSMZEG00005013170
astatotilapia_calliptera ENSACLG00000020829
haplochromis_burtoni ENSHBUG00000004922
pundamilia_nyererei ENSPNYG00000012504
neolamprologus_brichardi ENSNBRG00000014343
oreochromis_niloticus ENSONIG00000003865
amphilophus_citrinellus ENSACIG00000007599
amphiprion_percula ENSAPEG00000014041
amphiprion_ocellaris ENSAOCG00000013643
acanthochromis_polyacanthus ENSAPOG00000016448
stegastes_partitus ENSSPAG00000011941
takifugu_rubripes ENSTRUG00000004577
tetraodon_nigroviridis ENSTNIG00000013718
mola_mola ENSMMOG00000008994
hippocampus_comes ENSHCOG00000016292
periophthalmus_magnuspinnatus ENSPMGG00000018190
gadus_morhua ENSGMOG00000010306
esox_lucius ENSELUG00000011767
ictalurus_punctatus ENSIPUG00000013281
ictalurus_punctatus ENSIPUG00000013245
pygocentrus_nattereri ENSPNAG00000027091
astyanax_mexicanus ENSAMXG00000011708
eptatretus_burgeri ENSEBUG00000011395
danio_rerio ENSDARG00000062727
lepisosteus_oculatus ENSLOCG00000016353
latimeria_chalumnae ENSLACG00000003286
xenopus_tropicalis ENSXETG00000011742
dasypus_novemcinctus ENSDNOG00000030785
dasypus_novemcinctus ENSDNOG00000047073
octodon_degus ENSODEG00000007887
octodon_degus ENSODEG00000010267
cavia_porcellus ENSCPOG00000033255
cavia_aperea ENSCAPG00000007870
chinchilla_lanigera ENSCLAG00000006047
heterocephalus_glaber_male ENSHGLG00100002241
heterocephalus_glaber_female ENSHGLG00000001454
fukomys_damarensis ENSFDAG00000016195
urocitellus_parryii ENSUPAG00010007458
ictidomys_tridecemlineatus ENSSTOG00000004444
spermophilus_dauricus ENSSDAG00000020612
marmota_marmota_marmota ENSMMMG00000000165
castor_canadensis ENSCCNG00000014504
dipodomys_ordii ENSDORG00000015894
castor_canadensis ENSCCNG00000014615
mus_spicilegus ENSMSIG00000023414
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016592
mus_musculus ENSMUSG00000019971
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015770
mus_pahari MGP_PahariEiJ_G0031317
rattus_norvegicus ENSRNOG00000056458
meriones_unguiculatus ENSMUGG00000018293
meriones_unguiculatus ENSMUGG00000018462
peromyscus_maniculatus_bairdii ENSPEMG00000008348
microtus_ochrogaster ENSMOCG00000010037
cricetulus_griseus_chok1gshd ENSCGRG00001020423
cricetulus_griseus_crigri-picr ENSCGRG00015007368
cricetulus_griseus_crigri ENSCGRG00000004874
mesocricetus_auratus ENSMAUG00000022146
nannospalax_galili ENSNGAG00000018519
jaculus_jaculus ENSJJAG00000002440
pan_troglodytes ENSPTRG00000005278
pan_paniscus ENSPPAG00000027339
homo_sapiens ENSG00000198707
gorilla_gorilla ENSGGOG00000025227
pongo_abelii ENSPPYG00000004814
nomascus_leucogenys ENSNLEG00000005417
piliocolobus_tephrosceles ENSPTEG00000037830
colobus_angolensis_palliatus ENSCANG00000034664
rhinopithecus_roxellana ENSRROG00000016571
rhinopithecus_bieti ENSRBIG00000032842
macaca_nemestrina ENSMNEG00000041840
macaca_fascicularis ENSMFAG00000038682
macaca_mulatta ENSMMUG00000015862
theropithecus_gelada ENSTGEG00000000521
papio_anubis ENSPANG00000004601
cercocebus_atys ENSCATG00000043886
mandrillus_leucophaeus ENSMLEG00000028768
chlorocebus_sabaeus ENSCSAG00000003796
cebus_capucinus ENSCCAG00000022134
saimiri_boliviensis_boliviensis ENSSBOG00000024214
callithrix_jacchus ENSCJAG00000019698
aotus_nancymaae ENSANAG00000021204
carlito_syrichta ENSTSYG00000014669
prolemur_simus ENSPSMG00000012057
propithecus_coquereli ENSPCOG00000020072
microcebus_murinus ENSMICG00000008089
otolemur_garnettii ENSOGAG00000010791
tupaia_belangeri ENSTBEG00000006093
loxodonta_africana ENSLAFG00000013292
procavia_capensis ENSPCAG00000006277
echinops_telfairi ENSETEG00000007292
choloepus_hoffmanni ENSCHOG00000011024
ornithorhynchus_anatinus ENSOANG00000019981
ornithorhynchus_anatinus ENSOANG00000006641
phascolarctos_cinereus ENSPCIG00000033546
phascolarctos_cinereus ENSPCIG00000000788
notamacropus_eugenii ENSMEUG00000010534
sarcophilus_harrisii ENSSHAG00000005437
sarcophilus_harrisii ENSSHAG00000005675
monodelphis_domestica ENSMODG00000020510
pteropus_vampyrus ENSPVAG00000013442
myotis_lucifugus ENSMLUG00000011675
ursus_maritimus ENSUMAG00000001925
ursus_americanus ENSUAMG00000017243
ailuropoda_melanoleuca ENSAMEG00000002356
neovison_vison ENSNVIG00000000345
mustela_putorius_furo ENSMPUG00000007620
canis_lupus_familiaris ENSCAFG00000006027
canis_lupus_dingo ENSCAFG00020016258
vulpes_vulpes ENSVVUG00000011505
panthera_pardus ENSPPRG00000018162
panthera_tigris_altaica ENSPTIG00000022025
felis_catus ENSFCAG00000028019
ovis_aries ENSOARG00000015531
capra_hircus ENSCHIG00000010170
bos_taurus ENSBTAG00000018745
bos_taurus ENSBTAG00000051348
bos_mutus ENSBMUG00000023176
bison_bison_bison ENSBBBG00000018938
tursiops_truncatus ENSTTRG00000001364
sus_scrofa ENSSSCG00000000926
vicugna_pacos ENSVPAG00000011017
equus_caballus ENSECAG00000020694
equus_asinus_asinus ENSEASG00005019245
sorex_araneus ENSSARG00000008635
erinaceus_europaeus ENSEEUG00000001754
oryctolagus_cuniculus ENSOCUG00000004290
ochotona_princeps ENSOPRG00000004637
sarcophilus_harrisii ENSSHAG00000009318
scleropages_formosus ENSSFOG00015014072
sphenodon_punctatus ENSSPUG00000008840
sphenodon_punctatus ENSSPUG00000008878
sphenodon_punctatus ENSSPUG00000008910
sphenodon_punctatus ENSSPUG00000008868
sphenodon_punctatus ENSSPUG00000008888
sphenodon_punctatus ENSSPUG00000008882
sphenodon_punctatus ENSSPUG00000008851
ornithorhynchus_anatinus ENSOANG00000030268
eptatretus_burgeri ENSEBUG00000011132
eptatretus_burgeri ENSEBUG00000010529
ciona_intestinalis ENSCING00000024062
ciona_intestinalis ENSCING00000007060
ciona_intestinalis ENSCING00000022891
poecilia_latipinna ENSPLAG00000016383
poecilia_reticulata ENSPREG00000007034
poecilia_mexicana ENSPMEG00000014470
gambusia_affinis ENSGAFG00000020303
xiphophorus_couchianus ENSXCOG00000010383
xiphophorus_maculatus ENSXMAG00000000934
hippocampus_comes ENSHCOG00000016352
