calidris_pygmaea ENSCPGG00000002042
takifugu_rubripes ENSTRUG00000010218
gasterosteus_aculeatus ENSGACG00000013722
labrus_bergylta ENSLBEG00000008644
periophthalmus_magnuspinnatus ENSPMGG00000002327
xiphophorus_maculatus ENSXMAG00000014853
xiphophorus_couchianus ENSXCOG00000001608
gambusia_affinis ENSGAFG00000008729
poecilia_formosa ENSPFOG00000013047
poecilia_latipinna ENSPLAG00000012456
poecilia_mexicana ENSPMEG00000019084
poecilia_reticulata ENSPREG00000005903
cyprinodon_variegatus ENSCVAG00000017684
fundulus_heteroclitus ENSFHEG00000022969
kryptolebias_marmoratus ENSKMAG00000018751
oryzias_latipes ENSORLG00000014582
oryzias_latipes_asm223469v1 ENSORLG00015004081
oryzias_latipes ENSORLG00020018970
oryzias_melastigma ENSOMEG00000019496
astatotilapia_calliptera ENSACLG00000000084
maylandia_zebra ENSMZEG00005007342
pundamilia_nyererei ENSPNYG00000013247
haplochromis_burtoni ENSHBUG00000009741
neolamprologus_brichardi ENSNBRG00000010049
oreochromis_niloticus ENSONIG00000016285
amphilophus_citrinellus ENSACIG00000018194
amphiprion_percula ENSAPEG00000005570
amphiprion_ocellaris ENSAOCG00000014625
acanthochromis_polyacanthus ENSAPOG00000024486
stegastes_partitus ENSSPAG00000017562
labrus_bergylta ENSLBEG00000008678
seriola_dumerili ENSSDUG00000010287
seriola_lalandi_dorsalis ENSSLDG00000003273
scophthalmus_maximus ENSSMAG00000003583
mastacembelus_armatus ENSMAMG00000007781
monopterus_albus ENSMALG00000011857
anabas_testudineus ENSATEG00000009403
cynoglossus_semilaevis ENSCSEG00000020313
hippocampus_comes ENSHCOG00000012157
gadus_morhua ENSGMOG00000004485
esox_lucius ENSELUG00000017546
pygocentrus_nattereri ENSPNAG00000004700
astyanax_mexicanus ENSAMXG00000001890
ictalurus_punctatus ENSIPUG00000015639
danio_rerio ENSDARG00000104760
scleropages_formosus ENSSFOG00015020153
paramormyrops_kingsleyae ENSPKIG00000005338
lepisosteus_oculatus ENSLOCG00000002899
ornithorhynchus_anatinus ENSOANG00000029085
eptatretus_burgeri ENSEBUG00000008893
