latimeria_chalumnae ENSLACG00000000274
monodelphis_domestica ENSMODG00000015548
ornithorhynchus_anatinus ENSOANG00000001225
ornithorhynchus_anatinus ENSOANG00000031051
petromyzon_marinus ENSPMAG00000003676
eptatretus_burgeri ENSEBUG00000006099
ciona_savignyi ENSCSAVG00000006970
ciona_intestinalis ENSCING00000002364
drosophila_melanogaster FBgn0039306
caenorhabditis_elegans_strain_n2 WBGene00013688
saccharomyces_cerevisiae YNL207W
