anser_brachyrhynchus ENSABRG00000008428
esox_lucius ENSELUG00000021966
pygocentrus_nattereri ENSPNAG00000000318
astyanax_mexicanus ENSAMXG00000002265
ictalurus_punctatus ENSIPUG00000000704
danio_rerio ENSDARG00000025089
mastacembelus_armatus ENSMAMG00000001105
mastacembelus_armatus ENSMAMG00000001127
neolamprologus_brichardi ENSNBRG00000021119
neolamprologus_brichardi ENSNBRG00000021101
labrus_bergylta ENSLBEG00000023931
labrus_bergylta ENSLBEG00000023958
seriola_lalandi_dorsalis ENSSLDG00000019436
poecilia_latipinna ENSPLAG00000007770
poecilia_reticulata ENSPREG00000019565
xiphophorus_maculatus ENSXMAG00000029052
gambusia_affinis ENSGAFG00000009383
cyprinodon_variegatus ENSCVAG00000013336
kryptolebias_marmoratus ENSKMAG00000021365
oryzias_latipes ENSORLG00020003493
oryzias_latipes ENSORLG00020003476
oryzias_latipes ENSORLG00000025258
oryzias_latipes ENSORLG00000007662
oryzias_latipes_asm223469v1 ENSORLG00015008420
oryzias_latipes_asm223469v1 ENSORLG00015008405
petromyzon_marinus ENSPMAG00000006242
lepisosteus_oculatus ENSLOCG00000008953
ciona_intestinalis ENSCING00000006336
ciona_savignyi ENSCSAVG00000006635
