salvator_merianae ENSSMRG00000017615
prolemur_simus ENSPSMG00000023307
propithecus_coquereli ENSPCOG00000003974
microcebus_murinus ENSMICG00000046888
otolemur_garnettii ENSOGAG00000009800
sus_scrofa ENSSSCG00000046937
sus_scrofa ENSSSCG00000028572
ovis_aries ENSOARG00000010374
capra_hircus ENSCHIG00000022335
bos_taurus ENSBTAG00000051176
bos_mutus ENSBMUG00000001120
bos_indicus ENSBIXG00005007336
bos_indicus ENSBIXG00005018121
bos_indicus ENSBIXG00005018143
bison_bison ENSBBBG00000019926
bison_bison ENSBBBG00000019952
tursiops_truncatus ENSTTRG00000010402
pteropus_vampyrus ENSPVAG00000005395
myotis_lucifugus ENSMLUG00000015940
neovison_vison ENSNVIG00000005886
mustela_putorius ENSMPUG00000006609
ailuropoda_melanoleuca ENSAMEG00000018029
canis_lupus ENSCAFG00000019666
canis_lupus ENSCAFG00020008154
vulpes_vulpes ENSVVUG00000026293
panthera_tigris ENSPTIG00000020110
panthera_pardus ENSPPRG00000002194
felis_catus ENSFCAG00000004371
equus_asinus ENSEASG00005021218
equus_caballus ENSECAG00000018928
dasypus_novemcinctus ENSDNOG00000009963
dasypus_novemcinctus ENSDNOG00000037461
choloepus_hoffmanni ENSCHOG00000007396
bos_indicus ENSBIXG00000003426
loxodonta_africana ENSLAFG00000000581
procavia_capensis ENSPCAG00000004848
xenopus_tropicalis ENSXETG00000021402
latimeria_chalumnae ENSLACG00000010219
astyanax_mexicanus ENSAMXG00000003662
astyanax_mexicanus ENSAMXG00005003368
pygocentrus_nattereri ENSPNAG00000012241
ictalurus_punctatus ENSIPUG00000003798
danio_rerio ENSDARG00000010519
denticeps_clupeoides ENSDCDG00000013788
denticeps_clupeoides ENSDCDG00000016973
clupea_harengus ENSCHAG00000009823
labrus_bergylta ENSLBEG00000011813
hippocampus_comes ENSHCOG00000009320
cynoglossus_semilaevis ENSCSEG00000004967
amphiprion_ocellaris ENSAOCG00000013152
amphiprion_percula ENSAPEG00000006356
acanthochromis_polyacanthus ENSAPOG00000022163
stegastes_partitus ENSSPAG00000009502
parambassis_ranga ENSPRNG00000019833
maylandia_zebra ENSMZEG00005000256
maylandia_zebra ENSMZEG00005000184
maylandia_zebra ENSMZEG00005021666
astatotilapia_calliptera ENSACLG00000006505
pundamilia_nyererei ENSPNYG00000017700
haplochromis_burtoni ENSHBUG00000006626
neolamprologus_brichardi ENSNBRG00000012934
oreochromis_niloticus ENSONIG00000019320
amphilophus_citrinellus ENSACIG00000000318
xiphophorus_maculatus ENSXMAG00000003961
gambusia_affinis ENSGAFG00000006987
poecilia_formosa ENSPFOG00000017337
poecilia_mexicana ENSPMEG00000019149
poecilia_latipinna ENSPLAG00000017164
poecilia_reticulata ENSPREG00000003263
fundulus_heteroclitus ENSFHEG00000021062
cyprinodon_variegatus ENSCVAG00000005951
kryptolebias_marmoratus ENSKMAG00000002321
oryzias_latipes ENSORLG00000015952
oryzias_latipes ENSORLG00020014616
oryzias_latipes ENSORLG00015009711
oryzias_melastigma ENSOMEG00000019234
gouania_willdenowi ENSGWIG00000014211
takifugu_rubripes ENSTRUG00000003219
tetraodon_nigroviridis ENSTNIG00000007273
mola_mola ENSMMOG00000004821
larimichthys_crocea ENSLCRG00005006596
mastacembelus_armatus ENSMAMG00000008565
monopterus_albus ENSMALG00000020755
anabas_testudineus ENSATEG00000024276
betta_splendens ENSBSLG00000013174
seriola_lalandi ENSSLDG00000008423
seriola_dumerili ENSSDUG00000001160
lates_calcarifer ENSLCAG00010011922
scophthalmus_maximus ENSSMAG00000006586
cottoperca_gobio ENSCGOG00000007911
periophthalmus_magnuspinnatus ENSPMGG00000020013
hucho_hucho ENSHHUG00000002473
scleropages_formosus ENSSFOG00015002214
lepisosteus_oculatus ENSLOCG00000002607
erpetoichthys_calabaricus ENSECRG00000006458
