anser_brachyrhynchus ENSABRG00000013126
pygocentrus_nattereri ENSPNAG00000001700
ictalurus_punctatus ENSIPUG00000021939
paramormyrops_kingsleyae ENSPKIG00000022796
astyanax_mexicanus ENSAMXG00000031503
pygocentrus_nattereri ENSPNAG00000002981
ictalurus_punctatus ENSIPUG00000024310
danio_rerio ENSDARG00000070735
esox_lucius ENSELUG00000017319
scleropages_formosus ENSSFOG00015012143
lepisosteus_oculatus ENSLOCG00000011400
notamacropus_eugenii ENSMEUG00000012116
phascolarctos_cinereus ENSPCIG00000021483
monodelphis_domestica ENSMODG00000015141
sarcophilus_harrisii ENSSHAG00000011790
octodon_degus ENSODEG00000018031
chinchilla_lanigera ENSCLAG00000016906
heterocephalus_glaber_female ENSHGLG00000016847
heterocephalus_glaber_male ENSHGLG00100001357
fukomys_damarensis ENSFDAG00000010797
cavia_aperea ENSCAPG00000008636
cavia_porcellus ENSCPOG00000037994
canis_lupus_dingo ENSCAFG00020012971
canis_lupus_familiaris ENSCAFG00000014610
vulpes_vulpes ENSVVUG00000023964
mustela_putorius_furo ENSMPUG00000009814
neovison_vison ENSNVIG00000013835
ursus_americanus ENSUAMG00000013143
ursus_maritimus ENSUMAG00000025073
ailuropoda_melanoleuca ENSAMEG00000000184
panthera_tigris_altaica ENSPTIG00000013558
panthera_pardus ENSPPRG00000019905
felis_catus ENSFCAG00000023276
equus_asinus_asinus ENSEASG00005010073
equus_caballus ENSECAG00000014817
sorex_araneus ENSSARG00000004567
erinaceus_europaeus ENSEEUG00000002704
capra_hircus ENSCHIG00000018383
ovis_aries ENSOARG00000004649
bos_mutus ENSBMUG00000019471
bos_taurus ENSBTAG00000007393
bison_bison_bison ENSBBBG00000011809
vicugna_pacos ENSVPAG00000002576
sus_scrofa ENSSSCG00000029460
tursiops_truncatus ENSTTRG00000011742
myotis_lucifugus ENSMLUG00000004129
carlito_syrichta ENSTSYG00000035755
propithecus_coquereli ENSPCOG00000020740
prolemur_simus ENSPSMG00000006190
microcebus_murinus ENSMICG00000035270
otolemur_garnettii ENSOGAG00000003947
macaca_fascicularis ENSMFAG00000039112
macaca_mulatta ENSMMUG00000029963
macaca_nemestrina ENSMNEG00000031652
chlorocebus_sabaeus ENSCSAG00000003395
cercocebus_atys ENSCATG00000038346
mandrillus_leucophaeus ENSMLEG00000037888
papio_anubis ENSPANG00000021387
theropithecus_gelada ENSTGEG00000011739
rhinopithecus_roxellana ENSRROG00000042041
rhinopithecus_bieti ENSRBIG00000042604
colobus_angolensis_palliatus ENSCANG00000038889
piliocolobus_tephrosceles ENSPTEG00000020006
pan_paniscus ENSPPAG00000039785
pan_troglodytes ENSPTRG00000046585
homo_sapiens ENSG00000108830
gorilla_gorilla ENSGGOG00000036493
pongo_abelii ENSPPYG00000008365
nomascus_leucogenys ENSNLEG00000011938
callithrix_jacchus ENSCJAG00000047924
cebus_capucinus ENSCCAG00000029422
saimiri_boliviensis_boliviensis ENSSBOG00000034462
aotus_nancymaae ENSANAG00000038480
mus_spicilegus ENSMSIG00000007176
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018065
mus_musculus ENSMUSG00000001313
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017222
mus_pahari MGP_PahariEiJ_G0018352
rattus_norvegicus ENSRNOG00000020698
meriones_unguiculatus ENSMUGG00000023057
cricetulus_griseus_crigri ENSCGRG00000008322
cricetulus_griseus_chok1gshd ENSCGRG00001003167
cricetulus_griseus_crigri-picr ENSCGRG00015028553
microtus_ochrogaster ENSMOCG00000006953
microtus_ochrogaster ENSMOCG00000014712
peromyscus_maniculatus_bairdii ENSPEMG00000001321
nannospalax_galili ENSNGAG00000001474
castor_canadensis ENSCCNG00000027031
dipodomys_ordii ENSDORG00000004234
jaculus_jaculus ENSJJAG00000020530
ictidomys_tridecemlineatus ENSSTOG00000000492
spermophilus_dauricus ENSSDAG00000010563
urocitellus_parryii ENSUPAG00010010330
marmota_marmota_marmota ENSMMMG00000004755
tupaia_belangeri ENSTBEG00000012925
pteropus_vampyrus ENSPVAG00000008823
loxodonta_africana ENSLAFG00000015512
procavia_capensis ENSPCAG00000013345
echinops_telfairi ENSETEG00000002824
ochotona_princeps ENSOPRG00000010875
oryctolagus_cuniculus ENSOCUG00000009277
dasypus_novemcinctus ENSDNOG00000032908
eptatretus_burgeri ENSEBUG00000012422
petromyzon_marinus ENSPMAG00000008442
petromyzon_marinus ENSPMAG00000002016
scleropages_formosus ENSSFOG00015023326
astyanax_mexicanus ENSAMXG00000032844
calidris_pygmaea ENSCPGG00000013624
taeniopygia_guttata ENSTGUG00000002860
chrysemys_picta_bellii ENSCPBG00000016274
petromyzon_marinus ENSPMAG00000008844
