pogona_vitticeps ENSPVIG00000007800
rattus_norvegicus ENSRNOG00000032202
meriones_unguiculatus ENSMUGG00000013723
nannospalax_galili ENSNGAG00000021009
jaculus_jaculus ENSJJAG00000019067
heterocephalus_glaber_male ENSHGLG00100016229
fukomys_damarensis ENSFDAG00000006770
chinchilla_lanigera ENSCLAG00000011297
cavia_porcellus ENSCPOG00000010134
cavia_aperea ENSCAPG00000008299
urocitellus_parryii ENSUPAG00010009456
ictidomys_tridecemlineatus ENSSTOG00000028871
spermophilus_dauricus ENSSDAG00000008288
homo_sapiens ENSG00000060566
gorilla_gorilla ENSGGOG00000008831
pan_troglodytes ENSPTRG00000010295
pan_paniscus ENSPPAG00000034576
pongo_abelii ENSPPYG00000009395
nomascus_leucogenys ENSNLEG00000002909
colobus_angolensis_palliatus ENSCANG00000042364
piliocolobus_tephrosceles ENSPTEG00000023065
rhinopithecus_roxellana ENSRROG00000044737
rhinopithecus_bieti ENSRBIG00000043806
macaca_nemestrina ENSMNEG00000039631
macaca_fascicularis ENSMFAG00000040065
macaca_mulatta ENSMMUG00000019954
mandrillus_leucophaeus ENSMLEG00000026233
papio_anubis ENSPANG00000003567
theropithecus_gelada ENSTGEG00000015774
cercocebus_atys ENSCATG00000040399
chlorocebus_sabaeus ENSCSAG00000010762
cebus_capucinus ENSCCAG00000009229
callithrix_jacchus ENSCJAG00000015105
saimiri_boliviensis_boliviensis ENSSBOG00000022378
aotus_nancymaae ENSANAG00000029114
carlito_syrichta ENSTSYG00000031753
propithecus_coquereli ENSPCOG00000017862
prolemur_simus ENSPSMG00000019448
microcebus_murinus ENSMICG00000034622
otolemur_garnettii ENSOGAG00000001659
ochotona_princeps ENSOPRG00000010191
dasypus_novemcinctus ENSDNOG00000031195
loxodonta_africana ENSLAFG00000010510
procavia_capensis ENSPCAG00000016557
echinops_telfairi ENSETEG00000004938
phascolarctos_cinereus ENSPCIG00000006434
notamacropus_eugenii ENSMEUG00000013573
sarcophilus_harrisii ENSSHAG00000009874
monodelphis_domestica ENSMODG00000000817
ornithorhynchus_anatinus ENSOANG00000013246
latimeria_chalumnae ENSLACG00000009185
scleropages_formosus ENSSFOG00015004320
paramormyrops_kingsleyae ENSPKIG00000011068
takifugu_rubripes ENSTRUG00000017933
tetraodon_nigroviridis ENSTNIG00000010633
mola_mola ENSMMOG00000000522
oryzias_latipes ENSORLG00020003514
oryzias_latipes_asm223469v1 ENSORLG00015021539
oryzias_latipes ENSORLG00000004610
oryzias_melastigma ENSOMEG00000019485
cynoglossus_semilaevis ENSCSEG00000002809
astatotilapia_calliptera ENSACLG00000023666
maylandia_zebra ENSMZEG00005007188
pundamilia_nyererei ENSPNYG00000017473
haplochromis_burtoni ENSHBUG00000006417
neolamprologus_brichardi ENSNBRG00000011400
oreochromis_niloticus ENSONIG00000004846
amphilophus_citrinellus ENSACIG00000015303
fundulus_heteroclitus ENSFHEG00000012771
cyprinodon_variegatus ENSCVAG00000005405
xiphophorus_maculatus ENSXMAG00000012615
xiphophorus_couchianus ENSXCOG00000009520
gambusia_affinis ENSGAFG00000002745
poecilia_formosa ENSPFOG00000003238
poecilia_latipinna ENSPLAG00000009679
poecilia_mexicana ENSPMEG00000003837
poecilia_reticulata ENSPREG00000008253
gasterosteus_aculeatus ENSGACG00000012860
amphiprion_percula ENSAPEG00000007603
amphiprion_ocellaris ENSAOCG00000012579
acanthochromis_polyacanthus ENSAPOG00000004457
stegastes_partitus ENSSPAG00000021855
kryptolebias_marmoratus ENSKMAG00000003719
mastacembelus_armatus ENSMAMG00000019472
monopterus_albus ENSMALG00000017680
anabas_testudineus ENSATEG00000024136
labrus_bergylta ENSLBEG00000016806
seriola_lalandi_dorsalis ENSSLDG00000009822
seriola_dumerili ENSSDUG00000005006
scophthalmus_maximus ENSSMAG00000011634
periophthalmus_magnuspinnatus ENSPMGG00000014687
hippocampus_comes ENSHCOG00000001490
gadus_morhua ENSGMOG00000011735
esox_lucius ENSELUG00000018885
pygocentrus_nattereri ENSPNAG00000012100
ictalurus_punctatus ENSIPUG00000000934
danio_rerio ENSDARG00000056226
pygocentrus_nattereri ENSPNAG00000023540
astyanax_mexicanus ENSAMXG00000040794
ictalurus_punctatus ENSIPUG00000017993
danio_rerio ENSDARG00000090903
labrus_bergylta ENSLBEG00000001250
tetraodon_nigroviridis ENSTNIG00000015328
xiphophorus_maculatus ENSXMAG00000023280
poecilia_formosa ENSPFOG00000023287
fundulus_heteroclitus ENSFHEG00000002170
kryptolebias_marmoratus ENSKMAG00000006942
oryzias_latipes ENSORLG00020000485
oryzias_latipes_asm223469v1 ENSORLG00015017780
oryzias_latipes ENSORLG00000022166
oryzias_melastigma ENSOMEG00000020172
oreochromis_niloticus ENSONIG00000010228
amphiprion_ocellaris ENSAOCG00000021403
acanthochromis_polyacanthus ENSAPOG00000023807
seriola_lalandi_dorsalis ENSSLDG00000019196
scophthalmus_maximus ENSSMAG00000003391
esox_lucius ENSELUG00000008076
scleropages_formosus ENSSFOG00015010395
lepisosteus_oculatus ENSLOCG00000006221
pundamilia_nyererei ENSPNYG00000015728
haplochromis_burtoni ENSHBUG00000003875
oryzias_latipes_asm223469v1 ENSORLG00015011119
oryzias_latipes ENSORLG00000003988
oryzias_latipes ENSORLG00020002512
cynoglossus_semilaevis ENSCSEG00000017517
cynoglossus_semilaevis ENSCSEG00000009257
labrus_bergylta ENSLBEG00000004229
monopterus_albus ENSMALG00000017547
acanthochromis_polyacanthus ENSAPOG00000017038
scophthalmus_maximus ENSSMAG00000002953
anabas_testudineus ENSATEG00000017261
takifugu_rubripes ENSTRUG00000025802
poecilia_formosa ENSPFOG00000008299
monopterus_albus ENSMALG00000001984
periophthalmus_magnuspinnatus ENSPMGG00000022222
petromyzon_marinus ENSPMAG00000003090
eptatretus_burgeri ENSEBUG00000015695
