scophthalmus_maximus ENSSMAG00000004350
cricetulus_griseus_chok1gshd ENSCGRG00001016134
mesocricetus_auratus ENSMAUG00000005709
nannospalax_galili ENSNGAG00000011524
jaculus_jaculus ENSJJAG00000010615
spermophilus_dauricus ENSSDAG00000011671
ictidomys_tridecemlineatus ENSSTOG00000027299
urocitellus_parryii ENSUPAG00010022003
marmota_marmota_marmota ENSMMMG00000016070
chinchilla_lanigera ENSCLAG00000007613
octodon_degus ENSODEG00000004631
heterocephalus_glaber_female ENSHGLG00000002233
heterocephalus_glaber_male ENSHGLG00100016088
fukomys_damarensis ENSFDAG00000006970
cavia_porcellus ENSCPOG00000020421
cavia_aperea ENSCAPG00000006214
oryctolagus_cuniculus ENSOCUG00000006700
ochotona_princeps ENSOPRG00000005018
tupaia_belangeri ENSTBEG00000002885
propithecus_coquereli ENSPCOG00000019978
microcebus_murinus ENSMICG00000003859
prolemur_simus ENSPSMG00000022095
otolemur_garnettii ENSOGAG00000012653
rhinopithecus_roxellana ENSRROG00000029688
rhinopithecus_bieti ENSRBIG00000030070
piliocolobus_tephrosceles ENSPTEG00000025420
colobus_angolensis_palliatus ENSCANG00000042542
mandrillus_leucophaeus ENSMLEG00000027850
chlorocebus_sabaeus ENSCSAG00000016097
macaca_fascicularis ENSMFAG00000039714
macaca_mulatta ENSMMUG00000013304
macaca_nemestrina ENSMNEG00000042026
cercocebus_atys ENSCATG00000029459
theropithecus_gelada ENSTGEG00000005511
papio_anubis ENSPANG00000019275
pan_paniscus ENSPPAG00000036994
pan_troglodytes ENSPTRG00000018558
homo_sapiens ENSG00000111885
gorilla_gorilla ENSGGOG00000007801
pongo_abelii ENSPPYG00000016972
nomascus_leucogenys ENSNLEG00000013642
cebus_capucinus ENSCCAG00000028717
callithrix_jacchus ENSCJAG00000004049
saimiri_boliviensis_boliviensis ENSSBOG00000022292
aotus_nancymaae ENSANAG00000023327
ursus_maritimus ENSUMAG00000002127
ursus_americanus ENSUAMG00000006735
ailuropoda_melanoleuca ENSAMEG00000003660
mustela_putorius_furo ENSMPUG00000014435
neovison_vison ENSNVIG00000018956
canis_lupus_dingo ENSCAFG00020021562
canis_lupus_familiaris ENSCAFG00000000945
vulpes_vulpes ENSVVUG00000014582
panthera_tigris_altaica ENSPTIG00000005236
panthera_pardus ENSPPRG00000021130
felis_catus ENSFCAG00000025282
equus_caballus ENSECAG00000021301
equus_asinus_asinus ENSEASG00005009271
capra_hircus ENSCHIG00000010436
ovis_aries ENSOARG00000008408
bos_taurus ENSBTAG00000024381
bos_mutus ENSBMUG00000023723
bison_bison_bison ENSBBBG00000008538
tursiops_truncatus ENSTTRG00000014533
sus_scrofa ENSSSCG00000004244
vicugna_pacos ENSVPAG00000008568
pteropus_vampyrus ENSPVAG00000015901
myotis_lucifugus ENSMLUG00000003864
sorex_araneus ENSSARG00000000603
erinaceus_europaeus ENSEEUG00000001654
loxodonta_africana ENSLAFG00000010501
procavia_capensis ENSPCAG00000010341
echinops_telfairi ENSETEG00000009639
dasypus_novemcinctus ENSDNOG00000002017
choloepus_hoffmanni ENSCHOG00000012913
ornithorhynchus_anatinus ENSOANG00000008806
anser_brachyrhynchus ENSABRG00000000136
anas_platyrhynchos_platyrhynchos ENSAPLG00000015044
coturnix_japonica ENSCJPG00005009175
meleagris_gallopavo ENSMGAG00000013328
gallus_gallus ENSGALG00000014878
numida_meleagris ENSNMEG00000022136
lonchura_striata_domestica ENSLSDG00000016015
taeniopygia_guttata ENSTGUG00000011863
junco_hyemalis ENSJHYG00000016680
zonotrichia_albicollis ENSZALG00000000290
parus_major ENSPMJG00000013873
lepidothrix_coronata ENSLCOG00000016213
manacus_vitellinus ENSMVIG00005017833
serinus_canaria ENSSCAG00000014413
ficedula_albicollis ENSFALG00000011257
cyanistes_caeruleus ENSCCEG00000014934
melopsittacus_undulatus ENSMUNG00000012234
calidris_pygmaea ENSCPGG00000012451
calidris_pugnax ENSCPUG00000017457
apteryx_haastii ENSAHAG00000003618
apteryx_owenii ENSAOWG00000004821
apteryx_rowi ENSARWG00000012455
dromaius_novaehollandiae ENSDNVG00000002138
nothoprocta_perdicaria ENSNPEG00000015313
crocodylus_porosus ENSCPRG00005004507
gopherus_agassizii ENSGAGG00000015624
chelonoidis_abingdonii ENSCABG00000012494
chrysemys_picta_bellii ENSCPBG00000018765
pelodiscus_sinensis ENSPSIG00000014390
pogona_vitticeps ENSPVIG00000002984
anolis_carolinensis ENSACAG00000017718
notechis_scutatus ENSNSUG00000004156
salvator_merianae ENSSMRG00000012301
sphenodon_punctatus ENSSPUG00000010093
xenopus_tropicalis ENSXETG00000022600
latimeria_chalumnae ENSLACG00000014357
ornithorhynchus_anatinus ENSOANG00000019894
latimeria_chalumnae ENSLACG00000006891
petromyzon_marinus ENSPMAG00000003776
eptatretus_burgeri ENSEBUG00000000407
