ursus_americanus ENSUAMG00000027251
rhinopithecus_bieti ENSRBIG00000027082
rhinopithecus_roxellana ENSRROG00000028094
saimiri_boliviensis_boliviensis ENSSBOG00000034337
cebus_capucinus ENSCCAG00000029942
callithrix_jacchus ENSCJAG00000008145
aotus_nancymaae ENSANAG00000032020
carlito_syrichta ENSTSYG00000002874
prolemur_simus ENSPSMG00000005858
microcebus_murinus ENSMICG00000049579
propithecus_coquereli ENSPCOG00000016201
otolemur_garnettii ENSOGAG00000003188
tupaia_belangeri ENSTBEG00000002884
erinaceus_europaeus ENSEEUG00000010612
loxodonta_africana ENSLAFG00000007493
procavia_capensis ENSPCAG00000000797
echinops_telfairi ENSETEG00000013762
phascolarctos_cinereus ENSPCIG00000025703
notamacropus_eugenii ENSMEUG00000014577
sarcophilus_harrisii ENSSHAG00000012704
monodelphis_domestica ENSMODG00000018291
ornithorhynchus_anatinus ENSOANG00000010069
anas_platyrhynchos_platyrhynchos ENSAPLG00000006014
anser_brachyrhynchus ENSABRG00000002465
gallus_gallus ENSGALG00000038405
meleagris_gallopavo ENSMGAG00000013991
coturnix_japonica ENSCJPG00005016705
numida_meleagris ENSNMEG00000016918
manacus_vitellinus ENSMVIG00005012269
lepidothrix_coronata ENSLCOG00000001994
taeniopygia_guttata ENSTGUG00000013348
lonchura_striata_domestica ENSLSDG00000006697
serinus_canaria ENSSCAG00000011466
junco_hyemalis ENSJHYG00000009394
zonotrichia_albicollis ENSZALG00000018014
ficedula_albicollis ENSFALG00000004975
parus_major ENSPMJG00000010157
cyanistes_caeruleus ENSCCEG00000015121
melopsittacus_undulatus ENSMUNG00000000792
calidris_pugnax ENSCPUG00000006015
calidris_pugnax ENSCPUG00000006016
calidris_pygmaea ENSCPGG00000006357
apteryx_haastii ENSAHAG00000011607
apteryx_owenii ENSAOWG00000005600
apteryx_rowi ENSARWG00000008771
dromaius_novaehollandiae ENSDNVG00000015965
nothoprocta_perdicaria ENSNPEG00000008765
crocodylus_porosus ENSCPRG00005012367
gopherus_agassizii ENSGAGG00000007775
chelonoidis_abingdonii ENSCABG00000001705
chrysemys_picta_bellii ENSCPBG00000000771
pelodiscus_sinensis ENSPSIG00000010949
pogona_vitticeps ENSPVIG00000012573
anolis_carolinensis ENSACAG00000007772
notechis_scutatus ENSNSUG00000018903
salvator_merianae ENSSMRG00000019311
sphenodon_punctatus ENSSPUG00000004940
xenopus_tropicalis ENSXETG00000011400
latimeria_chalumnae ENSLACG00000008044
gasterosteus_aculeatus ENSGACG00000020687
labrus_bergylta ENSLBEG00000003570
seriola_lalandi_dorsalis ENSSLDG00000006212
seriola_lalandi_dorsalis ENSSLDG00000004646
seriola_lalandi_dorsalis ENSSLDG00000019692
seriola_dumerili ENSSDUG00000006989
scophthalmus_maximus ENSSMAG00000012665
monopterus_albus ENSMALG00000015645
mastacembelus_armatus ENSMAMG00000017580
anabas_testudineus ENSATEG00000017377
amphiprion_ocellaris ENSAOCG00000002065
amphiprion_percula ENSAPEG00000000343
acanthochromis_polyacanthus ENSAPOG00000006738
stegastes_partitus ENSSPAG00000002702
astatotilapia_calliptera ENSACLG00000018246
maylandia_zebra ENSMZEG00005017168
pundamilia_nyererei ENSPNYG00000014966
haplochromis_burtoni ENSHBUG00000021647
neolamprologus_brichardi ENSNBRG00000022021
oreochromis_niloticus ENSONIG00000005168
amphilophus_citrinellus ENSACIG00000001191
poecilia_formosa ENSPFOG00000019334
poecilia_latipinna ENSPLAG00000002371
poecilia_mexicana ENSPMEG00000007195
poecilia_reticulata ENSPREG00000020592
xiphophorus_couchianus ENSXCOG00000007140
xiphophorus_maculatus ENSXMAG00000012971
gambusia_affinis ENSGAFG00000003033
cyprinodon_variegatus ENSCVAG00000009575
fundulus_heteroclitus ENSFHEG00000015075
kryptolebias_marmoratus ENSKMAG00000017975
oryzias_latipes ENSORLG00020006616
oryzias_latipes_asm223469v1 ENSORLG00015011959
oryzias_latipes ENSORLG00000006682
oryzias_melastigma ENSOMEG00000022274
mola_mola ENSMMOG00000016799
tetraodon_nigroviridis ENSTNIG00000010032
takifugu_rubripes ENSTRUG00000016870
hippocampus_comes ENSHCOG00000001304
hippocampus_comes ENSHCOG00000001307
cynoglossus_semilaevis ENSCSEG00000020372
periophthalmus_magnuspinnatus ENSPMGG00000006830
gadus_morhua ENSGMOG00000002672
esox_lucius ENSELUG00000021743
pygocentrus_nattereri ENSPNAG00000000197
astyanax_mexicanus ENSAMXG00000012663
ictalurus_punctatus ENSIPUG00000020629
danio_rerio ENSDARG00000013649
paramormyrops_kingsleyae ENSPKIG00000015540
lepisosteus_oculatus ENSLOCG00000002893
petromyzon_marinus ENSPMAG00000008974
eptatretus_burgeri ENSEBUG00000000474
chrysemys_picta_bellii ENSCPBG00000023538
chelonoidis_abingdonii ENSCABG00000004833
ciona_savignyi ENSCSAVG00000010289
ciona_intestinalis ENSCING00000002073
