latimeria_chalumnae ENSLACG00000009999
ursus_americanus ENSUAMG00000019338
ailuropoda_melanoleuca ENSAMEG00000010070
neovison_vison ENSNVIG00000017653
mustela_putorius_furo ENSMPUG00000009333
canis_lupus_dingo ENSCAFG00020016491
canis_lupus_familiaris ENSCAFG00000007408
vulpes_vulpes ENSVVUG00000028737
panthera_pardus ENSPPRG00000006294
panthera_tigris_altaica ENSPTIG00000013281
felis_catus ENSFCAG00000005357
erinaceus_europaeus ENSEEUG00000004215
sorex_araneus ENSSARG00000008535
propithecus_coquereli ENSPCOG00000024986
microcebus_murinus ENSMICG00000011437
prolemur_simus ENSPSMG00000022813
otolemur_garnettii ENSOGAG00000016194
pan_paniscus ENSPPAG00000040746
pan_troglodytes ENSPTRG00000012170
homo_sapiens ENSG00000144115
gorilla_gorilla ENSGGOG00000037395
gorilla_gorilla ENSGGOG00000017165
pongo_abelii ENSPPYG00000012203
nomascus_leucogenys ENSNLEG00000002976
papio_anubis ENSPANG00000026454
theropithecus_gelada ENSTGEG00000027905
mandrillus_leucophaeus ENSMLEG00000029887
chlorocebus_sabaeus ENSCSAG00000016388
cercocebus_atys ENSCATG00000031123
macaca_fascicularis ENSMFAG00000012127
macaca_mulatta ENSMMUG00000008056
macaca_nemestrina ENSMNEG00000030318
rhinopithecus_roxellana ENSRROG00000030444
rhinopithecus_bieti ENSRBIG00000040021
piliocolobus_tephrosceles ENSPTEG00000003301
colobus_angolensis_palliatus ENSCANG00000035355
cebus_capucinus ENSCCAG00000035717
saimiri_boliviensis_boliviensis ENSSBOG00000023570
callithrix_jacchus ENSCJAG00000019349
aotus_nancymaae ENSANAG00000035403
tupaia_belangeri ENSTBEG00000005175
castor_canadensis ENSCCNG00000025496
sus_scrofa ENSSSCG00000008211
urocitellus_parryii ENSUPAG00010022975
ictidomys_tridecemlineatus ENSSTOG00000025363
spermophilus_dauricus ENSSDAG00000007413
marmota_marmota_marmota ENSMMMG00000009489
loxodonta_africana ENSLAFG00000026086
echinops_telfairi ENSETEG00000014251
choloepus_hoffmanni ENSCHOG00000002099
dasypus_novemcinctus ENSDNOG00000002702
ornithorhynchus_anatinus ENSOANG00000010351
pygocentrus_nattereri ENSPNAG00000014170
astyanax_mexicanus ENSAMXG00000030378
ictalurus_punctatus ENSIPUG00000015261
danio_rerio ENSDARG00000032584
cyprinodon_variegatus ENSCVAG00000007320
fundulus_heteroclitus ENSFHEG00000007378
xiphophorus_couchianus ENSXCOG00000001202
xiphophorus_maculatus ENSXMAG00000010684
poecilia_formosa ENSPFOG00000006604
poecilia_latipinna ENSPLAG00000019905
poecilia_mexicana ENSPMEG00000004998
poecilia_reticulata ENSPREG00000007221
gambusia_affinis ENSGAFG00000008294
kryptolebias_marmoratus ENSKMAG00000002761
oryzias_latipes ENSORLG00000024644
oryzias_latipes ENSORLG00020004103
oryzias_latipes_asm223469v1 ENSORLG00015017534
oryzias_melastigma ENSOMEG00000015524
amphilophus_citrinellus ENSACIG00000012088
cynoglossus_semilaevis ENSCSEG00000018800
amphiprion_percula ENSAPEG00000011758
amphiprion_ocellaris ENSAOCG00000020820
acanthochromis_polyacanthus ENSAPOG00000005008
stegastes_partitus ENSSPAG00000013413
maylandia_zebra ENSMZEG00005002455
haplochromis_burtoni ENSHBUG00000012809
astatotilapia_calliptera ENSACLG00000006833
pundamilia_nyererei ENSPNYG00000003073
neolamprologus_brichardi ENSNBRG00000004851
oreochromis_niloticus ENSONIG00000012575
gasterosteus_aculeatus ENSGACG00000018492
labrus_bergylta ENSLBEG00000020440
seriola_dumerili ENSSDUG00000020743
seriola_lalandi_dorsalis ENSSLDG00000022667
scophthalmus_maximus ENSSMAG00000010558
mastacembelus_armatus ENSMAMG00000022638
monopterus_albus ENSMALG00000015115
anabas_testudineus ENSATEG00000009386
cynoglossus_semilaevis ENSCSEG00000018914
hippocampus_comes ENSHCOG00000002586
periophthalmus_magnuspinnatus ENSPMGG00000005594
gadus_morhua ENSGMOG00000008912
esox_lucius ENSELUG00000015645
paramormyrops_kingsleyae ENSPKIG00000016221
scleropages_formosus ENSSFOG00015003797
lepisosteus_oculatus ENSLOCG00000001186
ciona_intestinalis ENSCING00000004958
ciona_savignyi ENSCSAVG00000002548
