apteryx_rowi ENSARWG00000012760
pundamilia_nyererei ENSPNYG00000012811
oreochromis_niloticus ENSONIG00000010187
neolamprologus_brichardi ENSNBRG00000019254
amphilophus_citrinellus ENSACIG00000015892
fundulus_heteroclitus ENSFHEG00000018024
cyprinodon_variegatus ENSCVAG00000019015
xiphophorus_maculatus ENSXMAG00000006003
xiphophorus_couchianus ENSXCOG00000012824
gambusia_affinis ENSGAFG00000014984
poecilia_formosa ENSPFOG00000004108
poecilia_latipinna ENSPLAG00000013885
poecilia_mexicana ENSPMEG00000005710
poecilia_reticulata ENSPREG00000018681
kryptolebias_marmoratus ENSKMAG00000013251
oryzias_latipes ENSORLG00020013997
oryzias_latipes ENSORLG00000014949
oryzias_latipes_asm223469v1 ENSORLG00015004172
oryzias_melastigma ENSOMEG00000018176
labrus_bergylta ENSLBEG00000004966
gasterosteus_aculeatus ENSGACG00000013939
gadus_morhua ENSGMOG00000001381
esox_lucius ENSELUG00000016025
pygocentrus_nattereri ENSPNAG00000005140
astyanax_mexicanus ENSAMXG00000003683
ictalurus_punctatus ENSIPUG00000019225
danio_rerio ENSDARG00000041621
lepisosteus_oculatus ENSLOCG00000007883
petromyzon_marinus ENSPMAG00000005369
eptatretus_burgeri ENSEBUG00000001492
ciona_intestinalis ENSCING00000006438
ciona_savignyi ENSCSAVG00000006041
caenorhabditis_elegans_strain_n2 WBGene00000242
