pogona_vitticeps ENSPVIG00000003192
cebus_capucinus ENSCCAG00000031451
saimiri_boliviensis_boliviensis ENSSBOG00000024131
callithrix_jacchus ENSCJAG00000004357
aotus_nancymaae ENSANAG00000035219
carlito_syrichta ENSTSYG00000006340
microcebus_murinus ENSMICG00000015458
prolemur_simus ENSPSMG00000003801
propithecus_coquereli ENSPCOG00000013638
otolemur_garnettii ENSOGAG00000002082
peromyscus_maniculatus_bairdii ENSPEMG00000023063
microtus_ochrogaster ENSMOCG00000014460
cricetulus_griseus_chok1gshd ENSCGRG00001006621
cricetulus_griseus_crigri ENSCGRG00000015888
cricetulus_griseus_crigri-picr ENSCGRG00015009198
mesocricetus_auratus ENSMAUG00000000042
mus_musculus ENSMUSG00000029130
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027041
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028037
mus_spicilegus ENSMSIG00000012044
mus_pahari MGP_PahariEiJ_G0021814
rattus_norvegicus ENSRNOG00000005691
meriones_unguiculatus ENSMUGG00000011381
nannospalax_galili ENSNGAG00000017198
jaculus_jaculus ENSJJAG00000017940
castor_canadensis ENSCCNG00000031695
dipodomys_ordii ENSDORG00000002319
heterocephalus_glaber_female ENSHGLG00000004077
heterocephalus_glaber_male ENSHGLG00100006754
fukomys_damarensis ENSFDAG00000016678
chinchilla_lanigera ENSCLAG00000001359
octodon_degus ENSODEG00000010017
cavia_aperea ENSCAPG00000017478
cavia_porcellus ENSCPOG00000012026
spermophilus_dauricus ENSSDAG00000012721
urocitellus_parryii ENSUPAG00010001197
ictidomys_tridecemlineatus ENSSTOG00000001118
marmota_marmota_marmota ENSMMMG00000018872
oryctolagus_cuniculus ENSOCUG00000022989
ochotona_princeps ENSOPRG00000008936
tupaia_belangeri ENSTBEG00000004856
neovison_vison ENSNVIG00000000072
mustela_putorius_furo ENSMPUG00000009708
ursus_americanus ENSUAMG00000025454
ursus_maritimus ENSUMAG00000014380
ailuropoda_melanoleuca ENSAMEG00000001459
canis_lupus_familiaris ENSCAFG00000005116
canis_lupus_dingo ENSCAFG00020005170
vulpes_vulpes ENSVVUG00000002673
panthera_tigris_altaica ENSPTIG00000013603
panthera_pardus ENSPPRG00000000886
felis_catus ENSFCAG00000008206
pteropus_vampyrus ENSPVAG00000014757
myotis_lucifugus ENSMLUG00000004863
equus_asinus_asinus ENSEASG00005001531
equus_caballus ENSECAG00000023936
bison_bison_bison ENSBBBG00000013873
bos_mutus ENSBMUG00000002624
bos_taurus ENSBTAG00000020335
capra_hircus ENSCHIG00000019658
ovis_aries ENSOARG00000006987
sus_scrofa ENSSSCG00000016414
tursiops_truncatus ENSTTRG00000001568
procavia_capensis ENSPCAG00000002410
loxodonta_africana ENSLAFG00000017742
echinops_telfairi ENSETEG00000000718
ornithorhynchus_anatinus ENSOANG00000006144
xenopus_tropicalis ENSXETG00000013506
latimeria_chalumnae ENSLACG00000007612
astatotilapia_calliptera ENSACLG00000027640
maylandia_zebra ENSMZEG00005000118
pundamilia_nyererei ENSPNYG00000006852
haplochromis_burtoni ENSHBUG00000014705
oreochromis_niloticus ENSONIG00000005948
neolamprologus_brichardi ENSNBRG00000016547
amphilophus_citrinellus ENSACIG00000018165
oryzias_latipes ENSORLG00000010475
oryzias_latipes ENSORLG00020010873
oryzias_latipes_asm223469v1 ENSORLG00015010551
oryzias_melastigma ENSOMEG00000004304
amphiprion_percula ENSAPEG00000016124
amphiprion_ocellaris ENSAOCG00000006144
acanthochromis_polyacanthus ENSAPOG00000011950
stegastes_partitus ENSSPAG00000001069
periophthalmus_magnuspinnatus ENSPMGG00000002549
labrus_bergylta ENSLBEG00000009113
labrus_bergylta ENSLBEG00000003760
gasterosteus_aculeatus ENSGACG00000003909
takifugu_rubripes ENSTRUG00000010576
tetraodon_nigroviridis ENSTNIG00000012781
mola_mola ENSMMOG00000004430
seriola_dumerili ENSSDUG00000006783
seriola_lalandi_dorsalis ENSSLDG00000021888
scophthalmus_maximus ENSSMAG00000010975
anabas_testudineus ENSATEG00000005689
monopterus_albus ENSMALG00000008700
mastacembelus_armatus ENSMAMG00000003885
kryptolebias_marmoratus ENSKMAG00000012674
xiphophorus_maculatus ENSXMAG00000028484
hippocampus_comes ENSHCOG00000011846
cynoglossus_semilaevis ENSCSEG00000000962
gadus_morhua ENSGMOG00000005073
esox_lucius ENSELUG00000006137
pygocentrus_nattereri ENSPNAG00000015561
astyanax_mexicanus ENSAMXG00000033477
ictalurus_punctatus ENSIPUG00000011629
danio_rerio ENSDARG00000060035
paramormyrops_kingsleyae ENSPKIG00000005880
scleropages_formosus ENSSFOG00015002959
lepisosteus_oculatus ENSLOCG00000012477
eptatretus_burgeri ENSEBUG00000011742
ciona_intestinalis ENSCING00000006677
