parus_major ENSPMJG00000014755
microcebus_murinus ENSMICG00000007307
propithecus_coquereli ENSPCOG00000009566
prolemur_simus ENSPSMG00000015065
otolemur_garnettii ENSOGAG00000016779
myotis_lucifugus ENSMLUG00000003648
procavia_capensis ENSPCAG00000015645
echinops_telfairi ENSETEG00000004575
tursiops_truncatus ENSTTRG00000001897
sorex_araneus ENSSARG00000002808
loxodonta_africana ENSLAFG00000018431
dasypus_novemcinctus ENSDNOG00000049017
choloepus_hoffmanni ENSCHOG00000002053
ornithorhynchus_anatinus ENSOANG00000005618
xenopus_tropicalis ENSXETG00000011457
latimeria_chalumnae ENSLACG00000011403
erpetoichthys_calabaricus ENSECRG00000006307
callorhinchus_milii ENSCMIG00000000615
denticeps_clupeoides ENSDCDG00000003357
clupea_harengus ENSCHAG00000022268
astyanax_mexicanus ENSAMXG00005000434
astyanax_mexicanus ENSAMXG00000039952
pygocentrus_nattereri ENSPNAG00000023303
electrophorus_electricus ENSEEEG00000020315
ictalurus_punctatus ENSIPUG00000017103
danio_rerio ENSDARG00000037815
seriola_dumerili ENSSDUG00000016269
seriola_lalandi ENSSLDG00000025296
lates_calcarifer ENSLCAG00010013985
scophthalmus_maximus ENSSMAG00000008219
cyprinodon_variegatus ENSCVAG00000010452
fundulus_heteroclitus ENSFHEG00000022808
poecilia_formosa ENSPFOG00000006923
poecilia_latipinna ENSPLAG00000014529
poecilia_mexicana ENSPMEG00000022405
poecilia_reticulata ENSPREG00000018051
gambusia_affinis ENSGAFG00000021112
xiphophorus_maculatus ENSXMAG00000015569
xiphophorus_couchianus ENSXCOG00000008039
kryptolebias_marmoratus ENSKMAG00000017920
oryzias_latipes ENSORLG00015018825
oryzias_latipes ENSORLG00020001479
oryzias_latipes ENSORLG00000009547
oryzias_melastigma ENSOMEG00000012258
maylandia_zebra ENSMZEG00005026546
astatotilapia_calliptera ENSACLG00000025950
haplochromis_burtoni ENSHBUG00000005309
neolamprologus_brichardi ENSNBRG00000014964
oreochromis_niloticus ENSONIG00000017413
amphilophus_citrinellus ENSACIG00000009982
amphiprion_ocellaris ENSAOCG00000013083
amphiprion_percula ENSAPEG00000008234
acanthochromis_polyacanthus ENSAPOG00000010247
stegastes_partitus ENSSPAG00000006997
parambassis_ranga ENSPRNG00000018773
anabas_testudineus ENSATEG00000005499
betta_splendens ENSBSLG00000008050
monopterus_albus ENSMALG00000000263
mastacembelus_armatus ENSMAMG00000010674
hippocampus_comes ENSHCOG00000011552
takifugu_rubripes ENSTRUG00000025799
tetraodon_nigroviridis ENSTNIG00000017870
mola_mola ENSMMOG00000020400
cynoglossus_semilaevis ENSCSEG00000020993
pundamilia_nyererei ENSPNYG00000001857
gouania_willdenowi ENSGWIG00000008101
periophthalmus_magnuspinnatus ENSPMGG00000008921
labrus_bergylta ENSLBEG00000012689
cottoperca_gobio ENSCGOG00000019983
larimichthys_crocea ENSLCRG00005015311
gadus_morhua ENSGMOG00000019126
esox_lucius ENSELUG00000001956
hucho_hucho ENSHHUG00000047372
scleropages_formosus ENSSFOG00015021983
paramormyrops_kingsleyae ENSPKIG00000005447
scleropages_formosus ENSSFOG00015020905
paramormyrops_kingsleyae ENSPKIG00000005695
clupea_harengus ENSCHAG00000014026
lepisosteus_oculatus ENSLOCG00000004750
erpetoichthys_calabaricus ENSECRG00000007519
eptatretus_burgeri ENSEBUG00000003544
ciona_savignyi ENSCSAVG00000011505
ciona_intestinalis ENSCING00000014867
