pygocentrus_nattereri ENSPNAG00000017929
seriola_lalandi_dorsalis ENSSLDG00000004700
seriola_dumerili ENSSDUG00000023712
scophthalmus_maximus ENSSMAG00000011629
mola_mola ENSMMOG00000001423
takifugu_rubripes ENSTRUG00000019687
astatotilapia_calliptera ENSACLG00000014488
maylandia_zebra ENSMZEG00005003499
astatotilapia_calliptera ENSACLG00000014578
maylandia_zebra ENSMZEG00005003653
pundamilia_nyererei ENSPNYG00000017462
haplochromis_burtoni ENSHBUG00000010669
neolamprologus_brichardi ENSNBRG00000018849
amphilophus_citrinellus ENSACIG00000009332
gadus_morhua ENSGMOG00000010937
scleropages_formosus ENSSFOG00015020530
paramormyrops_kingsleyae ENSPKIG00000017748
lepisosteus_oculatus ENSLOCG00000013155
